56202.6,50555.3,43715.3,57308,68871.4,80764.5,70118.1,92024.5,110092,102915,87282.8,78115.7,68713.7,30441.4,13859.6,14861.6,14838.8,16137.5,12606.4,9207.14,8680.66,8746.57,11925.9,17880.1,18135.4,14855.3,15127.4,17975.8,23808.5,19660.9,19402,15903.7,14740.4,13126.8,9174.7,7143.67,5040.67,5539.68,5564.13,12033.2,18964.8,23005.6,22897.7,32418.7,37664.4
60623,52807.5,45834.6,60500.2,71496.6,83139.4,73479.7,99216.4,116084,110305,94116.8,84411.7,71981.7,33967.9,14945.8,16710.1,16449.1,17831.6,14113.3,10287.6,9466.5,9137.98,13154.9,19421.2,20205.4,15983.4,15695.2,18523.9,24333.6,20218.3,19498.6,15512.5,14530.7,13156.8,9349.67,7458.46,5276.04,5857.96,5712.69,11344.1,16862,20789,21280.2,29620.3,33934.7
82123.8,56019.5,49376.6,68584.6,81712.9,94228.6,80955.4,100712,114638,106752,89024.7,80708.6,71549.9,38938.6,22017.2,22942.2,21762,22436.4,17267.8,12970.4,11254.7,10310.1,14624.4,21520.1,21420,14746.5,13019.7,14098.5,18071.2,15650.3,15675.3,12502.7,11284.5,10237.2,7237.78,5500.1,3652.22,3919.67,4284.47,9147.15,13273.9,16404.5,16689.3,21585.1,24756.5
73745.8,55655.3,47550.5,66061.5,78529.5,88454.9,76601.6,110558,131159,122451,104351,99231,89785.4,39304.1,16695,18382.5,17734.6,18974.2,15654.1,12001.3,11503.7,11535.9,16536.5,23620.1,22967.3,17946.5,16880.7,19481.7,25856.4,20140.8,18412.7,13597.5,11842.3,10242.4,6797.08,5109.36,3312.51,3865.61,4433.68,9479.99,13158.6,15114.1,13630.9,16524.1,17638.8
57814.3,52484.6,45514.1,60444,70659.1,80812.2,68515.1,90385.3,103795,98422.8,82628.3,78594.7,72490.6,35454.2,17781.9,17947.1,17906,18925.1,14004.7,10174.4,9524.15,9331.85,12735.4,18540.7,19288.2,14891,13861.6,16322.2,21805.3,18670.8,18037.2,14254.7,12632.5,11126.7,7620.21,5851.01,4174.36,4343,4558.98,11202.6,16305,19664.5,19676.7,24278,25692.4
63725,58569.3,52587.6,68220.4,77760.7,87960.8,75624.1,99564.3,114542,107012,90759.7,88625.7,84325.6,39594.3,19426.7,19659.8,19510.9,21101,16888.7,12708.5,11945.7,11678.9,16447.6,23355.7,23524.2,17580.1,15606.6,17721.6,24042.2,20855.3,20059.1,15613.2,13859,12487.5,9089.26,7008.76,4672.14,4559,4710.42,10660.4,16013.7,19835.5,20633.8,27658.6,31014.5
67536.9,41977,35984.5,51856,62496,73839.9,65752.8,98165.3,109818,107301,91674.6,88632.4,77402.1,35259.3,13498.8,15651,14091,15451.1,12128.9,8867.74,8331.83,8012.55,12394.6,16989.1,17586,13444.3,12996.9,15709,20984.6,17539.7,17258.7,13261.1,12241.9,10532.3,7009.09,5375.75,3752.48,4441.21,4590.68,8178.1,10133.5,12294.3,11537.7,15535.7,17136.8
66291.5,62169.5,55646.8,73037.4,85053.9,96901.2,83204,106667,117226,107403,90672.7,86364.2,77519.9,36418.1,18949.6,20295.3,20269.2,22167.7,18092.4,13688.7,12877.9,12652.7,16013.2,20972.6,21226.2,17569.8,16737.1,20708.7,29214.9,24839.4,23276.6,17488.4,15020.6,13142.3,9181.69,7047.57,4624.98,4789.61,5064.02,11969,17233.5,20669.1,22331.8,30043.5,32882.3
68208.5,60593.1,53917.3,70823.8,83266.3,95356.7,81530.3,108018,124129,116012,98095.7,92415.6,85091.6,36303.5,16871.8,18617.8,18654.6,20943.2,17504.2,13619.5,12911.8,12827.7,16170.9,21544.5,21620.2,18403.7,17920.9,21888.4,31193.6,26226.7,24648.5,18667.5,16118.1,14148.1,9945.81,7513.61,4951.41,4873.61,4993.61,11396.2,17197.8,20850.9,21643.2,28140.5,30243.8
64719.4,50476,42977.7,56142.3,67518.1,78162,66840.5,89106,99599.8,95670.8,82214.9,78182.5,69091.4,32821.1,16761,17529.3,16384.6,18135.5,14976.5,11280.3,10698.7,10174.6,14554.5,19995.3,20844.7,16272.6,14970.6,17629.7,23675.4,19725.6,19019.8,14425.7,12926.9,11080.3,7537.97,6026.31,4090.11,4378.65,4134.69,7252.84,9669.03,11842.8,11768.1,15650.5,17357.2
83184.5,68671,62858.2,84713.5,95312.1,106704,92556.6,120185,132370,120557,98921.4,90095.6,77907.2,41831.2,20987.8,20515.9,20967.5,22058.1,16033.4,12139.1,10802.1,10334.9,13891.4,20238.5,20396.6,15449.8,14523.5,17387.3,23585.9,19982.8,18991.2,14810.3,13298.6,11875.1,8128.71,5775.45,3912.21,4294.99,5053.16,13130.5,18727.8,22553.8,24062,31254.4,33206.5
59098.8,43678,37001.5,48969.2,59804.3,69156.8,58651,79193,89445,83069.2,71231.1,64631.3,54057.6,28259.6,15178.8,17316.2,16420.1,18468,16373.2,12793.6,11881,11246.6,16028.2,22181.2,22431.8,16649.9,14949.8,17561.5,23810.9,20439,19726.8,15106.8,13383.5,11514.2,7814.14,6149.5,4119.94,4274.15,4060.92,7695.27,10690.8,12870.3,12972.4,17195.1,18616.5
78656.4,62000.1,55667.9,74259.3,83644.3,94379.1,82393.1,108510,118887,110325,91961,81177.9,65860.5,32469.2,14600.1,15607.4,15436.7,16783.2,12871,9544.1,9118.94,8903.66,12499.6,17352.5,17747.4,13883.9,13415.9,16343.9,22128.6,18315.8,17366.8,13246,12004.1,10736.4,7458.17,5663.31,3808.63,4229.98,4811.78,11778.1,16232.3,19361.3,18742.9,23908.4,25511.7
