50535.6,45457.7,39307.4,51529.5,61927,72620.8,63048,82745.5,98990.9,92537.6,78481.9,70239.2,61785.2,27371.9,12462.1,13363.1,13342.6,14510.3,11335.3,8278.76,7805.37,7864.63,10723.4,16077.2,16306.8,13357.4,13602.1,16163.3,21407.9,17678.5,17445.7,14300.1,13254.1,11803.2,8249.6,6423.36,4532.41,4981.11,5003.08,10819.9,17052.6,20685.9,20588.8,29149.8,33866.6
51797.2,45119.5,39161.7,51692.2,61087.8,71035.5,62782.2,84771.9,99184.2,94246.5,80414.8,72122.6,61502.2,29022.7,12769.9,14277.4,14054.4,15235.6,12058.6,8789.9,8088.32,7807.62,11239.8,16593.8,17263.8,13656.5,13410.3,15827.1,20791,17274.8,16659.9,13254.1,12415.2,11241.4,7988.5,6372.62,4507.93,5005.13,4881.01,9692.57,14407.1,17762.4,18182.2,25308,28994.3
77466.4,52842.5,46576.3,64695,77078.7,88884.7,76364.2,95000.6,108136,100698,83976,76131.5,67492.2,36730.3,20768.6,21641.1,20527.8,21164,16288.5,12234.8,10616.4,9725.41,13795,20299.7,20205.3,13910.2,12281.4,13298.9,17046.4,14762.7,14786.3,11793.7,10644.5,9656.67,6827.31,5188.18,3445.1,3697.38,4041.49,8628.39,12521.1,15474.1,15742.8,20361,23352.5
48144,36333.9,31042.7,43127.4,51267,57746.7,50008.4,72176.2,85625.2,79940.7,68123.9,64781.7,58615.2,25659.2,10899.1,12000.8,11577.8,12387.1,10219.6,7834.86,7510.07,7531.07,10795.7,15420.1,14993.9,11716.1,11020.4,12718.4,16880,13148.7,12020.5,8876.93,7731.11,6686.65,4437.39,3335.58,2162.53,2523.61,2894.47,6188.89,8590.39,9867.02,8898.78,10787.5,11515.3
47262.3,42905.3,37207.1,49412,57762.7,66062.7,56010,73888.6,84850.5,80459.1,67547.3,64250,59260,28983.3,14536.4,14671.5,14637.9,15470.9,11448.7,8317.42,7785.85,7628.64,10411,15156.7,15767.8,12173.2,11331.7,13343.2,17825.5,15263.1,14745.1,11653,10326.9,9095.87,6229.4,4783.11,3412.47,3550.33,3726.9,9157.93,13329.1,16075.4,16085.4,19846.9,21003.1
52354.2,48118.4,43204.1,56047.5,63885.4,72265.4,62130,81798.5,94103.7,87917.5,74564.9,72811.7,69278.9,32529.3,15960.3,16151.8,16029.5,17335.8,13875.2,10440.9,9814.15,9594.95,13512.8,19188.2,19326.6,14443.2,12821.8,14559.5,19752.2,17134,16479.9,12827.2,11386.1,10259.3,7467.41,5758.14,3838.46,3745.51,3869.91,8758.23,13156.3,16296.1,16952,22723.3,25480.4
50157.3,31174.8,26724.5,38511.7,46413.6,54838.3,48832.3,72904,81558.3,79688.7,68083.5,65824.2,57483.8,26185.9,10025.1,11623.4,10464.9,11475,9007.72,6585.76,6187.76,5950.64,9205.02,12617.2,13060.5,9984.64,9652.31,11666.5,15584.5,13026.1,12817.4,9848.54,9091.67,7821.99,5205.4,3992.38,2786.83,3298.33,3409.34,6073.58,7525.77,9130.55,8568.61,11537.8,12726.9
42825.6,40162.7,35949,47183.6,54946.5,62600.1,53751.4,68909,75730.3,69384.8,58576.4,55793,50079.4,23526.8,12241.8,13111.2,13094.3,14320.8,11688,8843.16,8319.35,8173.88,10344.8,13548.7,13712.5,11350.5,10812.5,13378.3,18873.4,16046.8,15037.1,11297.9,9703.6,8490.17,5931.55,4552.87,2987.83,3094.18,3271.46,7732.21,11133.2,13352.6,14426.8,19408.7,21242.6
40432.1,35917.9,31960.7,41982.4,49358,56524.8,48328.9,64030,73580,68768.6,58148.4,54781.4,50439.9,21519.7,10001.1,11036.1,11057.9,12414.6,10376,8073.28,7653.77,7603.88,9585.66,12771,12815.9,10909.2,10623,12974.8,18490.7,15546.5,14610.9,11065.6,9554.37,8386.59,5895.6,4453.86,2935.06,2888.94,2960.07,6755.37,10194.4,12359.9,12829.5,16680.9,17927.7
41527.4,32388.1,27576.7,36023.9,43323.2,50152.9,42888.4,57175.1,63908.5,61387.4,52753.4,50166,44332.7,21059.8,10754.8,11247.7,10513.3,11636.7,9609.72,7238.02,6864.87,6528.59,9338.94,12830.1,13375.1,10441.4,9605.95,11312.2,15191.4,12657,12204.1,9256.3,8294.6,7109.7,4836.76,3866.8,2624.43,2809.58,2653.04,4653.81,6204.16,7599,7551.04,10042.2,11137.3
