"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat","valid","Q5","Q50","Q95","MCSE_Q2.5","MCSE_Q25","MCSE_Q50","MCSE_Q75","MCSE_Q97.5","MCSE_SD","Bulk_ESS","Tail_ESS"
"loginit_pop[4]",6.32521406456604,0.00192742350960491,0.135906728532451,6.06234045733692,6.23275934125923,6.32367440921926,6.41630515098703,6.60115812942976,4912,1.00027452441757,1,6.10680873872892,6.32367440921926,6.55371968277739,0.00565248488728143,0.00266440879973207,0.00262523927438485,0.00297265946110725,0.0111170619658512,0.00137515693469436,5133,2451
"loginit_pop[5]",5.47740340636356,0.0041211678324406,0.359516149987541,4.75975595786328,5.23033651044659,5.4783709378457,5.71954932179995,6.17332418091717,7818,1.00024839815587,1,4.8829258830257,5.4783709378457,6.05673075850748,0.0175046429446173,0.00886997296842074,0.00583535730525853,0.00811484710112165,0.0153791409787405,0.00291421741613634,7607,3554
"logmdm_c",5.96275694139636,0.00206763912800295,0.138600371411744,5.69002895876805,5.87002768835903,5.9614362191395,6.05473881705084,6.23456544272646,4434,1.00029680665048,1,5.7352152233434,5.9614362191395,6.1909848633422,0.00702298562475434,0.00255841191428097,0.00266956814205255,0.00263699791449312,0.00491575599240468,0.00146468099515795,4501,3617
"milt_add_var",0.39861398565913,0.00066239742038163,0.0439280524295385,0.320204491114527,0.367241514364142,0.395708662853674,0.427173008937261,0.491679306572307,4386,1.00098413866781,1,0.330365587916341,0.395708662853674,0.47552794926802,0.00103963373519822,0.000946553309783993,0.000947015017630559,0.00124233817077696,0.00218839471226098,0.000480997972413883,4629,3089
"ADFG_hydro_q",-0.570305478003367,0.00342728147563368,0.223823935764941,-1.0102684239235,-0.722195468657038,-0.569365333006407,-0.417085867679023,-0.134886474273315,4205,1.00004907348164,1,-0.936181013944655,-0.569365333006407,-0.200350194296656,0.00890261186698926,0.00486355429105378,0.00353761230031058,0.00438309505140655,0.00896267528149641,0.00254270717303988,4267,3398
"ADFG_hydro_add_var",0.300607328122599,0.000874025779302213,0.0635934396026091,0.188881018370983,0.254877161345268,0.297822847580264,0.34060853491245,0.43556760295767,5265,1.00066761490883,1,0.203404818058636,0.297822847580264,0.413990283414976,0.00201425912259032,0.00132383931710928,0.00112955874712048,0.00180924192406193,0.00238582536056839,0.000646225226707726,5551,3479
"PWSSC_hydro_q",-0.275751076689068,0.00214282790042843,0.155910388008594,-0.58771491532032,-0.37859518071383,-0.272870357150739,-0.170364448154443,0.0241891877712776,5230,1.00043453730009,1,-0.536165864405182,-0.272870357150739,-0.0212149657261581,0.00804217131940588,0.00358837279651114,0.0033383372712974,0.00306839456910613,0.00514487540415143,0.00170555724465812,5322,3292
"PWSSC_hydro_add_var",0.371044649431812,0.00072785352668519,0.0459788249616979,0.286856684852858,0.338778670229111,0.369151199524177,0.400757764625448,0.465690582283458,3972,1.00336944438341,1,0.298549036341188,0.369151199524177,0.450809415818873,0.00215494815759359,0.000800581530323613,0.00074897443030536,0.00136007317612993,0.00234938113748367,0.000536554146960988,4195,2440
"log_juvenile_q",4.52301518810283,0.0108959022353746,0.529294923400328,3.60537271437063,4.16357855971544,4.48354254173194,4.83250637623714,5.6797984514206,2338,1.00091295107048,1,3.73113013100256,4.48354254173194,5.45735836014831,0.0264102701359263,0.0082792063559225,0.0104344348650791,0.015722317104764,0.0520654564360505,0.00825843878293116,2886,1686
"juvenile_overdispersion",0.462431751983309,0.00257664746549651,0.152639688112863,0.22602240063712,0.352878142373618,0.444815279634527,0.550725632506683,0.805444864762216,3496,1.00056234122668,1,0.25182181343127,0.444815279634527,0.739601080302595,0.00275253422546191,0.00250717858596561,0.00258870884050444,0.0041596540231118,0.0071130364931159,0.00182211634304133,3193,3953
"annual_age0devs[1]",0.776577643610184,0.00196086230211068,0.121880936778492,0.541410627888355,0.695049735532037,0.773955997213576,0.857349558358497,1.01971100627273,3767,1.00085530925369,1,0.574309360914621,0.773955997213576,0.979273191161994,0.00343121455877249,0.00214517182420071,0.00200085382772208,0.00298331991068146,0.00505428736909952,0.00138981349783301,3836,3498
"annual_age0devs[2]",0.550347929886543,0.00194646068849231,0.127015511332437,0.301813100873882,0.465787936859039,0.549587129087007,0.634680523473708,0.796170018595702,4209,1.00045467158828,1,0.341015798430672,0.549587129087007,0.75827599679417,0.00477947921250621,0.00284870319047315,0.00231801205404825,0.00249070878666124,0.0076916028231091,0.00140013415435181,4295,3382
"annual_age0devs[3]",-0.704993628575399,0.00213490012943345,0.155437999439375,-1.00354737055191,-0.81120462184796,-0.705411567726786,-0.601315845052202,-0.398182192949029,5234,1.00035326063926,1,-0.955764974380842,-0.705411567726786,-0.445443450304033,0.00603437145191776,0.00305147244223836,0.0025246729341859,0.00312275253861216,0.00521212913488611,0.00151453568021602,5328,3976
"annual_age0devs[4]",-0.467342730483399,0.0020828653307861,0.151082710482295,-0.763763829023583,-0.568539433862853,-0.466330462019979,-0.366281407787684,-0.17487871797877,5231,1.00077990041295,1,-0.713532864972477,-0.466330462019979,-0.216645301858811,0.00806889299619673,0.00237437688875985,0.00247734721244974,0.00308554218971846,0.00490541143294365,0.00152194170591932,5238,3751
"annual_age0devs[5]",1.74595923257462,0.00191109481650747,0.115196031458444,1.52666407289891,1.6675661780635,1.74476738336183,1.8197096859364,1.98323349558926,3607,1.00067230991826,1,1.56164920062487,1.74476738336183,1.94009356403378,0.00551770853795119,0.00258982249935702,0.0020375835982378,0.00264860437530512,0.005656523874916,0.00135842298966986,3651,3310
"annual_age0devs[6]",-0.491575616787256,0.00238959813601828,0.160769660194677,-0.805990167513457,-0.602259386715998,-0.490625219648374,-0.386191617976727,-0.175759978324591,4400,1.00045761179717,1,-0.750794631469408,-0.490625219648374,-0.225547466750713,0.00773407077360666,0.00313845243816946,0.00257687668089357,0.00246035181680604,0.00762924589070213,0.00176793323367118,4508,3160
"annual_age0devs[7]",-2.19211771059636,0.00279817186338681,0.203877081246576,-2.53092666986722,-2.34074799236895,-2.20993483943414,-2.0613560058614,-1.74950208636122,5242,1.00003441168058,1,-2.4904373096656,-2.20993483943414,-1.82693132552711,0.00444148331526284,0.003863951302157,0.00412123472292247,0.00591535018148548,0.0114039671300992,0.00197871501918468,5724,3843
"annual_age0devs[8]",-2.13431380432929,0.00423805782408936,0.302957296458992,-2.74458820451073,-2.3402174704178,-2.12852388959177,-1.92557134030119,-1.55386722894502,5066,1.00029576373949,1,-2.64284842294015,-2.12852388959177,-1.64070431896529,0.0164440443828036,0.00723162499587504,0.00489177728912926,0.00542971849983953,0.0125509783509781,0.0030644786285973,5190,3627
"annual_age0devs[9]",1.07108898004343,0.00311184396286998,0.161414228878735,0.771863197929067,0.959833313550072,1.06807071207092,1.17849617826135,1.39799469122106,2621,1.0015554899153,1,0.811208695167973,1.06807071207092,1.3430719673858,0.00355384864208119,0.00347032101362199,0.00344024344088467,0.00490921195038574,0.00849289554434129,0.00221027441376952,2692,3007
"annual_age0devs[10]",-2.04427596221659,0.00620650937697882,0.360781033038703,-2.72485945877765,-2.29281125855775,-2.05350323775098,-1.80533164999758,-1.3044323278078,3283,0.999940810616726,1,-2.62731668784675,-2.05350323775098,-1.43229221033087,0.0105128420698501,0.00837780384092257,0.00699167511695897,0.00842535857721938,0.0190789684678654,0.00438904373792889,3395,3372
"annual_age0devs[11]",-1.27371249532008,0.00341915578123712,0.213578023700743,-1.68654643689143,-1.41991802010686,-1.27672488440445,-1.13315510416493,-0.843820348217469,3868,1.00086162773661,1,-1.61830393264949,-1.27672488440445,-0.912650381957122,0.0105378879137525,0.0039255208339295,0.00402160475535496,0.00577364140915915,0.0107671858683958,0.00243433921637814,3866,3419
"annual_age0devs[12]",-2.88832551802283,0.00492977058466623,0.339462039628529,-3.60082540011384,-3.102182405058,-2.87619679523661,-2.65850325168194,-2.26325310712406,4677,1.00125048539233,1,-3.47741935327796,-2.87619679523661,-2.35112508007869,0.0200927888030598,0.0065763378291952,0.00609107039251322,0.00570962559510813,0.0102197733541654,0.0035437503955108,4832,3668
"annual_age0devs[13]",-1.00766508429937,0.00411688752775916,0.249576971197254,-1.56630649888476,-1.15936086932181,-0.978865311803681,-0.830423730223255,-0.589201996611063,3665,1.00022176996946,1,-1.46905621382973,-0.978865311803681,-0.645158746129018,0.0123061297432372,0.00797813147402771,0.00404542081224157,0.00460461662846523,0.00791561541757346,0.00303555449473175,3925,3177
"annual_age0devs[14]",-1.74712540767837,0.00225723872001616,0.170388056161318,-2.08156485699831,-1.86081515963054,-1.74746319599252,-1.63202823779141,-1.41495833363413,5666,1.00039045538864,1,-2.02538868197013,-1.74746319599252,-1.46982630023876,0.00693020413093182,0.00354193320360707,0.00305483818281882,0.00313534825221762,0.00706123494417188,0.00160543524695067,5687,3770
"annual_age0devs[15]",-1.01311659430191,0.00217623786813721,0.156114167192641,-1.31902872904396,-1.117316063656,-1.01626884196992,-0.909337592771579,-0.702055928323409,5118,0.999952904417962,1,-1.26935311857969,-1.01626884196992,-0.754002950980702,0.00599906625456192,0.00267571747812667,0.00308463345578236,0.00355197697241838,0.00815608605930596,0.00153891977831397,5147,3964
"annual_age0devs[16]",-1.23415147307486,0.00241461524071173,0.18272327183149,-1.58930017279007,-1.35695424237553,-1.23251453645133,-1.11142446696604,-0.872455974669019,5688,0.999872617527324,1,-1.53580296200838,-1.23251453645133,-0.936275866182594,0.00847520357098297,0.00361321070078624,0.00363761478921099,0.00377216004478864,0.00887142631595861,0.00171111035770533,5724,3926
"annual_age0devs[17]",-3.64483151070916,0.00565534930245279,0.402782346987246,-4.50219971951739,-3.89774776988133,-3.62471236246107,-3.36887151984221,-2.88868698720243,5052,1.00196294121997,1,-4.33574406720668,-3.62471236246107,-3.0203260333557,0.023026263446317,0.00814163873509566,0.00620408460949351,0.0072690843261487,0.0179380760791323,0.00412374445681962,5298,3252
"annual_age0devs[18]",-1.99072147690883,0.00312274703032156,0.243247932783796,-2.46405510617734,-2.15277393891411,-1.98865896640708,-1.82825993771052,-1.51592290722207,6048,1.00101540016547,1,-2.39842468416049,-1.98865896640708,-1.58853481605015,0.00712725634643885,0.00503170771521022,0.00402285240476452,0.00465077982131401,0.00779971049034955,0.00223459906532214,6082,3917
"annual_age0devs[19]",-3.16600794285846,0.00535519527909313,0.390269670898652,-3.97441613787586,-3.42018504865843,-3.14030654395517,-2.8969508253203,-2.44391068503927,5244,1.0005152240519,1,-3.83276408506034,-3.14030654395517,-2.55905867634719,0.0179571032613604,0.00752016575229275,0.00592288361097815,0.00608551516594735,0.0149018118208177,0.00396263488523194,5727,3352
"annual_age0devs[20]",0.0700730213874843,0.00246816819125624,0.189344420614536,-0.295316191687521,-0.0562587044869884,0.0680051125432595,0.197014402415614,0.438326626584177,5822,0.99994927180051,1,-0.234027616028118,0.0680051125432595,0.379660983466695,0.0102191360856621,0.00322689911205298,0.00335768051705809,0.0036598414812552,0.00661175112594048,0.00238479086604994,5897,4154
"annual_age0devs[21]",-1.55297944256773,0.00332789733634128,0.248709527579973,-2.04435262726956,-1.7248080836021,-1.54861625123201,-1.38001575971689,-1.08532411523222,5541,1.00186723518062,1,-1.964787328809,-1.54861625123201,-1.14876063469083,0.00843896651611598,0.00566877557768031,0.00403391144868515,0.00488011019928347,0.00990998299684964,0.00239099392394765,5599,3741
"annual_age0devs[22]",-2.20823688643068,0.00432746967143468,0.31286004871251,-2.84295807947034,-2.4092039938501,-2.20088438600024,-2.00051384878203,-1.60448538839829,5185,1.0010129463569,1,-2.73762397025661,-2.20088438600024,-1.70548467211093,0.0114296327412147,0.00745776910701101,0.00508728497177779,0.00548130229285082,0.0150282385378047,0.00313356610975725,5282,3717
"annual_age0devs[23]",-1.89715909413695,0.00385525232702872,0.286470803193912,-2.49267000770426,-2.07923048235872,-1.88642906842444,-1.70024862476325,-1.35971096662028,5480,0.999625991171099,1,-2.37788505248452,-1.88642906842444,-1.44652803374559,0.0211909669795474,0.00621255489343353,0.00488691029825716,0.00562117652882321,0.00919165634750385,0.00280505923095245,5625,3285
"annual_age0devs[24]",-2.08996236392937,0.00396366038901769,0.299286275226546,-2.68241324624798,-2.28976091660667,-2.08732360354921,-1.88432591861868,-1.52919077629588,5634,1.00059925078521,1,-2.58096081408883,-2.08732360354921,-1.60217699210085,0.0161057691206472,0.00620436309637373,0.00415958298073882,0.00679670370510888,0.00998432333530186,0.00287376337221022,5720,3611
"annual_age0devs[25]",-0.477803733739523,0.00290902872727917,0.205970607209005,-0.877215229750041,-0.616325112662569,-0.477805925811997,-0.340980423301143,-0.0821870369356026,4895,1.00021630826654,1,-0.816754649086752,-0.477805925811997,-0.136251762545506,0.00635784280210494,0.00406049933343944,0.00396833929865181,0.00345111275279297,0.00733067373733309,0.00205711362696905,4996,4021
"annual_age0devs[26]",-0.670394883587331,0.0027970613930719,0.211104011187946,-1.08334794492646,-0.812801087976066,-0.670591524356122,-0.52486242613022,-0.2582144996749,5680,1.00045251599385,1,-1.0216140569951,-0.670591524356122,-0.321014928190669,0.0069740187554892,0.0042118803553528,0.0034760978450521,0.003567159523576,0.00887532372902822,0.00200106471340018,5689,3772
"annual_age0devs[27]",-1.66508411579623,0.00346048721623597,0.25658526622781,-2.18012680762088,-1.82910689684441,-1.66078597206567,-1.49020362508554,-1.17347288504837,5560,1.00081766407693,1,-2.09877116152387,-1.66078597206567,-1.25696205030939,0.0118067705758795,0.00572503848894801,0.00485367707195916,0.00606853720031353,0.0147334706078333,0.00251261370509247,5568,3725
"annual_age0devs[28]",-1.41836950854772,0.00306070307361321,0.229965185218402,-1.87312246097027,-1.57121121717598,-1.4124288713316,-1.26342670152228,-0.980417768551669,5602,1.00087818187851,1,-1.80385817622558,-1.4124288713316,-1.04254527743544,0.0121329891598929,0.00407366126879882,0.00375119576687499,0.00453342123972611,0.0071131426375759,0.00220096403843145,5656,3469
"annual_age0devs[29]",-2.80613284103666,0.00454983498079036,0.348734822001075,-3.52049862099742,-3.03617036599386,-2.79283396283667,-2.56693069384217,-2.16476395010663,5831,1.00049092262704,1,-3.40662210440381,-2.79283396283667,-2.25001477976163,0.014757675247028,0.00796449382984621,0.00663099744725049,0.0074677354678121,0.012539047026642,0.00330019259828366,6006,3801
"annual_age0devs[30]",-1.76812898117599,0.00312889277680086,0.234122583699253,-2.22743149680446,-1.92588478906496,-1.76621271112387,-1.60653787415319,-1.32351378100843,5604,1.00021968253091,1,-2.15334612927185,-1.76621271112387,-1.39061654474987,0.00901318517035099,0.00450043635431996,0.00397308012175213,0.00386902081218476,0.00985438638128677,0.00223017443288824,5612,4027
"annual_age0devs[31]",-2.83625008284141,0.00430848101952444,0.319145861055454,-3.48753577234862,-3.04972550216037,-2.82661694684536,-2.61472204053157,-2.23878185385093,5436,1.0001151328728,1,-3.36308424736138,-2.82661694684536,-2.32781128814782,0.0155980180676845,0.0074717973650813,0.00574967438674667,0.00542250308902981,0.0128978381855456,0.00312705596824854,5644,3661
"annual_age0devs[32]",-4.29246480812889,0.00964571896577682,0.566327244530786,-5.51364412239915,-4.65614224882538,-4.26570827127834,-3.88476286129293,-3.3024197118187,3257,1.00130085654081,1,-5.26862179589758,-4.26570827127834,-3.43920263297957,0.0469568431595109,0.0183980392491749,0.00932284088705515,0.0111906331654121,0.0125157954743513,0.00727191821425183,3985,2553
"annual_age0devs[33]",-2.69601794259289,0.0039609010677751,0.295785861833573,-3.29267933788381,-2.89150813598237,-2.68821016501929,-2.49417542426731,-2.13717664033235,5529,1.00030349667897,1,-3.19085894793897,-2.68821016501929,-2.22064452236589,0.0100515706243791,0.00673285994163386,0.00534509953308948,0.00540178693873283,0.00870100099675275,0.00283001378760204,5586,3796
"annual_age0devs[34]",-2.44028620135872,0.00357484395193398,0.26973932360616,-2.97288054318092,-2.62601799154488,-2.43729602012951,-2.25792118237264,-1.92774303693181,5665,1.00038995586016,1,-2.88265601162989,-2.43729602012951,-2.00577668709111,0.0101234618120274,0.00540997119951214,0.00396752462018712,0.00480503774793917,0.0102031176465642,0.00255912590660398,5700,3597
"annual_age0devs[35]",-1.79766169417049,0.00348094339756455,0.252512400633749,-2.2947631613358,-1.96724061710674,-1.79491390379248,-1.62650890057413,-1.29549241079828,5242,1.00121408814023,1,-2.21262502107332,-1.79491390379248,-1.38945334388317,0.00817286713695253,0.00536290896932456,0.00377457605741682,0.00479129523108313,0.0143514086840577,0.00246553994593008,5270,3579
"annual_age0devs[36]",-2.44913208269417,0.00502096157650429,0.3425261728515,-3.14037998255928,-2.67738655876283,-2.43785818208436,-2.21987306757148,-1.80633217139062,4562,1.00017366725674,1,-3.01954316286949,-2.43785818208436,-1.89298073690129,0.0194353486841146,0.00750241874748747,0.00555269463902341,0.00746260556029243,0.0126284504447263,0.0036728734086008,4751,3309
"annual_age0devs[37]",-0.0212818556990281,0.00305481205445343,0.221332688979428,-0.436501717260666,-0.172413802739379,-0.0256883227894749,0.121533223873011,0.420773853350218,5214,1.00234105877171,1,-0.380237068981139,-0.0256883227894749,0.349599315037766,0.00727578140346985,0.004924815245543,0.00380322078174178,0.00471253448606213,0.0088269355372006,0.00297692902943032,5264,3775
"annual_age0devs[38]",-1.65199844603837,0.00426064774633934,0.319757210682022,-2.28425919376566,-1.86720339530596,-1.64971651533803,-1.44017752905476,-1.03473260572385,5578,1.00140139196533,1,-2.17286558732667,-1.64971651533803,-1.12403910153822,0.0122837403751874,0.00667450673210901,0.00556323899937095,0.00596242837926741,0.0164982101162421,0.00305090663138874,5662,3870
"annual_age0devs[39]",-1.8531216469501,0.00488732153166326,0.351996576414963,-2.55052169055392,-2.09190821093584,-1.84847965804655,-1.60695662356979,-1.18783621982466,5168,1.00017364747663,1,-2.4359261661482,-1.84847965804655,-1.27838523791986,0.017877313097832,0.0081326134477866,0.00635485351502485,0.00786443140989146,0.0123528650466405,0.00353678890225626,5215,3830
"annual_age0devs[40]",-0.82176061893361,0.00428883226161893,0.314875622606737,-1.45417719952454,-1.02386755178935,-0.818564491521298,-0.615053399218321,-0.209970804796346,5364,1.00180666585108,1,-1.34185903180968,-0.818564491521298,-0.303463126493906,0.0132738024661245,0.00630678210974978,0.00516099691082239,0.00659794592387897,0.0171949843026979,0.00312528457473578,5382,3353
"annual_age0devs[41]",-0.431378725806686,0.00456957600876537,0.347546949528763,-1.11778595090591,-0.660029903584982,-0.424671475850005,-0.202585580090765,0.24134490913576,5761,1.00101863842788,1,-1.01921778753581,-0.424671475850005,0.13791729807395,0.0167350725541118,0.00726004854035889,0.00694027431776867,0.00474552407363138,0.0134294253279252,0.00380581471018699,5799,3778
"annual_age0devs[42]",-1.51856192842094,0.0087361923038123,0.601068660434735,-2.78225624709247,-1.90120455906014,-1.50507779099628,-1.10742911873123,-0.398418355240188,4666,1.00118068335779,1,-2.5532961709375,-1.50507779099628,-0.581632178159042,0.03380977361835,0.0155430365911124,0.00935525479055777,0.0130775982483478,0.0243036334739326,0.00695765065382817,4907,2795
"annual_age0devs[43]",0.114555159063375,0.105258585125649,2.43111551354025,-3.26024145932543,-1.54877084215003,-0.378332191832842,1.21186973508419,6.71846035633246,530,1.00370016654322,1,-2.89817420946511,-0.378332191832842,4.85570342106575,0.0425392204605748,0.03851328435361,0.0484955235092741,0.121097911959879,0.884142787659175,0.109847038577942,928,422
"annual_age0devs[44]",-0.900604402432119,0.0712593472331685,2.39954346326947,-4.25709546934076,-2.59391004710801,-1.39481936996484,0.265223571541338,5.45643336218205,1131,1.00048438488872,1,-3.86695538678041,-1.39481936996484,3.90529509533462,0.0497652708822542,0.0275791158433925,0.0524856550063681,0.095784608038298,0.449998523654831,0.0559942175482024,1643,987
"beta_mortality[1]",0.235703419525339,0.00126719831961496,0.112176348476067,0.0159034918807392,0.159562777185776,0.235968280558078,0.310626178805117,0.45860598103284,7790,0.999947959375568,1,0.0502940771842663,0.235968280558078,0.420411750710775,0.00641598845743196,0.0021445132124196,0.00166626446046614,0.00189661796268936,0.0033728605340837,0.00097612537201448,7837,4204
"beta_mortality[2]",0.629400108482406,0.0012867448029921,0.113803669298738,0.407339657874936,0.553040728760806,0.627318040172069,0.706551341551489,0.858095303955886,7763,1.0017125308043,1,0.445667027914003,0.627318040172069,0.818221537935554,0.00557504124111396,0.00197063027095723,0.00179058016341749,0.00224477960574099,0.00451071003160664,0.000956691923754569,7893,3341
"beta_mortality[3]",12.1505539849916,0.219937912425511,10.5902567127126,-16.8127794734889,7.10103675008293,14.7886513402759,20.1180580337279,25.1649473114533,2304,1.0012744812949,1,-10.471075726632,14.7886513402759,24.2648580363263,1.30477433421689,0.327447566124317,0.229978081791018,0.186587273017061,0.210423534775867,0.176097165430783,1857,1186
"lp__",-167.571277307692,0.146272895263385,6.21764530316802,-181.167275,-171.474,-167.1905,-163.24275,-156.44865,1782,1.00339873238702,1,-178.40135,-167.1905,-157.95485,0.358999999999995,0.209000000000003,0.176500000000004,0.131,0.239999999999995,0.103579108152823,1834,3167
