0,0,0,0,48.585,192.182,64.0274,14.4722,21.6952,63.0682
0,0,0,0,59.2324,154.119,65.5746,13.4725,21.8301,53.1497
0,0,0,0,68.5555,76.675,38.0765,16.0148,8.97009,38.2485
0,0,0,0,53.8774,42.481,29.2269,9.28592,8.89485,36.3262
0,0,0,0,73.9633,69.727,58.3127,13.2514,10.7896,58.8056
0,0,0,0,58.2698,122.925,56.1683,14.8299,16.4663,53.4491
0,0,0,0,39.2785,94.3101,31.1028,14.2268,11.7204,35.2351
0,0,0,0,54.8236,102.519,73.0887,10.0578,16.0372,49.3805
0,0,0,0,56.4337,89.5089,66.8179,9.17392,18.5023,51.5339
0,0,0,0,33.8733,66.2206,34.6058,7.44902,11.8002,27.0936
0,0,0,0,53.4746,123.348,65.7284,23.1816,13.5245,65.575
0,0,0,0,32.8372,78.7193,43.8695,9.93636,14.5717,34.8247
0,0,0,0,54.0275,89.6919,41.617,13.5867,12.065,52.7587
0,0,0,0,31.7419,105.185,52.4422,12.4818,11.8363,35.7767
0,0,0,0,33.5179,72.8718,26.9149,10.6053,14.6034,44.912
0,0,0,0,37.3132,64.7166,26.0349,9.57238,15.5471,43.859
0,0,0,0,67.4955,143.911,67.8097,19.6679,10.9641,43.0118
0,0,0,0,72.2957,149.64,88.3434,18.9295,14.1367,45.244
0,0,0,0,38.9905,101.655,50.8455,18.459,12.4545,50.6089
0,0,0,0,37.6168,80.7195,42.256,9.09467,11.7801,28.6381
0,0,0,0,54.6773,112.149,56.2348,21.4854,14.9293,64.1229
0,0,0,0,30.1176,131.584,66.7596,17.0031,21.4682,54.6723
0,0,0,0,36.7422,72.4733,31.3015,14.6496,12.7749,37.056
0,0,0,0,32.0699,119.165,67.606,15.7256,12.4272,56.6007
0,0,0,0,37.3528,111.051,67.1407,16.6749,10.4217,33.9086
0,0,0,0,42.8905,162.967,50.6431,12.2008,13.8664,38.0082
0,0,0,0,48.6565,50.2339,57.3134,9.24104,15.2953,53.2235
0,0,0,0,36.8597,145.373,40.3207,18.6336,10.935,34.1003
0,0,0,0,52.941,103.005,55.582,13.4068,11.6625,36.3574
0,0,0,0,43.4124,99.9673,51.2,16.8507,16.9052,56.7107
0,0,0,0,45.6153,54.5266,44.389,11.0508,17.7985,38.4556
0,0,0,0,42.4305,136.382,43.906,13.8675,9.28963,32.3358
0,0,0,0,32.7864,49.6801,35.5515,12.9322,7.88567,30.0867
0,0,0,0,38.5059,152.631,74.5421,15.7314,21.0217,61.9562
0,0,0,0,65.2391,140.514,121.632,31.8165,21.0402,58.7471
0,0,0,0,76.2306,133.183,102.148,28.6177,22.2187,61.1688
0,0,0,0,29.4224,52.6075,20.0658,5.9198,10.0577,31.0018
0,0,0,0,131.013,62.1736,45.018,29.9296,14.3063,49.9889
0,0,0,0,19.8977,69.7808,45.254,15.7939,14.0399,40.9617
0,0,0,0,66.2509,86.2269,46.5741,11.1993,11.6182,46.1019
0,0,0,0,27.3797,52.0574,25.8161,7.86836,10.5743,35.5088
0,0,0,0,93.4152,164.908,128.934,21.4658,18.581,47.2515
0,0,0,0,38.9575,102.688,29.6572,13.4096,12.0209,54.867
0,0,0,0,118.192,94.8348,54.49,13.6415,12.8108,43.5047
0,0,0,0,119.872,91.644,55.7021,14.323,13.4839,44.9514
0,0,0,0,23.5112,93.0461,59.3751,14.5461,9.89022,54.9543
0,0,0,0,23.5112,93.0461,59.3751,14.5461,9.89022,54.9543
0,0,0,0,23.7502,52.4996,32.9719,8.95618,10.5909,23.0667
0,0,0,0,41.1018,142.543,64.3822,22.1886,16.0763,79.2167
0,0,0,0,88.6201,64.6009,28.0997,11.4081,9.53015,35.1552
0,0,0,0,10.642,113.493,75.6578,15.8724,17.412,50.2375
0,0,0,0,7.50992,64.4435,43.6884,13.4382,10.2334,35.7366
0,0,0,0,18.1492,73.7925,62.6651,12.5442,18.1347,48.9105
0,0,0,0,68.1591,147.521,39.937,10.5174,10.9479,42.7778
0,0,0,0,27.3364,60.3047,56.2528,18.8838,10.0235,37.558
0,0,0,0,107.205,195.845,46.7092,12.9646,14.9432,54.3988
0,0,0,0,25.9067,44.9614,45.2689,10.3234,9.46617,33.6935
