"Year","Btilde_lower_95","Btilde_lower_50","Btilde_median","Btilde_upper_50","Btilde_upper_95","age0_lower_95","age0_lower_50","age0_median","age0_upper_50","age0_upper_95","T_lower_95","T_lower_50","T_median","T_upper_50","T_upper_95","KI_Btilde_lower_95","KI_Btilde_lower_50","KI_Btilde_median","KI_Btilde_upper_50","KI_Btilde_upper_95","KI_age0_lower_95","KI_age0_lower_50","KI_age0_median","KI_age0_upper_50","KI_age0_upper_95","KI_T_lower_95","KI_T_lower_50","KI_T_median","KI_T_upper_50","KI_T_upper_95"
1980,53234.8640216689,60293.296886772,65406.7065382781,69869.8820743093,79150.3155774953,818.410561694991,935.246281765206,1013.94571395612,1068.97174073959,1196.89856776628,80.3996732017861,95.1676907391126,100.833931502849,104.194264745219,119.727027002397,292.826362609497,2427.92223273017,5455.02277244884,12153.0342594107,63449.0279563776,3.8731546216029,24.9769780201474,86.8896978052529,279.607104923555,933.720217029716,0.544999008058008,4.2910964275767,8.60743635856413,21.7140777615686,96.9066381423962
1981,53728.1039252541,59756.0397216534,65533.1776945235,70138.5119834265,78064.3776293645,607.152390874458,727.57396003493,798.321015341653,851.206171760665,911.854630221788,74.9083841995075,90.0065085875593,94.7677759831459,101.60459593148,114.205074820898,1417.9879224716,4994.70563367768,8212.11295186039,16583.3976483675,67724.1586482271,4.26220796892765,19.3446982764446,40.4148942779288,162.808839967484,1109.10956451383,2.47843766962927,8.49326506114417,14.7187590896856,29.6808487211451,111.108989965085
1982,43790.3316010415,49714.6006901056,55983.7627133638,60115.8468437606,67484.6434279119,168.121952194779,196.480410596324,223.598515351326,242.034040690504,276.375588134898,54.8893571812331,64.8170590120948,69.7235425590671,74.9380407898074,84.6264354051209,2238.53205012725,6128.67989335429,10528.1381965256,17504.7933375514,76240.4472349158,1.3846434613864,7.09183125806166,29.6745411082456,71.3930517196965,515.147737521519,3.13218069076171,8.11872915475317,15.0563833974044,26.7476504984014,108.87697699851
1983,58710.1059750152,66928.1660438017,74076.5747395465,80883.2416181192,90227.1159491555,217.541197550399,252.090937321489,280.58352826533,304.051358916331,345.6223469023,86.8555831085846,100.890691424788,104.27488500025,115.235528396493,123.635950577131,4361.93719467274,11465.2175364944,20222.3668620517,34819.8454055513,107668.73375161,3.87268146322286,9.99828535628742,22.3516276512012,86.0416228817377,353.005099473002,6.66584937583727,15.953738767952,31.2045983409538,52.146138012422,153.503817226525
1984,70808.7033304499,79683.6788201568,87231.9281623815,95626.6778709581,101970.216021553,2300.81745270713,2532.87482610383,2655.96153046613,2846.89818984331,3127.26589894565,97.8733932634016,111.258124416004,115.597879815674,126.036214376199,138.276263610846,6832.39563324433,14123.5113573512,25390.435676824,43805.0906118097,88438.6637751422,1.5127225960752,16.8598843712449,47.6568678912702,141.017227106031,503.264290944413,10.7975461679558,20.7822436733187,36.6512617410228,62.9818107085616,135.089750549818
1985,78489.3824751934,89976.0351220338,99530.0153266394,107703.014836035,112560.147090321,212.638081984149,248.61378864682,268.735522677732,282.314052264086,307.67920361759,110.405581739249,123.882971812569,129.149977491679,141.908216907185,156.040224423987,9476.92327405824,17294.6078776511,34704.4798717682,49320.8068788468,94697.0123344575,1.07531644229968,6.23232804988902,23.4152611297694,77.4632994248732,365.614570198198,15.5304782660128,24.5658897716154,51.1974815945131,66.6287084920382,143.161225063933
1986,67872.385601048,77046.6778560024,84696.043180046,90683.5991644879,96058.8982476816,21.4289151936441,27.0096866867769,32.9728229645247,38.5083951805788,48.6705090793294,91.6626541978986,103.080155574326,108.748581815223,119.577409058977,132.932370432185,10435.41792865,18124.8043148534,31671.4217404948,47291.7579305538,84951.8516557003,0.653503021391948,7.26866457922243,28.2840258670759,90.3527351857352,349.251893921549,15.2382606132676,26.824835416856,49.0075597501874,65.7669402841012,136.360583937422
1987,99271.4879798665,110442.947499691,115441.261118609,126709.539258094,135630.173468518,12.8298841254565,22.5745015004375,33.8345952075404,43.194086293154,59.1710818447695,158.031833495192,170.565094219419,183.843457718104,196.749774281355,218.531760558427,11762.1218357343,19326.5766556848,31347.4982950427,48896.0832958644,76076.6365700615,1.82283430216766,10.2152051693547,32.529873340702,109.169787206461,460.753943232026,19.2117372789143,30.6638608699789,51.0560378385525,77.5206134218347,135.049924250377
1988,109464.453641225,122191.42065952,131088.109493063,139636.591101946,154427.592460855,1044.63522717454,1212.71300698334,1306.63448256977,1499.31811181825,1591.73672538674,142.698553039345,157.922304422604,173.90525834261,186.828781097526,206.938545503739,12412.0425196377,17796.9348582608,30310.9295234934,42791.9166111557,66011.0340730907,2.31158745924861,18.3756481292629,74.5350045973609,174.557515567533,823.563504931044,17.0107364629531,26.8418627597311,42.0277649034579,63.0639632985108,104.975323792409
1989,99340.8653787801,111903.971967032,118929.974856924,126592.037114172,140499.880758281,8.93814155155243,32.2435231421138,38.3942552584508,51.177826410087,80.1594514424172,163.724661862788,186.199393861698,199.377515539039,219.242401682794,241.080661694583,12388.8433032918,19485.3972661533,28532.1012659,41837.2609817995,68171.1324848554,1.70958076356693,8.78850864738348,33.1698805538446,79.4323302788221,294.923615245007,19.8489718224575,31.9610376109181,45.0727434277636,68.6611075341852,114.418161654525
