0,0,0,0,7.41155,0,0,0,9.4962,8.36861,6.34631,5.42639,4.01271,0,1.76419,1.34367,1.56013,1.49764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7.85254,0,0,0,9.96771,8.87316,6.71132,6.27102,4.55007,0,1.64202,1.35774,1.68269,1.75551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,9.25809,0,0,0,11.7039,10.6511,8.15393,7.7471,5.83832,0,1.72705,1.5218,1.90826,2.08696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7.52576,0,0,0,9.59585,8.41821,6.3659,5.60139,4.14059,0,1.66022,1.31702,1.59245,1.54642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,8.96461,0,0,0,10.9787,9.68093,7.2247,6.34621,4.91494,0,1.98922,1.59474,1.9438,1.95431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7.8379,0,0,0,9.28831,8.28038,6.19361,5.7096,4.24929,0,1.72275,1.36972,1.65025,1.69716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7.35643,0,0,0,10.352,9.62094,7.41095,6.65025,5.38457,0,1.50764,1.26604,1.60061,1.65943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7.29178,0,0,0,8.64983,7.6751,5.73516,5.25426,3.66071,0,1.68465,1.36617,1.65933,1.69457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,8.50248,0,0,0,10.7703,9.62406,7.25619,6.5049,5.29504,0,1.56551,1.32977,1.71225,1.73589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6.65608,0,0,0,8.06933,7.17422,5.34525,4.77075,3.45243,0,1.86163,1.43754,1.68848,1.74342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
