57733.3,55947.5,48841.9,64269.2,75811,86275.4,74070.9,99611.6,115641,106470,91011.9,81547.8,69306.2,37161.3,20672.7,18705,17598.6,18703,14679.5,11043.7,10173.5,8886.28,11382.7,16410.7,17055.3,13261.4,11404.1,11483.4,15223,14370.5,14449.9,11852.1,9797.88,8913.21,6254.04,5026.79,3349.62,3553.27,4481.82,11110.1,15796.1,19703.3
42755.3,43645.5,37400,50665.2,58029.3,65306.5,57076.7,83747.4,87744.7,81853.1,69472.2,66968.6,55360.3,29336.6,13965.5,13775.9,13780.8,15420.8,12546.4,9470.93,9328.54,8511.71,12587.2,16755.8,17522.4,14159.5,12360.2,12209.7,15176.1,13490.4,13466.9,11023.4,9580.95,9006.52,6391.29,5088.8,2966.34,3013.32,3229.24,6537.89,7773.69,9716.06
28442.6,30129.9,27342.8,39418.6,45004.6,51462.9,45519.5,65155.4,67546.2,65272.5,55297.2,53664.3,45045,24135.6,9790.15,10259.2,10379.2,11853.5,9792.74,7746.58,7669.5,7196.37,10353.5,13888,14750.8,12492.1,11774,10589.3,12166.2,10335.6,10137.4,8039.69,6513.66,5886.93,4087.24,3403.07,1962.44,2059.39,2289.38,6929.67,8608.35,10858.2
42387.9,42968.9,36589.9,48688.2,58046.2,66017.4,57545.1,78708.2,88081.9,80798,68865,63246.3,53597.4,28369,14691.6,13855.4,13567.9,14507.6,11126.1,7929.12,7386.53,6647.69,8766.2,12067.5,12749.3,10453,9394.64,9663.93,12738.2,11743.5,11464.3,9264.23,7960.93,7551.99,5508.07,4670.69,3018.85,2973.77,3079.05,5674.52,7567.58,9439.99
46690.7,48834.8,43187.9,61259.2,73151.5,84642.2,73700.4,95733.6,106423,99272,82700.5,75361.8,65609.9,37711.5,18869.3,17983.3,17707.4,18816.4,14761.1,11400.6,10563.1,9417.39,12971.6,18599.8,18957.3,14914.8,13570.9,13940.3,19639.6,18842.6,18829.8,14881.4,11764.7,10571.9,7481.18,6000.63,3910,4020.17,4454.33,10607,15537.5,19394.4
45008,45274.7,39260.3,52412.6,61078.8,68499.7,58484.6,80428.2,86477.9,80535.2,68098.4,65024.2,55284.4,28996.7,15435.6,14619.5,14244,15826.2,11611.7,8307.52,7642.74,6809.67,10328,14551.8,15107.2,11992.8,10227.4,10934,14626.4,13372.8,13625.6,11211.6,9510.69,8771.42,6025.09,4988.67,3212.75,3222.2,3439.1,6166.59,7417.83,8810.43
37148.4,38796.4,33926.2,44589.8,52401.5,61377.4,53693.6,72761.3,87271.4,85355.3,73169.7,67773,60904.8,29277.1,12344.9,12353.7,12596.4,14133.8,11613.5,9452.6,9108.48,8343.73,11113.6,16179.3,17389.2,13886.8,12778.6,12485.6,16500.5,15900.4,16233.5,12995.5,10338,9301.53,6601.65,5249.8,3343.42,3718.68,4603.56,9208.79,13686.7,19761
41111.8,41683.7,34775.8,47621.6,55891.8,62034.5,54525.1,76624.7,79231.2,73093.1,62163.1,59325.3,48227.9,26627.9,14783.1,14266.5,14026.1,15486.1,12060.7,8732.62,8160.1,7280.61,10482,14121.2,14603.5,11886.6,10372.3,10658,13694.8,12277.5,12183.2,9768.29,8069.65,7262.53,4956.17,4262.56,2690.47,2792.88,2903.76,6137.28,7358.46,8593.72
43002.9,44572.1,40176.6,54487.1,63493.6,73498.3,63254.7,82741.8,95600,90132.3,75790.9,70207.9,63582.6,33807.1,13583.4,13719.2,14236.1,15524.8,12700.2,10237.8,9470.69,8522.09,12582.2,19068.5,19809.5,16047.9,15088.6,15544.9,19780.2,16955.5,16346.8,13078.9,10968.1,10176,7354.67,5647.74,3723.69,4002.76,4900.79,10318,15635.4,20620.4
47901.4,48390.9,41149.3,53636.6,61812.3,68304.8,58766.6,80836.3,89551.9,82294.2,70222,65740.2,55545.4,30938.2,19659.9,18106.6,17186,19029.7,15155.3,11470.7,10702.9,9233.19,11225.2,14484.1,15011.3,11344.9,9090.16,9698.43,13875.1,13983.3,14806.3,12542.4,10475.8,9463.53,6510.52,5434.71,3578.88,3626.84,3857.78,7678.86,9855.21,12296.2
30436.7,31683.3,26254.6,34319.3,40439.3,45442.2,39136.2,53237.5,58854.9,55401.2,47772.9,45168.2,38360.7,20700.4,13636.2,13009.2,12450,13298.4,10571.9,8064.68,7449.89,6452.85,8920.45,12487.5,13505.6,10905,9765.16,9635.02,12481.9,12042.1,12191.6,9849.7,7895.79,7095.74,4862.01,3974.08,2470.16,2632.34,2871.47,6262.28,8119.01,9954.12
