111.538,140.542,191.961,438.409,392.889,96.9866,142.277,1227.45,133.635,30.0672,26.9115,549.97,20.0995,40.3958,12.5803,54.9609,32.2799,79.9855,61.5693,5.15806,26.4239,4.69894,181.493,45.8174,17.9516,22.5312,17.9105,83.4073,74.2381,38.0848,35.2504,7.45688,27.0981,5.89106,5.05214,11.4766,15.2133,30.2332,25.7097,259.107,15.5596,70.1637
290.736,100.23,139.675,487.566,382.705,128.679,137.295,1329.83,126.719,17.7681,25.935,643.25,27.7362,45.74,13.1774,67.4629,42.0921,83.8501,76.188,5.18609,37.1319,11.2783,254.442,57.8009,33.2505,29.6929,17.4378,117.809,89.3097,45.2248,50.3507,18.8738,44.6928,14.6884,2.34031,7.95706,12.2215,37.2403,12.9182,162.035,24.4527,29.5299
230.91,147.077,205.813,607.452,437.858,142.891,156.798,1517.46,165.942,34.1296,42.2099,782.725,40.2986,99.818,13.7551,70.2153,39.0188,101.933,82.2673,10.9991,43.3412,10.4932,302.829,85.7027,37.2126,48.0627,35.2531,128.025,99.7234,55.0594,57.7668,14.3592,36.6567,21.7954,2.98292,12.6801,13.9218,39.5752,17.0333,317.117,34.813,33.1863
232.176,108.838,161.047,460.987,409.556,93.1655,137.208,1243.49,116.826,18.9951,25.6268,580.897,24.9821,32.1437,8.66081,58.8625,41.615,66.4184,56.1292,3.70872,28.2549,7.74554,173.072,41.6051,30.631,28.8931,19.6973,98.3651,80.2013,24.5693,38.1572,15.1213,39.6942,9.31781,6.69314,14.9918,12.4291,27.4596,10.4452,148.954,25.9876,33.2981
243.326,144.636,180.388,621.925,431.93,131.447,150.984,1343.69,142.509,33.6617,23.7273,673.552,44.9847,123.946,9.58493,77.7145,42.4264,87.0145,74.0919,6.84432,37.3052,8.31647,269.419,51.5035,18.9201,36.5236,34.8511,135.608,154.747,50.2844,45.4396,7.49185,40.345,16.3135,8.28339,19.6641,21.7556,35.7084,18.8889,307.739,61.2716,42.5019
208.516,107.855,161.329,482.796,402.261,88.383,144.555,1213.6,127.004,22.5326,35.9567,650.898,19.9788,32.9687,9.77225,64.4045,38.1132,83.1259,46.1332,8.66691,21.8829,7.53193,227.267,41.9031,20.2864,24.7445,13.3185,130.115,84.2512,38.293,57.8068,9.33636,38.811,10.3032,5.91974,16.3824,14.7182,32.2853,13.2025,145.465,16.7901,15.6536
181.132,124.766,185.243,493.713,367.83,139.096,140.783,1439.46,179.549,23.3626,30.4377,767.075,24.5869,40.1109,12.3782,77.569,39.2234,86.8263,82.5921,4.96437,41.1763,9.07576,286.351,45.0439,37.3703,41.3096,45.7365,124.079,142.036,58.9844,48.8399,12.8337,42.291,18.6448,4.64543,17.63,27.1974,50.9447,30.6806,302.802,85.9645,134.577
243.962,105.265,124.665,464.242,388.108,86.3331,138.588,1127.51,104.113,24.9159,24.9097,565.482,20.8746,64.6542,8.82369,58.5358,39.0327,82.3453,55.6486,6.4006,23.7491,7.25916,199.454,55.7395,19.1932,25.8636,11.3767,126.095,76.8967,30.1403,52.2681,12.0624,31.0259,8.86373,6.98156,15.3163,11.6394,28.5715,10.6023,153.038,19.2739,9.14622
220.124,138.168,221.639,536.915,400.897,146.57,143.402,1366.03,183.759,23.7341,29.2063,739.679,68.4212,110.268,13.9611,74.2765,43.5491,83.8085,87.1457,4.23722,29.191,15.9701,317.72,50.4212,38.1857,47.1927,47.1708,128.882,121.609,40.3156,43.0528,12.6411,47.0001,18.6852,3.53255,13.3747,24.0732,49.8885,29.6035,310.598,102.673,62.3732
185.175,118.076,163.755,401.753,338.641,75.4567,130.626,1104.02,98.3029,22.3084,19.2433,566.026,14.2833,41.885,9.68184,73.8825,38.1478,95.9168,61.2793,7.2661,35.7807,4.29986,175.321,43.3369,18.3427,16.9873,9.549,106.208,84.2236,43.7943,53.9229,13.4196,26.931,8.60274,6.20855,16.3036,15.7375,30.2666,11.7129,173.81,15.3255,39.6559
220.45,107.75,131.997,390.294,341.691,69.0134,105.046,1038.18,117.699,22.5199,28.3074,566.191,30.6343,50.7921,7.57669,66.097,35.9975,74.3207,75.4913,3.40434,25.3978,5.3395,225.206,51.5355,28.7373,32.8428,25.3777,116.113,95.8316,59.92,39.9281,16.7526,35.3335,11.1685,4.34374,14.0575,19.1301,32.6106,12.9038,210.142,21.3926,22.9361
246.057,101.36,191.181,430.899,386.426,93.9526,134.888,1263.17,145.918,25.0829,26.6656,602.216,18.5309,41.6904,10.9394,82.091,38.5505,91.7212,67.7488,7.39771,37.0369,8.44613,294.016,57.1339,23.8075,38.2203,25.019,108.291,79.6549,36.3173,42.0859,18.4023,32.3569,13.4008,4.50101,14.698,20.0971,35.5224,13.9229,250.838,34.1381,40.9831
265.075,113.887,166.802,459.268,364.252,105.289,115.489,1258.46,151.113,27.9237,24.959,590.522,22.3248,59.8644,16.7677,86.9345,39.0007,90.9967,75.7808,5.02157,42.1882,7.37668,284.647,72.1304,25.4674,30.2688,22.4034,123.776,83.6346,46.6994,50.4877,31.0437,37.2481,15.9361,7.49716,16.3248,19.1118,34.9618,21.4485,258.752,39.8527,22.3837
198.703,81.8648,175.422,373.747,340.876,72.0324,112.988,1054.42,137.853,17.0443,19.3588,574.438,27.6341,41.1235,11.9794,67.468,42.6495,62.7889,68.2672,5.29859,32.7582,7.68484,182.789,45.1457,22.985,34.0084,18.5848,103.809,76.1544,33.1535,38.7155,11.3754,26.3915,10.3429,5.13928,17.8677,15.4564,25.0912,17.9316,193.193,21.0566,40.9693
205.758,115.978,130.277,406.4,354.43,94.2368,147.044,1292.45,148.915,23.7369,33.1069,736.225,22.9518,63.1277,12.2211,65.8431,33.2554,67.2779,66.4855,5.02343,26.6586,6.98724,226.609,41.8869,33.3997,41.1657,17.0638,142.832,96.0415,46.464,53.4142,18.8866,41.5093,9.67391,8.99367,16.204,18.1843,25.5551,19.4485,145.436,32.0304,26.9994
264.103,135.647,167.007,502.118,409.575,132.045,164.266,1305.65,127.4,25.8764,36.4567,668.955,29.805,39.0216,12.9957,70.6044,45.6598,82.0606,72.3698,2.96091,37.1327,10.2458,268.455,51.9167,23.2151,39.0217,22.194,105.125,111.378,46.769,68.5352,14.9816,36.5195,9.26935,4.43633,12.8382,14.2508,38.1596,12.1157,215.235,31.0155,27.4872
189.26,88.0996,152.538,400.162,336.012,102.641,123.195,1233.64,116.439,25.666,27.0103,667.512,15.0763,46.4396,8.07746,59.3199,34.8821,90.7322,65.3315,2.65585,31.049,10.0418,209.888,52.1431,43.2173,32.8904,38.616,172.042,112.53,43.4164,48.9838,15.5436,35.2991,13.7106,10.4136,23.9067,22.871,51.3925,19.8348,213.968,50.7014,56.7585
245.182,137.914,221.532,611.99,453.778,124.458,148.942,1350.15,157.375,22.6907,27.4796,683.134,41.524,53.6978,16.1273,83.1978,45.9709,85.315,79.9777,13.6519,35.0568,11.4796,287.431,50.888,16.5998,33.5853,14.6935,93.4392,100.364,42.1602,51.0563,10.8654,39.4352,9.05883,3.15091,11.7922,16.2613,33.6665,20.0221,273.867,34.6883,17.9561
193.444,117.864,174.32,570.24,409.879,114.853,140.224,1263.29,152.97,17.1885,16.4956,645.143,29.6848,34.5775,11.1586,62.1394,43.9738,71.8316,69.5462,7.77308,34.6044,11.1655,236.142,44.9901,15.1706,30.245,14.9743,89.0239,86.4653,43.1854,48.0125,8.46191,32.516,8.65096,3.16559,12.5709,14.3576,29.8532,14.9576,237.869,36.6923,25.1556
253.809,119.093,167.885,482.684,392.475,93.8578,115.917,1121.77,118.304,30.6955,26.5963,567.19,16.4672,40.1154,8.86706,61.3128,35.1445,91.6973,70.5104,7.90156,30.8502,6.87786,247.196,63.3615,43.1154,28.4459,14.233,115.119,112.282,45.6313,68.6665,14.4511,34.3796,11.0454,4.38942,15.9401,16.8016,48.0348,31.6723,359.744,86.9538,48.3552
256.815,139.726,170.126,504.112,388.142,102.086,109.631,1109.72,120.631,28.9163,22.84,565.13,16.9891,37.8419,9.57808,59.8495,32.1106,91.5399,68.1733,7.7991,28.6362,5.88003,240.535,59.9896,40.0549,25.8628,13.4801,108.538,105.701,45.1699,70.5135,13.5989,38.2839,10.2614,5.70057,15.7918,14.7854,38.7699,28.7471,295.909,80.6454,29.9663
185.085,127.225,127.982,483.451,363.095,107.312,134.828,1168.01,101.425,23.843,28.418,600.11,34.8982,39.8403,16.638,65.7225,35.8795,83.6293,65.944,3.52537,29.0786,8.04354,236.236,56.5583,17.5898,22.1216,11.0932,91.8412,97.0067,56.7257,44.8676,8.98469,30.187,16.9185,5.71048,11.843,11.525,34.3135,14.734,125.479,23.5503,22.9991
193.943,116.133,117.648,557.968,353.718,163.152,164.773,1365.13,158.011,18.2634,22.663,702.004,27.8203,46.0008,11.4575,62.4911,38.2262,83.5124,72.553,2.64738,26.6327,9.50866,240.378,40.5978,23.187,40.7544,15.741,125.353,97.4825,35.6841,35.4584,11.9307,34.241,21.4619,9.77674,18.2148,15.8559,40.3114,31.0013,242.859,49.6731,27.4562
271.175,117.632,205.448,425.306,441.308,83.7604,103.275,1226.99,125.725,31.8287,28.7643,628.399,19.2423,53.9838,12.5595,91.9248,42.0613,88.5956,81.0837,6.6479,36.0755,14.3151,285.271,66.5738,32.2474,27.4536,35.3116,129.991,126.629,49.5382,78.6041,16.8859,46.812,10.374,4.19376,18.4495,31.4798,42.9928,11.3169,285.067,41.2258,26.2877
250.801,124.111,163.397,486.613,359.584,96.1289,140.611,1374.31,159.944,24.5138,29.9346,743.051,22.1219,47.1217,20.6612,71.1829,37.9396,101.835,63.9248,5.56919,31.1766,4.02982,279.297,57.0083,35.6527,40.6695,24.4316,168.59,111.092,69.693,70.332,22.1876,50.0496,14.4138,3.25716,22.1819,17.8696,48.0814,21.0053,285.247,76.4164,75.4411
197.099,106.617,152.163,497.049,389.145,129.23,144.633,1283.21,128.359,29.0022,27.8184,681.289,20.9241,38.7222,4.77524,59.2641,36.4507,70.9748,73.5841,6.53053,29.6187,17.0777,200.597,42.2821,19.9776,26.8228,25.1127,98.4964,106.113,26.0917,39.066,8.48946,26.474,11.4206,5.64906,11.6285,18.1893,32.1352,15.9613,184.736,23.6334,25.1329
201.215,103.936,152.766,503.424,394.405,131.427,143.759,1289.96,127.155,29.7464,25.8553,672.926,18.4691,34.4615,4.50927,59.9287,37.5529,72.4376,73.5415,6.36092,29.4781,17.5543,196.174,43.653,20.3481,28.6181,24.5331,98.1791,102.33,26.6045,40.4432,7.80907,26.7397,11.3253,6.0532,11.7291,18.5483,31.0888,13.8312,180.553,21.0447,23.5137
232.235,119.069,153.789,466.34,309.288,80.8499,122.219,1153.31,145.349,23.9046,34.515,597.233,25.3698,42.7072,15.7164,74.1827,36.6182,95.2154,59.937,3.34509,25.3383,4.86599,231.336,30.52,10.0424,25.4821,12.2344,100.449,80.4548,46.5503,50.502,19.6381,42.6135,16.4008,5.14705,21.5935,16.0151,43.5074,12.8838,226.887,30.6479,39.2045
177.661,86.2547,163.376,483.418,402.721,100.247,148.437,1265.79,123.114,20.9403,31.1437,644.919,26.4256,37.2124,8.70453,65.2701,32.3603,85.9655,69.0782,4.43899,25.4997,8.02302,194.228,35.2855,25.9884,30.1626,17.87,109.424,57.8208,31.3038,29.0227,14.5132,26.8762,10.0476,3.02771,10.3828,10.4019,25.0876,20.5565,264.498,29.9563,34.2073
254.366,90.562,152.799,436.59,366.049,122.169,133.642,1278.38,118.918,27.3988,23.8756,611.9,19.4503,52.1063,10.2555,77.6426,37.9344,72.373,56.9406,5.95452,27.5112,8.72861,205.554,44.8025,12.4518,25.6283,23.9933,103.408,102.77,43.1834,46.303,8.59868,35.4527,17.0094,7.24648,13.1864,18.7444,39.0443,19.773,218.446,36.7716,58.7089
252.236,99.6187,161.081,432.423,361.797,134.417,119.453,1199.55,130.525,18.976,17.9489,655.1,44.87,64.1702,8.06843,72.8082,58.3913,100.292,78.8992,8.53034,45.7956,12.3802,313.507,89.2576,54.4189,34.175,32.4767,183.753,136.506,41.7165,74.2796,16.5769,49.6172,12.269,4.51197,21.0816,23.0988,47.7564,31.7692,362.062,41.4859,21.8672
225.769,149.616,174.188,586.49,494.618,109.427,191.82,1345.53,123.551,32.2054,39.0312,715.15,19.6257,60.9662,21.6026,81.6648,34.2541,91.2427,80.5984,5.7509,27.0372,8.09062,217.839,33.9179,15.2162,33.5271,21.0823,92.4246,86.0207,39.2554,42.135,11.6638,28.288,9.59445,5.18442,13.3519,16.2432,34.0522,12.6734,167.096,59.007,77.7168
145.783,100.069,130.639,369.413,287.184,100.948,99.1006,1093.51,111.981,16.8074,13.9665,595.081,31.6277,39.6569,5.36897,53.8411,43.8053,78.5409,55.1294,6.23676,36.1471,9.44961,251.104,76.087,41.7918,32.8367,28.0888,157.423,125.501,44.6853,59.6055,14.525,39.2457,16.9088,1.93546,16.0892,25.0525,47.8029,32.4091,327.56,24.9233,23.3693
220.103,95.2905,178.088,564.47,468.163,112.188,179,1362.94,148.224,34.5515,47.2204,754.985,28.5168,85.7716,22.3064,78.7382,35.1197,92.1204,81.7501,6.19635,28.5525,11.6837,246.912,35.371,17.8164,33.0783,23.169,105.95,95.0332,41.6066,43.9442,12.1025,32.7451,9.2811,10.3314,15.0397,16.6203,36.7082,13.1929,177.925,65.7495,76.7703
229.208,137.42,150.167,426.175,319.255,103.573,116.938,1167.62,121.791,18.6993,16.6781,628.787,49.4349,83.1445,5.81237,60.8305,43.5691,77.9489,53.852,7.19903,37.9191,8.85926,237.185,61.5534,42.4178,34.9116,21.6018,155.888,124.907,43.5804,55.2656,15.2839,44.4253,18.2811,1.65648,13.1714,25.1068,45.4556,32.6015,309.763,17.2029,32.652
177.816,89.416,162.565,495.497,432.231,112.771,163.597,1370.85,152.291,32.0765,44.2447,746.526,39.513,133.34,23.6853,80.4053,38.9335,90.8213,85.7163,6.19395,29.5547,11.5494,241.914,40.985,16.137,22.0568,25.8809,95.3136,85.1494,37.1872,40.1564,10.7187,27.3777,3.95939,6.40217,14.5006,15.2313,33.6563,12.7334,187.112,94.3994,65.761
214.399,147.12,149.445,454.563,329.21,110.326,102.93,1079.07,113.617,20.5552,15.4686,451.865,19.2433,40.8619,8.51057,56.8899,47.3754,70.7651,62.0225,5.6601,31.7737,8.41815,195.711,40.7534,19.2165,21.6242,19.7721,105.245,86.1177,38.8257,34.5705,14.3009,36.3813,7.16021,5.60923,12.5232,26.8351,36.0449,22.5079,230.715,41.2083,52.9183
305.56,113.515,145.567,492.798,360.827,115.631,111.674,1149.82,125.883,22.4383,18.7637,546.197,28.5714,101.129,13.9295,64.945,31.9674,76.6471,60.6935,15.1181,36.2907,10.6796,173.158,44.9635,15.5621,25.726,12.8731,80.4511,94.3335,26.7896,32.8599,13.4802,27.4803,5.10744,3.9554,9.97983,18.4609,49.0054,26.302,248.158,43.6856,40.2272
211.061,89.9956,139.569,431.839,304.288,102.623,112.513,1058.89,95.7352,25.6212,19.6557,502.477,24.4987,45.6795,10.8271,66.947,26.5757,58.0629,44.4737,5.19703,24.9548,11.0074,155.302,41.6841,18.9855,28.8897,18.3962,82.6997,78.8851,25.3864,38.6311,11.2877,29.4035,5.13744,2.67725,9.81337,18.1389,33.4091,23.4133,204.033,33.906,54.4692
173.114,161.352,239.074,543.557,483.68,119.279,162.561,1460.34,171.921,21.4589,33.3241,765.115,28.9515,88.5743,13.9686,75.9912,64.9951,134.326,114.668,9.17517,46.3923,9.5586,403.335,68.5558,40.8462,36.4516,36.1154,203.272,150.228,70.9123,71.7301,15.1849,45.4613,27.5855,9.92111,26.9051,20.9943,44.3854,16.7714,275.679,48.5591,34.3989
264.918,91.5191,120.94,473.167,319.325,103.914,126.131,1128.82,113.49,26.7378,21.2828,494.069,18.9665,43.0024,8.74773,57.7365,25.986,56.4274,42.9164,3.06095,22.7063,10.6557,151.941,42.1115,19.8643,31.5278,18.9959,82.9752,77.6702,24.2793,33.9292,10.4093,29.7785,5.15055,3.25418,9.67302,13.7912,34.645,21.9379,184.189,35.7585,36.9288
229.032,129.802,198.479,499.999,409.439,113.514,159.678,1334.69,142.897,31.5975,34.3228,700.637,22.3365,57.4367,17.6538,64.9512,49.8402,78.9022,85.4713,4.94087,38.0599,4.1177,237.967,48.0798,28.979,31.1632,19.9452,142.905,111.517,61.6358,68.8758,10.3328,39.0174,10.3715,3.77787,20.6152,15.2616,34.6899,25.9298,246.065,41.5146,44.9374
214.078,113.529,143.385,495.591,403.711,118.647,131.154,1325.03,132.966,17.743,18.2725,625.076,45.4509,72.4634,8.96496,71.2661,39.3162,98.6405,55.297,10.2937,30.8134,25.2661,257.095,57.9995,26.0362,33.8005,37.0148,104.445,103.172,37.5387,41.0999,11.0087,40.3132,15.1505,6.69078,10.83,20.2477,39.2951,13.7383,209.549,40.2882,26.0372
212.832,110.739,144.265,507.964,388.236,91.3426,149.231,1339.7,126.417,36.6849,45.0732,898.884,30.4872,66.9254,10.2677,80.4892,38.1314,68.1862,83.3396,5.18175,24.4079,2.86954,239.845,48.7942,31.4616,42.1258,22.9525,175.719,112.265,47.1895,73.1408,23.1039,37.9688,8.82335,6.90154,15.1661,20.4459,45.115,21.7082,279.718,30.0585,25.9209
