-42.3876,-89.28,-0.106857,-4.09509,-7.62053,-16.955,105.093,0,0,201.189
-35.4568,-97.5975,-0.439978,-3.65107,-10.1869,-17.389,107.042,0,0,205.929
-33.5632,-88.5752,1.55695,-1.88839,-6.19139,-16.1271,105.983,0,0,203.186
-34.6257,-99.0477,-0.36236,-2.71706,-10.7795,-21.4379,101.415,0,0,194.018
-33.3798,-93.0848,1.38758,-3.08196,-9.66754,-18.7376,102.652,0,0,194.116
-33.9717,-104.351,-0.573368,-3.54414,-11.1982,-21.2407,100.537,0,0,197.792
-34.7685,-90.9141,-0.61893,-2.99772,-10.4309,-12.661,105.653,0,0,198.274
-35.0472,-104.152,-0.639945,-3.00877,-9.62511,-20.0554,98.2157,0,0,201.136
-34.7849,-98.801,0.122263,-1.57052,-10.7115,-13.584,105.973,0,0,206.96
-36.6634,-105.877,-0.526791,-2.68113,-10.4608,-22.4101,102.182,0,0,205.427
-34.5535,-95.1603,-0.890379,-2.70559,-11.3902,-18.136,102.812,0,0,193.46
-38.022,-83.0531,0.0250735,-3.06646,-7.46359,-17.1035,103.299,0,0,191.994
-37.4567,-97.2362,0.752899,-2.91429,-8.97369,-19.522,100.947,0,0,199.811
-39.0881,-100.306,-0.797821,-4.62,-11.3183,-18.4816,101.774,0,0,200.323
-40.4956,-103.794,-0.740185,-2.96627,-11.6919,-19.4203,102.304,0,0,206.135
-35.0055,-94.1468,-0.192712,-2.11395,-8.6278,-20.0118,103.691,0,0,196.711
-34.7564,-102.319,-1.50328,-4.34951,-12.6654,-11.2121,104.366,0,0,204.666
-35.3008,-94.7717,2.13093,-3.39497,-7.41243,-17.3504,107.78,0,0,207.394
-33.5518,-94.1009,0.0692031,-2.21152,-8.81284,-13.8535,107.175,0,0,205.972
-34.3582,-87.2452,-0.254846,-3.22875,-11.0752,-10.6362,107.1,0,0,198.382
-35.122,-94.3362,-0.10681,-3.36176,-11.4423,-13.591,104.092,0,0,200.3
-33.2391,-105.628,-0.897866,-3.4137,-8.30277,-20.6302,101.24,0,0,201.601
-38.9738,-104.043,0.333387,-3.86814,-11.0217,-17.7403,100.362,0,0,204.483
-42.2707,-96.947,-0.531946,-3.4198,-12.1657,-16.1013,103.037,0,0,205.154
-34.2313,-96.3212,0.0538059,-4.0207,-13.3943,-18.3832,106.095,0,0,195.918
-31.8264,-93.4598,-0.87914,-2.76557,-8.54457,-17.5414,101.686,0,0,192.146
-32.3383,-94.0186,-0.80003,-2.71399,-8.60393,-17.9873,101.587,0,0,192.921
-36.3898,-104.994,-0.636867,-2.06337,-10.9412,-19.2111,102.534,0,0,205.925
-33.1722,-95.7373,-0.630001,-4.0965,-9.34169,-19.1094,104.476,0,0,195.066
-36.4554,-92.0937,-1.09668,-3.57865,-10.3532,-18.9395,106.591,0,0,195.567
-33.3183,-96.3965,-0.409247,-2.25858,-10.1572,-11.8347,107.427,0,0,206.295
-36.2277,-99.1469,2.01536,-4.06749,-7.74711,-21.5338,105.835,0,0,203.309
-33.5063,-95.364,-1.62834,-2.96026,-10.8825,-7.46175,110.597,0,0,210.715
-37.2582,-103.122,0.189699,-3.76009,-10.5428,-19.5026,105.153,0,0,205.273
-32.9414,-96.1755,-1.3169,-3.35048,-11.7652,-11.8096,111.253,0,0,205.907
-35.9049,-101.296,-0.645098,-4.05189,-7.77891,-17.7955,105.174,0,0,207.111
-35.3447,-89.4967,0.575091,-3.76592,-10.598,-13.6934,103.66,0,0,197.12
-33.0959,-98.6591,0.246588,-3.04505,-4.64256,-12.3267,105.968,0,0,211.967
-34.6718,-89.8519,0.0343734,-4.18066,-9.84682,-15.1601,106.585,0,0,196.322
-37.7834,-95.4044,2.09491,-4.20198,-10.0656,-17.8964,100.971,0,0,197.705
-38.8191,-88.4386,0.187139,-3.82346,-10.3724,-15.0251,104.709,0,0,197.708
-33.5937,-97.9184,0.748526,-3.11163,-11.2658,-19.1195,102.652,0,0,195.278
-34.1449,-98.7678,0.0526908,-2.79941,-10.2796,-16.0126,101.183,0,0,198.615
-36.6542,-107.258,-1.22084,-3.9602,-12.2453,-14.2514,103.553,0,0,210.569
-37.3166,-106.328,-0.660305,-3.86941,-14.0907,-20.4276,102.717,0,0,200.484
-38.1045,-81.8145,-1.11729,-3.08325,-4.83131,-9.57716,106.446,0,0,202.733
-34.5431,-111.256,0.505722,-4.21733,-14.7809,-22.0385,104.317,0,0,202.85
-34.3958,-90.8515,-0.608084,-3.72657,-8.85871,-14.568,104.597,0,0,195.72
-35.9184,-94.7792,-0.973327,-3.69882,-10.9237,-20.8031,103.543,0,0,191.989
-33.6922,-93.2678,0.168187,-3.17177,-9.53094,-17.469,100.616,0,0,191.945
-35.8946,-96.0796,-1.75351,-2.61743,-11.0296,-16.45,102.872,0,0,197.252
-35.1175,-88.4573,0.871036,-1.96435,-8.56447,-12.9792,102.543,0,0,197.216
-35.5171,-87.418,0.0907145,-1.97912,-7.8372,-13.5338,103.909,0,0,197.165
-36.7829,-104.33,-1.50518,-2.29226,-8.66881,-21.9156,102.653,0,0,203.901
-35.0175,-84.7596,1.91038,-3.21534,-5.90823,-9.16114,102.796,0,0,199.862
-34.8779,-86.5156,3.18339,-3.44469,-9.08579,-10.4529,104.426,0,0,200.887
-39.3812,-95.6433,-0.944237,-3.54813,-9.68718,-17.4426,106.761,0,0,203.899
-35.8492,-92.4116,-0.087289,-3.999,-11.2582,-18.3602,107.356,0,0,195.156
-37.0334,-90.5329,0.768755,-3.86326,-8.12521,-15.2693,108.657,0,0,203.805
