"Btilde_ratio","Btilde_prob","mean_ghl","mean_yield_difference","mean_lost_yield","num_KI_fisheries"
0.219126708386865,0,76.6786895875971,5646.46497108256,5646.46497108256,1
0.30971805960592,0,76.6786895875971,2201.96173898239,2201.96173898239,0
0.39113828955075,0,10551.8573062202,45922.8223704901,45922.8223704901,7
0.394799586987836,0,2063.27002608955,8531.23299039553,8531.23299039553,2
0.287778108078364,0,4082.09796090625,17582.7081952902,17582.7081952902,3
0.29955320392261,0,849.808653186785,6506.56368124494,6506.56368124494,1
0.215460728916888,0,330.112152041133,10519.0979332177,10519.0979332177,3
0.395790022377669,0,851.534304576763,7022.87328223404,7022.87328223404,2
0.66056622527801,0,3782.64298963013,17181.347162835,17181.347162835,3
0.19711184408396,0,76.6786895875971,5047.73785426496,5047.73785426496,1
0.201256820542475,0,76.6786895875971,4566.01290552712,4566.01290552712,1
0.262836607027583,0.109285714285714,386.786442510526,11907.2038411458,11907.2038411458,1
0.209760157396133,0,1857.1242629657,16956.9320911,16956.9320911,6
0.254123156390352,0,2132.47741015691,11990.5384118716,11990.5384118716,1
0.232493050459382,0,1034.04014225339,4253.96202086644,4253.96202086644,1
0.102205596414101,0,76.6786895875971,1873.76126300233,1873.76126300233,0
0.491379077536728,0,2193.37539473115,10209.6991366043,10209.6991366043,1
0.329906982269543,0,538.638274836372,17663.3663827692,17663.3663827692,3
0.430001553941986,0,551.410096708073,10731.0210335837,10731.0210335837,3
0.211915389361269,0,4422.30710313345,25228.571360363,25228.571360363,8
0.0996588783754417,0,1449.73662171137,6804.87946163388,6804.87946163388,2
0.262823927163472,0,1311.08795013481,10050.0985441789,10050.0985441789,2
0.164866757663203,0,714.463966962163,20056.6307233317,20056.6307233317,7
0.232061408142321,0,1355.05622164535,15822.0621751653,15822.0621751653,5
0.42626570863582,0,1511.7933539521,7583.91729056123,7583.91729056123,1
0.170123961993839,0,1276.50430555911,5828.01741943612,5828.01741943612,1
0.31774311474505,0,5879.65795372249,33137.5831795559,33137.5831795559,2
0.276638628363969,0,1953.59884567346,12941.4592528168,12941.4592528168,3
1.38168990692688,0,29282.3304894733,91563.9804679512,91715.6633462645,7
0.1918765459362,0,613.105195285371,18663.9163978253,18663.9163978253,5
0.744771241308383,0.996428571428571,8180.9127316177,9244.83584779274,9244.83584779274,6
0.145864982352553,0,76.6786895875971,4666.65077333185,4666.65077333185,0
0.205546354637827,0,405.99402170816,10864.8941739199,10864.8941739199,3
0.886376231175081,0.722142857142857,337.87133772791,10433.7480682822,10433.7480682822,4
0.411601448286234,0,3760.283776093,25710.9845783,25710.9845783,8
0.206889262764137,0,76.6786895875971,6220.41123136496,6220.41123136496,1
0.404899883644526,0,1144.34464137718,12561.0381309417,12561.0381309417,1
0.188481735058336,0,76.6786895875971,5929.17456594111,5929.17456594111,1
0.32986446002612,0,647.782450868168,9511.47330262601,9511.47330262601,2
0.116427720628887,0,120.738342272579,2904.38967182572,2904.38967182572,1
0.199368980138777,0,1833.68144473252,13279.6862074844,13279.6862074844,3
0.457660325078409,0,1914.24826489117,8351.78613488919,8497.40807443469,2
0.286178964395473,0,497.955540214929,10003.7074267562,10003.7074267562,1
0.261488731224594,0,4103.2093398672,10638.008067564,10638.008067564,5
0.180067565246223,0,202.962204200636,3917.63950281526,3917.63950281526,1
0.381721297005527,0,76.6786895875971,3349.78344204992,3349.78344204992,0
0.222041785064357,0,1219.65442642896,5094.52024889238,5094.52024889238,2
0.207232696326537,0.01,1422.58734579914,4843.8945234125,4843.8945234125,1
0.923257571912524,0.802142857142857,2131.56657589634,10149.4048756643,10149.4048756643,2
1.27133630852709,1,4254.86943322572,4073.78149259947,4073.78149259947,1
0.0928820500967434,0,1937.63425883489,9600.0918125537,9600.0918125537,2
0.289766209345242,0,1674.30013158926,12273.1416555406,12273.1416555406,2
