"Year","Btilde_lower_95","Btilde_lower_50","Btilde_median","Btilde_upper_50","Btilde_upper_95","age0_lower_95","age0_lower_50","age0_median","age0_upper_50","age0_upper_95","T_lower_95","T_lower_50","T_median","T_upper_50","T_upper_95","KI_Btilde_lower_95","KI_Btilde_lower_50","KI_Btilde_median","KI_Btilde_upper_50","KI_Btilde_upper_95","KI_age0_lower_95","KI_age0_lower_50","KI_age0_median","KI_age0_upper_50","KI_age0_upper_95","KI_T_lower_95","KI_T_lower_50","KI_T_median","KI_T_upper_50","KI_T_upper_95"
1980,72837.8144055557,97067.41991412,112152.220481398,125458.498267549,152322.718574641,2466.76630247196,2787.02902260329,3103.87935029096,3426.95948891767,3965.67650543497,36.5311375370157,49.1101057839178,62.1528054093928,67.9749710836015,81.0809659299572,745.670246100185,2364.70540323923,7967.99550489857,24248.6938202946,141440.534198286,0.293651068142127,16.0676673454178,62.0391238500482,507.578305966363,6612.5969239081,0.404460963859469,1.3191391989797,4.49290450888846,14.9207783103351,83.9458373885938
1981,70714.2649223947,97430.6523514602,112635.004633753,122927.849676234,162601.350745508,1995.55867276866,2257.41594136361,2425.624537302,2700.56897809239,3131.24428268463,34.9096858647587,50.9750243850751,59.9833794608884,68.7166182611867,84.4624198731158,19262.6749877287,25079.2392488343,32940.0473540163,56032.7518688488,205084.938824185,0.260695200789617,17.3619645076391,125.186583605395,542.360025224902,5206.62241589229,11.8927700521686,15.4661210971262,19.5461064451858,32.7363197916939,119.715202476442
1982,57125.6435273535,79188.5205219788,94066.5307895864,107799.106878324,159854.110118405,290.79020002302,407.183330294942,498.528310273983,596.171410042664,707.185608784728,24.374956123071,35.2236711718116,43.3261053519442,49.5474469589006,70.7622738409849,31050.0956371217,40446.2278951177,52684.8684655189,74189.6384061043,214573.811734468,0.112228356591309,6.46142559588406,42.8475497471022,234.047123279622,3700.39379213204,15.0907978027983,18.6181398541328,25.6238370516509,35.3718382751364,108.2893254264
1983,94965.1346863862,114947.534820227,133182.483950261,155363.493370029,245022.150954318,527.878406051963,629.05480846087,770.00296854292,906.863971448184,988.124132567342,45.218084965755,56.4924267863289,67.9113404340724,76.500724630631,126.436208252452,61679.4335658863,73563.9116625689,97812.3537858459,123070.437260125,290341.028579814,0.716376001676851,9.32383024755414,37.8687572394366,172.074254870304,1700.39356946097,31.1530799246068,35.5959948152764,48.1999904843326,59.9645325050911,149.633257597905
1984,120959.418787398,145933.715953245,171894.033826298,190451.289065979,286819.584949685,7776.05671362366,8679.49996125881,9270.6057081912,10147.8418688686,11457.5633809635,56.1511294398246,68.9984115562012,80.043542975391,92.0368591082138,138.485125867591,84501.1273840267,102772.288041488,129931.995234048,177354.394412662,331619.225670963,0.496755616906647,12.8247685292032,39.0548366758322,347.114905891621,3205.71601943224,40.4495720357727,49.6573631324939,62.1349119381025,85.3298389849731,164.810793937664
1985,147172.88611131,178957.517931995,207568.127445038,240895.85318224,423630.313325819,456.717340342115,607.370063907823,685.724001970303,811.202076537226,1006.76466807788,67.5407213643226,85.3708624884256,94.7721719214007,115.523525664016,213.058152172534,113355.465941854,149622.287648607,170113.639251176,221092.067225762,500737.898283432,0.509768415680607,13.7650693657114,65.291980691939,601.174542074927,15164.0989107589,54.2594509126627,68.8813938203199,85.0027823664733,112.550691952663,262.323697810399
1986,128901.898679478,159564.144457586,187000.109827941,218771.843092523,395580.510702687,0.0416209807424501,0.135571561146126,0.45086712828254,2.4876022221699,21.0733014387358,61.5755933735036,76.4899445443375,85.7992133058541,108.814916184744,203.927039918555,107333.471619858,140340.663615256,164708.933945045,215462.079155994,460873.530856996,0.0662843056775548,1.0538294381706,10.6462373057448,46.531509930366,312.487226307886,55.6134455145683,70.4406071592196,81.6101873643729,120.104123366996,243.323779261431
1987,201067.842568575,238563.98242794,264422.541604856,321470.30237216,453573.364627199,0.0328103244829529,0.148616274639772,0.607595972454673,6.51133827113638,53.2682602199233,107.728695133446,128.065572524596,145.415432795264,175.826671545196,262.386205304956,144954.006300085,183697.509025729,208209.099605265,260090.243901208,457366.581547402,0.299218406345822,5.04061052197827,26.2160289256549,124.157804774192,2075.8362288275,80.0007911330429,99.1010748445333,112.710048598738,154.404813211009,266.610934620808
1988,239779.919908348,278681.490092263,306100.055149714,376215.000311085,496794.511950121,4143.59643083843,4729.463451837,5168.88020743671,5606.23858730133,6877.39520210416,107.671239346067,128.664823926311,142.672981890885,173.541504295519,253.830168311671,179721.16365251,217158.529980679,250077.349013453,323853.878823331,516194.216118113,1.01181115888591,7.2458390658989,45.1107681040776,332.879952739319,3569.59146310684,83.3641231403333,102.991007224532,116.239966871056,163.335736596695,266.834513994867
1989,232880.694597502,262328.393760259,309762.258533192,355416.971213151,594697.033989773,0.0363147871674876,0.330494464021338,2.28208272144552,10.3108503988052,38.7294338758743,132.743761600294,147.351291418534,167.987919801554,216.788030795601,348.120559059593,201022.878282429,222493.142075689,264219.293110408,335279.84590489,763893.906642498,0.0200581958647342,1.27673152754556,12.6429666809583,152.599280377323,2025.95001800919,110.406063752153,126.809635335316,140.577299527807,209.615957875834,424.585003777641
