"Year","iteration","biomass","recruits","mdm"
1980,1,63275.8187966799,823.052741992229,93.344592061242
1980,2,62485.8031604682,818.108299514845,84.8323380736393
1980,3,64707.2954660935,895.338940973827,86.2188413651712
1980,4,64056.0901334553,917.597181390305,83.5173061191804
1980,5,64875.2177265447,873.983879028919,92.1007989139095
1980,6,62506.5931133402,781.270976597864,94.5269689236147
1980,7,62885.2728612346,904.906179700685,90.173432437673
1980,8,62146.0039841819,855.44598108753,93.5348229849902
1980,9,61833.6920044702,822.346808491054,92.6271426546156
1980,10,66291.799145965,869.709978811403,91.3891552452585
1980,11,64320.1007767541,878.128817872797,90.1108351185464
1980,12,65743.4366416153,840.198503239018,90.8514150992058
1980,13,62728.8995964286,896.181500935835,88.3095285008838
1980,15,61848.1009702247,859.444766883023,89.5101872937931
1980,16,64268.9995993104,850.860610878105,84.8748395214122
1980,17,63674.8814449195,876.416908543933,91.802919339549
1980,18,64617.098105108,880.472775319812,88.3920227090435
1980,19,66536.0672253972,863.762884084661,90.1772222096314
1980,20,65452.5176957364,828.29822171549,95.1084261906549
1980,21,63509.0501168305,847.6589068156,89.5470262366376
1980,22,67294.2180729701,922.865511725121,98.2150638227647
1980,25,64045.7825111431,713.454323399156,91.6239702839438
1980,27,61768.2250189094,842.537150269331,91.8052067644474
1980,29,63833.6114462719,882.899437396632,89.8298135213992
1980,30,67648.5265393884,887.283657201141,93.7776240876832
1980,31,65663.0945669739,919.524651864426,91.7955524443929
1980,32,67466.0867149973,897.460193460711,89.523001479924
1980,33,64641.9450027839,841.132616340029,90.2373073017003
1980,34,66757.9678965823,920.840410571909,95.1419895619792
1980,35,63940.11073473,833.975428631896,90.526369202549
1980,36,63417.8795753657,874.224702536462,91.1798230627562
1980,37,64507.3746542338,841.488787101278,92.2952878619165
1980,40,66619.3215611664,939.610450326837,89.4962429582605
1980,41,62352.0924519246,866.656590675729,90.9219376354245
1980,42,62365.1689770885,853.38092933394,91.7857039786427
1980,43,65607.5409264405,825.163068900368,90.8948402986183
1980,44,67781.4305027872,903.080155899174,96.3599199638125
1980,45,62952.4845263725,770.517222859148,89.199575145144
1980,46,63373.0083245027,841.421108006638,92.6306066064967
1980,47,63109.765674897,801.7881418733,87.1965000985154
1980,48,62714.9569158687,917.025457791413,90.8498651091389
1980,49,63145.5924800792,827.955749244219,87.0633066956702
1980,50,63782.9754866502,828.885137448165,89.7090112810979
1980,51,62843.7693203751,867.553714322243,92.4498897933519
1980,52,64239.0052241207,868.506874179168,90.7222586965796
1980,53,64957.173367689,899.526582745846,91.6176686237472
1980,54,65637.9621443416,903.244750916151,83.2187945703573
1981,1,62319.1298374422,766.42165039639,83.9372737741651
1981,2,61374.1158640249,759.14807654161,79.498891901583
1981,3,63534.4364960235,783.149417140933,77.1064493529281
1981,4,63144.3593538448,786.656585984998,78.1317192150878
1981,5,64043.2304596458,778.671888016741,84.0788188722161
1981,6,60333.1651285152,732.31450952283,82.0286381252791
1981,7,62023.3144254167,773.463027427118,82.5080574487749
1981,8,60524.4184365695,739.467530286863,84.9335426649119
1981,9,60200.3888697093,739.389726614726,79.3071725196263
1981,10,64863.380930961,793.367886935911,86.4905479584449
1981,11,62993.3389659747,765.288355700445,81.9281378653137
1981,12,64046.2155755631,782.757612548557,81.3613070333404
1981,13,61415.4809896509,757.409850233626,80.4624524336615
1981,15,61321.3066458968,759.051180442454,84.1794396552049
1981,16,63722.1809742854,772.979313245905,80.7286752538145
1981,17,62810.9523182607,761.95801445235,83.5448782560817
1981,18,63266.1329624698,779.319162514005,82.0042349718828
1981,19,65426.4354898856,788.478910097849,82.0017130506764
1981,20,63896.9421399192,770.399601097695,84.3548732008862
1981,21,62698.6087788551,765.708650207182,87.9092598119177
1981,22,66548.0725144712,817.053717498275,88.3274364356285
1981,25,62334.1896498134,755.098491142702,85.2324889938978
1981,27,60965.1754346207,750.339765480207,83.2911459563325
1981,29,62358.1793312607,769.96611892892,80.2759167178751
1981,30,66990.0930208131,812.273001768446,88.9602937295946
1981,31,64785.5117665251,791.567313570472,84.5437398729888
1981,32,65958.5257274726,800.872499078708,82.4622853604181
1981,33,63622.2950220075,774.322811236613,83.5887449320069
1981,34,66002.3803808853,800.039019478937,91.1809198037418
1981,35,62689.846479264,775.414064234215,82.0717054714707
1981,36,62940.8847022956,775.707291797048,83.1762725319412
1981,37,63267.64005462,773.458287724663,86.0161730124623
1981,40,66103.0923629837,810.536500211522,81.9763942833441
1981,41,61067.6962041506,755.203917440966,82.9696147629276
1981,42,61308.7727255061,748.591072471048,85.5119756711966
1981,43,63679.7943370296,778.448729144519,82.2151745818435
1981,44,67311.6250596379,805.51360583902,88.8459809982119
1981,45,61566.4585353747,758.69711976417,81.8297247440095
1981,46,62020.0706725625,758.805737855405,83.4359890244532
1981,47,61938.4632372244,759.48163942334,77.2479298562111
1981,48,61660.5667064675,769.630511062509,88.1487776913742
1981,49,61630.1568515162,754.130017082929,81.2131237520745
1981,50,62510.2422261326,763.721476739793,81.67551461125
1981,51,61778.8192672074,765.048950735221,85.0509663050228
1981,52,63562.945813299,776.656155658968,83.9368551117185
1981,53,63908.5840211388,792.928942609672,83.0650303893966
1981,54,64730.0927386772,787.032502176281,79.0952135021375
1982,1,52358.0989229141,193.979029598121,62.8634099385147
1982,2,51211.5214217752,199.079475906635,55.935610886762
1982,3,53601.4794671829,202.187090666656,55.9554667700361
1982,4,53378.9585822745,201.713993285845,56.8676545696261
1982,5,53964.2467533103,197.801837995431,61.9338303323581
1982,6,50246.1839271475,191.601316885377,61.1696694820985
1982,7,52056.6891946896,199.145815234008,60.0958596034601
1982,8,50631.064258281,196.032087423814,60.2673023248232
1982,9,50107.6472861145,188.468254247399,59.4386584214823
1982,10,54683.0359135899,195.391063087684,62.9134572356281
1982,11,52847.7131749783,200.106202634664,58.6412595473613
1982,12,54025.5292082449,202.534176103674,62.0992071390064
1982,13,51431.3617218786,195.665112805367,60.6005855382592
1982,15,51354.5573884216,197.543801325544,59.522753286478
1982,16,53584.8159162511,199.104667822439,58.8373948966399
1982,17,52733.9965463219,207.079397972362,61.000676570586
1982,18,53242.4095632195,199.729761364657,60.0215761217372
1982,19,55294.2922506983,212.512586004054,61.5274780076214
1982,20,53701.1312878615,204.117529758019,61.9172995159827
1982,21,52623.9552988135,195.719064621704,61.0362668926797
1982,22,56462.5087661986,204.532645256815,65.3894735746679
1982,25,52236.0865335738,197.016495152784,62.1809323773831
1982,27,50961.6633543251,199.061084370306,59.9373411721295
1982,29,52428.167713166,199.068141501837,58.2995149908012
1982,30,57326.0415498524,211.300604250572,64.7528491411774
1982,31,54871.2432430657,207.379068740295,61.0292508157604
1982,32,55917.6509981526,203.173132201382,60.4175752085738
1982,33,53397.61580137,197.981194932891,64.060501357117
1982,34,55936.2520171235,198.172470512626,67.0326554207922
1982,35,52732.7073008834,202.972629130509,57.9420305709869
1982,36,52973.2741004534,207.021723024131,60.9890839502271
1982,37,53253.7947566983,197.582653084379,63.2098873910557
1982,40,56226.5975194108,207.210537387128,62.1033730415889
1982,41,51205.5816523566,200.23443870019,60.29703030105
1982,42,51118.5301709008,195.22571378434,62.6029175183694
1982,43,53783.7806782224,198.484706969504,59.5153172282438
1982,44,57278.4644769755,202.037608883679,66.2310908541298
1982,45,51491.3514310857,195.95212000288,60.5247557367182
1982,46,51866.5822872854,197.692211543606,61.956469412664
1982,47,51920.887368786,198.450451564667,60.1965489749664
1982,48,51866.7242804862,198.952644299103,64.6851374494348
1982,49,51412.2642370888,194.838568450073,59.5993340576286
1982,50,52183.2270898574,198.000089896641,60.5060805842624
1982,51,51663.4317431,194.566789146234,60.5176673326852
1982,52,53737.2133095945,202.990270838905,60.6447094890114
1982,53,53885.8414809673,197.887673379709,61.0035859093231
1982,54,54772.9279332074,205.38647397504,59.4175184625862
1983,1,67301.7706087077,240.799172551147,93.704252762051
1983,2,65694.46126971,230.434717447005,86.0120756664186
1983,3,70915.4723006044,247.322295456971,84.7346205463708
1983,4,70939.4277531732,251.816396389942,86.9563005787226
1983,5,70378.0413095063,243.597773212701,89.6768843456747
1983,6,65226.4031062329,218.907845113334,91.543114186001
1983,7,69533.5964725635,254.716325265077,91.9371056130254
1983,8,66488.3268982799,236.926071992379,88.6992385891514
1983,9,65828.0406563531,230.417648481155,89.3666773372045
1983,10,71068.3090369368,243.238400774775,90.2457035134031
1983,11,69672.2037473342,233.29641625348,89.4742080197265
1983,12,71098.8556827112,238.130310398087,88.2145622536611
1983,13,68324.322821623,253.964251790251,90.6423186328695
1983,15,66604.7972026234,248.663071983779,91.2598932646827
1983,16,69694.1366614668,235.342162423682,89.3835840875144
1983,17,68568.1064239825,244.320183851,90.9239883356757
1983,18,70109.3600144287,241.052491350883,89.3863536102946
1983,19,72172.2968332894,243.128806420603,90.3281473432421
1983,20,69309.289718577,236.357950058933,89.5595006810364
1983,21,68632.9597452412,238.09695892421,90.9314199628632
1983,22,74085.133358349,256.679006248511,92.3480168275255
1983,25,65466.6083457016,223.854372298733,87.233676722998
1983,27,67329.2452488124,240.654976762211,89.9892821464052
1983,29,69432.8100131721,240.043254264157,88.2279136541074
1983,30,73905.4549064383,253.266166536748,96.3001572275861
1983,31,72830.8825742158,253.187098782296,89.9719687827633
1983,32,73499.1331775734,251.255967745505,92.0745538119462
1983,33,68840.6010123372,242.330660767975,90.6029055787329
1983,34,74262.056092934,248.153742134249,94.1339595228824
1983,35,68770.8112533102,236.984428117799,87.9374595365487
1983,36,69166.6110040371,247.029822261836,88.215318951594
1983,37,69075.993499768,234.294870085609,88.9399914544395
1983,40,74003.1731576807,255.341063714676,90.8170939925873
1983,41,68309.0446758892,243.213883984515,92.9289612995371
1983,42,66957.4469318682,243.533367836888,92.3455762660956
1983,43,69168.5801181682,241.019136148769,87.3554636311776
1983,44,74467.6617101585,247.154145546399,95.0941079351709
1983,45,66500.6009948436,227.929546060327,89.2449425476616
1983,46,67756.5178529502,243.41102046332,92.4004143948442
1983,47,66751.0675983589,235.256534396846,85.8281298626393
1983,48,70188.7335148087,251.075255565877,93.7087858881713
1983,49,66893.332756959,236.533128209249,87.7217512545597
1983,50,67981.6261508034,239.020349963786,88.4925585322421
1983,51,68055.742871664,247.909218288562,89.5512927342559
1983,52,70819.7878342652,245.505309107033,90.3899811239338
1983,53,71695.0792767285,244.80553603081,93.459691630052
1983,54,71883.6298749639,247.454783936202,87.5544745174621
1984,1,81642.5428008752,814.816410647192,104.827500766245
1984,2,79254.889973971,755.873442577402,95.0203311805772
1984,3,83474.038138572,808.055576831363,97.2017826119905
1984,4,84173.7868222455,855.743192384347,95.2978263763589
1984,5,83586.6900899991,813.348353877413,100.582724399619
1984,6,78228.401188156,674.354700423362,104.211283198197
1984,7,81410.7374729816,927.644771463719,100.745573976026
1984,8,78722.2995814078,783.912848891214,103.572049887957
1984,9,78711.4779293814,750.797319579232,96.0133653650318
1984,10,85106.1744914822,807.363688865168,104.767318501664
1984,11,82423.3445658777,758.480271264848,99.4913230609725
1984,12,84265.2539485435,739.893543726586,100.85345586514
1984,13,80520.9799391154,947.345994656663,103.282957296583
1984,15,79076.8856314741,844.860491064155,101.827360288727
1984,16,83072.0684817811,725.369125397691,97.1486813334851
1984,17,81775.6352447639,794.802091316832,101.690130471387
1984,18,82904.0510382431,806.394219962639,98.8025722401102
1984,19,85388.1323799589,771.847583074747,100.421969824078
1984,20,83386.3033549836,734.348983940691,103.516577041879
1984,21,81600.9928327196,785.763071624345,104.616626099308
1984,22,88085.8616412405,869.371203569017,105.613178560026
1984,25,80642.1926021109,701.750697055659,104.788325164454
1984,27,79414.7525605857,797.382120117762,103.974027680424
1984,29,82147.287939479,763.638761377122,97.8291881825069
1984,30,88494.4955003768,836.292769634656,110.549466774727
1984,31,85262.8752408727,909.661712445463,101.850646380825
1984,32,87320.0203639941,854.246038423915,105.307972922409
1984,33,82793.0301731179,807.145033794979,104.495971585042
1984,34,86935.1623951296,874.787069082166,110.946717923133
1984,35,82047.2312267948,748.902816653072,100.1338154246
1984,36,81869.7375581848,809.931180813773,103.022758512034
1984,37,82925.6247845979,777.732757215883,108.618940691828
1984,40,87167.6984520794,912.16892512561,104.035588886028
1984,41,80711.4905199674,851.805509361571,104.430957708387
1984,42,79303.8412821763,834.698552497049,105.992856563014
