# Numbers-at-age (millions): Median estimate
"# Year","0","1","2","3","4","5","6","7","8","9+","J"
1992,102.887,10.477,55.337,15.258,356.76,6.159,5.546,24.276,197.121,25.116,0.68
1993,61.463,80.128,8.159,43.097,8.937,172.305,2.129,1.126,5.924,77.862,0.74
1994,131.758,47.867,62.404,6.355,27.175,5.028,82.11,0.779,0.092,17.829,0.75
1995,100.554,102.613,37.279,48.6,4.949,21.164,3.916,63.948,0.606,6.738,0.79
1996,5.462,78.312,79.915,29.033,37.76,3.176,16.032,2.951,48.284,3.128,0.8
1997,41.928,4.254,60.989,62.238,21.085,27.199,2.232,11.542,1.974,36.846,0.84
1998,9.258,32.653,3.313,47.498,45.526,12.933,15.076,1.157,6.299,11.352,0.84
1999,366.715,7.21,25.43,2.58,32.72,26.677,6.697,7.794,0.525,6.451,0.43
2000,63.793,285.598,5.616,19.805,1.998,25.31,19.4,4.854,5.587,2.814,0.53
2001,28.704,49.682,222.424,4.373,15.424,1.556,18.87,14.484,3.57,5.419,0.6
2002,40.744,22.355,38.692,173.224,3.406,11.991,1.14,13.887,10.691,4.873,0.67
2003,33.702,31.732,17.41,30.134,129.948,2.533,8.433,0.809,9.696,9.303,0.73
2004,204.953,26.247,24.713,13.559,23.466,100.718,1.846,6.016,0.582,10.424,0.65
2005,166.774,159.618,20.441,19.246,10.516,18.204,69.32,1.235,3.902,3.782,0.69
2006,55.694,129.884,124.31,15.92,14.914,8.148,13.189,49.244,0.879,4.298,0.75
2007,75.706,43.374,101.154,96.813,12.34,11.573,5.848,9.388,34.614,2.325,0.81
2008,14.578,58.96,33.78,78.779,75.398,9.61,8.356,4.109,6.681,25.072,0.84
2009,53.12,11.353,45.918,26.308,61.353,58.72,5.165,4.551,2.208,10.951,0.84
2010,15.066,41.37,8.842,35.761,20.489,47.782,37.335,3.237,2.804,5.115,0.86
2011,1.986,11.733,32.219,6.886,27.696,15.804,29.063,22.435,1.873,3.417,0.87
2012,18.307,1.547,9.138,25.092,5.363,21.57,10.555,19.031,14.559,2.537,0.91
2013,25.207,14.258,1.205,7.117,19.542,4.177,13.888,6.728,12.107,10.102,0.92
2014,49.66,19.631,11.104,0.938,5.542,15.219,2.375,7.837,3.767,9.875,0.8
2015,21.319,38.675,15.289,8.648,0.731,4.316,10.134,1.568,5.104,5.94,0.82
2016,318.458,16.603,30.12,11.907,6.735,0.569,2.444,5.59,0.859,4.495,0.37
2017,50.186,248.016,12.931,23.458,9.273,5.245,0.398,1.693,3.845,2.275,0.48
2018,38.454,39.085,193.155,10.07,18.269,7.222,2.644,0.201,0.825,2.426,0.55
2019,115.101,29.948,30.439,150.429,7.843,14.228,4.545,1.616,0.125,1.333,0.64
2020,161.123,89.641,23.324,23.706,117.154,6.108,9.376,2.964,1.043,0.571,0.68
2021,30.493,125.482,69.813,18.165,18.462,91.24,3.72,5.74,1.781,0.845,0.73
2022,18.911,23.748,97.726,54.37,14.147,14.379,55.663,2.268,3.455,1.369,0.78
2023,6.978,14.728,18.495,76.109,42.344,11.017,11.198,43.351,1.766,3.359,0.81
2024,492.749,5.434,11.47,14.404,59.274,32.977,8.58,8.721,33.762,3.013,0.46

# Numbers-at-age (millions): Upper 95% Credibility Interval
"# Year","0","1","2","3","4","5","6","7","8","9+","J"
1980,1366.095,383.992,231.097,340.556,735.949,479.785,0,0,0,0,0.7
1981,1092.459,1063.914,299.053,179.978,258.329,539.47,58.238,0,0,0,0.71
1982,330.901,850.806,828.58,232.903,134.653,169.644,350.357,33.601,0,0,0.77
1983,413.697,257.707,662.608,645.298,178.461,94.74,117.18,243.384,21.189,0,0.83
1984,3580.481,322.188,200.702,516.04,498.555,134.179,71.169,88.078,183.078,15.89,0.58
1985,413.332,2788.482,250.92,156.307,397.287,367.321,95.89,50.76,63.643,136.216,0.65
1986,85.673,321.903,2171.67,195.417,118.19,293.572,269.332,69.204,36.495,88.163,0.65
1987,104.183,66.722,250.699,1691.302,147.784,82.762,206.39,189.539,48.191,53.772,0.65
1988,1994.204,81.137,51.963,195.244,1300.225,108.913,59.897,152.462,140.343,53.022,0.63
1989,133.696,1553.081,63.19,40.469,148.501,964.808,78.699,43.232,112.148,120.801,0.65
1990,211.924,104.122,1209.538,49.212,30.696,114.422,749.698,60.98,33.46,133.126,0.69
