"Year","Btilde_lower_95","Btilde_lower_50","Btilde_median","Btilde_upper_50","Btilde_upper_95","age0_lower_95","age0_lower_50","age0_median","age0_upper_50","age0_upper_95","T_lower_95","T_lower_50","T_median","T_upper_50","T_upper_95","KI_Btilde_lower_95","KI_Btilde_lower_50","KI_Btilde_median","KI_Btilde_upper_50","KI_Btilde_upper_95","KI_age0_lower_95","KI_age0_lower_50","KI_age0_median","KI_age0_upper_50","KI_age0_upper_95","KI_T_lower_95","KI_T_lower_50","KI_T_median","KI_T_upper_50","KI_T_upper_95"
1980,56846.0311939446,61252.6606851002,65937.1580776064,71171.7720469052,81741.0415059932,811.863237417422,954.841316005319,1054.11115246569,1173.59952939304,1249.60986892386,75.9841844318778,88.7593555086048,94.442867795112,102.756989555777,114.756589226203,2067.79696316082,4041.34914531457,5863.06647690321,7482.37528632596,17303.7808242476,10.6196502055229,42.0500447180023,69.1951500150637,114.109133581872,292.224859888774,3.2133680045757,6.42288861739729,9.53356472751411,12.3484738366251,26.6145902456967
1981,56662.9745321375,62008.0145442821,66567.5091010743,71605.2130922351,83944.4151980711,653.411932180881,729.264501900062,839.67521552908,911.060223322205,1050.22423354237,73.5732472044108,83.4970827125298,91.3493849069535,97.3401305079313,111.21599997781,4253.04323800276,5902.55598909784,8867.54904380511,12120.1487312996,18937.8091793256,22.1833680390713,47.5797294988725,85.0391388331894,135.467315329607,384.491109286167,5.6427372567036,9.55901804795458,14.1409830445402,20.7799874033781,33.835914848504
1982,45969.9738372344,53016.626045534,56629.393857742,62941.2890395693,73765.462933002,174.104428573417,204.436979931493,232.560248332444,267.005966777803,303.048846437088,54.6491184082761,61.3808133240363,68.9999993700569,72.3435662265412,82.9995616369865,5897.01084014845,7650.69267764978,10075.5641718489,14032.2348020098,22259.2162686098,15.164676042846,38.4814649047183,73.4326263586652,144.352965911231,392.85620389989,7.26514054740079,9.60418371953888,12.8031893365976,19.2305675387536,31.0599806540103
1983,59882.6499477688,70609.8346369277,78263.8712023985,88214.9492744023,96936.7979477359,207.065045880715,274.32954351637,300.138212835682,338.721312731966,375.829389382809,82.3100933479757,96.6467176747902,105.334838749721,112.838989536435,120.31069384472,7734.47521032626,11757.3820426851,13919.1860100182,19397.7963806056,28074.7287527183,11.6673064838675,38.5991710651434,69.8740959639013,171.164450263348,285.664843404397,10.767711880396,15.2481093688415,20.782929511928,27.152984004718,40.8981442843163
1984,72448.6718993824,83200.7638733468,90974.0268975842,104699.04774024,114072.505979259,2329.97526963555,2552.63731324673,2726.34841950601,3040.57137397286,3297.00747757285,91.3914961313176,109.560403546223,116.756803835346,127.014214591145,136.95662124257,9347.58096561071,12833.8298581282,16419.3155191314,20547.9446203421,28015.0437223137,29.2248773895939,60.3547774207832,125.884334162568,216.813931662112,381.69436740488,11.6705958707416,16.9834003648539,21.7273374561731,28.9221892387948,41.3639419481776
1985,82129.219485866,93620.1460705858,103049.432546248,120142.646161963,129403.246790029,229.590576289995,261.852099656679,292.885355849359,315.200668277039,368.187711266357,103.268948745227,124.283102709806,130.081630053686,140.068591119001,158.076047778475,11753.033230109,16810.9241926806,19446.0919412423,24506.0971067907,37957.4520708753,16.4157208346311,29.3445786452571,50.8940124857082,102.862099514085,218.934076525763,13.0282492341996,21.0649081805226,26.5482025136982,31.2632890662327,55.0830060179866
1986,70601.6778837508,81367.6785688112,90930.0615375364,102892.523280286,112756.786224805,34.9391221410873,42.3053979074,52.008173619294,61.7455844923999,79.9284481366015,86.3738985993943,104.181739185389,111.987858734993,119.076166066686,137.86638018818,12450.2655045587,16658.9417564838,21059.9813527442,24305.111531795,41054.0512486717,6.74433146155258,26.3476625726851,38.33840892873,89.1399683723619,174.996952416331,15.841653806447,21.3435070169353,29.3672098767514,35.9019511032688,58.2031601335343
1987,101720.29342311,114533.808065629,127290.12896426,139522.97355181,157472.69369332,32.7265486001945,41.3077409031608,56.5858560979663,67.1662933459301,89.0979710798989,147.762136157141,171.701488243111,180.583843608064,201.447057640503,221.691311369222,13976.7305518612,17637.1856621796,21089.4548746569,24163.6790081672,42779.5787222756,12.1874499826633,32.5821901108301,56.0559972282333,99.6495820485129,239.949995417751,17.3103392974166,26.2746470515956,33.5898782374731,39.2857597376726,66.3806200267631
1988,117188.630695142,129485.546964335,136413.567531251,157129.544233325,171474.756616565,1140.96512463981,1309.01033393209,1429.08256334183,1600.8555999759,1834.81612830041,140.223685569168,158.917043638616,173.367282839084,189.720127058104,207.240728125347,13263.9369875449,18194.646961799,20352.2120748344,26082.1715143011,40423.1488889542,25.6222507210957,55.1818530368426,116.698426777048,201.404804262764,363.846576548292,15.1067538998743,22.7663380410904,27.1788711148991,33.5648518549918,53.1897400343774
1989,106319.914969583,119878.780163212,130018.154865866,145695.285505519,162122.715502232,38.3667087380644,50.990075519804,66.185081415716,77.1962059121169,101.980596384319,168.455912056555,188.02080994128,202.102790595704,223.983206347269,242.578741691392,14110.8410669893,17781.1705979986,20787.0656606611,26535.3545697766,37509.8200591011,7.76471756605286,34.7265299882015,49.444161241758,87.3591408233073,193.248142754044,18.7823898032492,27.3794494393301,32.4759393783584,40.9630892061939,59.0494146342473
1990,91568.3048462575,102197.089478116,110938.667680825,123113.889416483,136730.786695198,86.9738443508194,128.348595585543,152.277343702299,179.188275735982,220.82818262006,121.165421722422,132.860826595877,145.352576603047,164.084273233213,175.223983381947,11437.5512604895,15766.2621341745,18630.5519406814,24458.8095119337,32957.9775687377,14.819356355598,38.9851369076951,61.3472507491669,135.069867951858,305.128185914726,14.4693027448265,23.1244700015582,26.6702831951843,34.8799686415534,49.3455338743589
