"Year","iteration","mdm","KI_mdm"
2025,1,38.0759258422127,23.8814248758886
2025,2,42.1047864453606,45.6944387644418
2025,3,62.5120617479732,10.7102221790579
2025,4,80.3508751163961,32.0242474897289
2025,5,74.0048409022788,27.4494790634431
2025,6,41.4258277179513,15.1517783090813
2025,7,46.9948185067104,14.2392991761167
2025,8,41.5152308005911,34.6032142706154
2025,9,39.968435979315,25.7646682356674
2025,10,51.7154054345817,27.2186888930812
2025,11,49.9749374484452,34.1503271958249
2025,12,51.709253663203,15.4944017415531
2025,13,56.9464690305972,41.3868453226538
2025,14,43.020281223881,11.447907901996
2025,15,50.6540126723353,31.5297789709937
2025,16,69.1458187544599,12.6041948352874
2025,17,45.1876015025623,48.6525475876971
2025,18,64.6739248484238,20.3429239220899
2025,19,46.3281620961454,28.8920317432783
2025,20,52.432988796874,20.5279441439714
2025,21,49.6204190760875,15.3607249834474
2025,22,50.3676116506861,27.1100640687853
2025,23,42.7579151057554,32.3511983487441
2025,24,68.2425895211729,17.2951291335489
2025,25,35.3400846460622,32.365222972202
2025,26,49.578659398464,25.8318647833801
2025,27,42.4991332668851,17.1061092824723
2025,28,59.8155852153133,21.7479908613147
2025,29,45.9254097072837,15.6730600235059
2025,30,37.2411373883867,41.1778096238302
2025,31,66.3232182817744,14.9598887619031
2025,32,58.682819641754,14.6874648897502
2025,33,44.0606401236162,45.0052542302899
2025,34,41.2728355867235,11.428054580108
2025,35,56.8663483578589,17.8021817239226
2025,36,64.6887606570372,19.2609328942557
2025,37,42.1552114013918,29.4266584333666
2025,38,54.3838699731984,23.7744381351083
2025,39,60.6604730070129,24.738534364559
2025,40,75.4118865990485,18.4813485359048
2025,41,59.5007583397873,14.5122784232275
2025,42,89.5837908450311,77.3749708078144
2025,43,48.66344037692,20.9207896006386
2025,44,55.7213489380883,22.1466227303157
2025,45,54.7950920727282,19.0103819350265
2025,46,46.849063977416,44.025131435202
2025,47,80.2228326795575,29.5603789475316
2025,48,34.5658686201985,16.704844846444
2025,49,96.2274012970875,21.4183681698442
2025,50,44.5104059980844,19.6409509819786
2026,1,30.3641040181724,17.1872133377397
2026,2,644.061297964153,60.7509992179481
2026,3,101.115603472574,8.57139688356481
2026,4,96.5371203775699,22.6116677175731
2026,5,55.4265393245511,21.9767978412132
2026,6,55.1271907606186,12.1476857400619
2026,7,38.1100941325876,14.492592324931
2026,8,35.9019511415947,27.9672955383143
2026,9,34.9784922211523,20.1674189627325
2026,10,46.5826724197595,20.9476301422058
2026,11,50.9066919379512,25.8520601035685
2026,12,46.753868444097,12.8832995609798
2026,13,20.1733102147887,32.4378604580868
2026,14,37.0267800369904,8.33384518965524
2026,15,39.8898672199696,27.6440466121515
2026,16,57.037202802257,9.29446145149167
2026,17,55.9270751724268,74.278250051035
2026,18,57.7607861567029,19.8013091976494
2026,19,38.1631513218631,22.6741541823224
2026,20,44.4749203746094,14.4611577737512
2026,21,41.3082914536615,16.0403580061192
2026,22,42.2341546465419,20.6422246764042
2026,23,38.1701343783369,22.8188500746223
2026,24,61.0510115638303,14.3490554635824
2026,25,29.4249600087678,25.3686242960798
2026,26,45.0218742893111,20.4763135540825
2026,27,17.9938187255903,12.8853636314258
2026,28,49.1599605683573,18.3999774782828
2026,29,40.2310726909847,11.866641792837
2026,30,43.487929977153,60.2406965997544
2026,31,53.3437896743562,10.0320963007986
2026,32,47.4442043361889,8.99058138560692
2026,33,48.4426229715872,61.0405225832547
2026,34,36.8693949756507,9.47842701265441
2026,35,46.5063499921384,11.2893797179733
2026,36,54.7897739712903,15.9085416089352
2026,37,34.8421757348156,21.942621757454
2026,38,43.6134787067789,22.8662461138243
2026,39,50.6678527916436,21.588142673138
2026,40,71.1524474062065,11.6192778466572
2026,41,50.0898663562512,11.1280086841758
2026,42,138.167196984782,151.991192497975
