# Numbers-at-age (millions): Median estimate
"# Year","0","1","2","3","4","5","6","7","8","9+","J"
2002,41.62,23.012,38.738,166.109,3.149,11.594,1.112,12.89,9.821,4.289,0.67
2003,29.659,32.414,17.922,30.169,128.976,2.44,8.257,0.783,8.922,8.43,0.72
2004,196.482,23.099,25.244,13.958,23.494,100.203,1.565,5.268,0.498,8.239,0.65
2005,154.482,153.02,17.989,19.66,10.829,18.254,70.997,1.097,3.615,3.342,0.69
2006,54.84,120.31,119.173,14.01,15.257,8.391,12.886,49.441,0.753,3.845,0.76
2007,71.49,42.71,93.698,92.812,10.911,11.882,5.941,8.913,34.101,2.101,0.81
2008,13.85,55.677,33.262,72.972,72.282,8.498,6.552,3.207,4.871,19.174,0.82
2009,53.261,10.786,43.361,25.905,56.831,56.293,5.407,4.089,1.982,9.894,0.84
2010,12.835,41.48,8.4,33.77,20.055,44.035,34.358,3.236,2.405,4.465,0.86
2011,6.197,9.996,32.305,6.542,26.3,15.619,29.394,22.438,2.099,3.371,0.89
2012,19.67,4.826,7.785,25.159,5.095,20.482,10.203,18.923,14.234,2.719,0.92
2013,21.296,15.319,3.759,6.063,19.594,3.968,11.957,5.854,10.725,8.82,0.93
2014,49.115,16.585,11.93,2.927,4.722,15.26,2.651,7.9,3.834,10.459,0.82
2015,18.491,38.251,12.916,9.291,2.28,3.677,8.623,1.477,4.34,5.296,0.82
2016,278.366,14.401,29.79,10.059,7.236,1.775,2.605,6.038,1.024,5.218,0.4
2017,46.388,216.793,11.216,23.2,7.834,5.635,0.911,1.305,2.957,1.924,0.49
2018,30.95,36.127,168.838,8.735,18.068,6.101,3.525,0.566,0.798,2.572,0.57
2019,75.546,24.104,28.136,131.491,6.803,14.072,4.041,2.303,0.372,1.544,0.66
2020,127.081,58.836,18.772,21.912,102.406,5.298,8.754,2.483,1.396,0.775,0.69
2021,48.651,98.97,45.821,14.62,17.065,79.753,3.263,5.315,1.499,1.16,0.76
2022,16.59,37.889,77.078,35.686,11.386,13.29,62.112,2.541,4.139,1.786,0.81
2023,492.749,12.92,29.508,60.029,27.792,8.867,10.351,48.373,1.979,4.148,0.5

