"Btilde_ratio","Btilde_prob","mean_ghl","mean_yield_difference","mean_lost_yield","num_KI_fisheries"
0.360797655774774,0,1655.89765954908,5166.89592261892,5166.89592261892,1
0.329324760120493,0,4696.8077544611,15154.4429846425,15154.4429846425,2
0.51430966538789,0,353.709527099458,4678.95728814003,4678.95728814003,0
0.261246032293871,0,254.82359896424,3163.37793735332,3163.37793735332,0
0.323562367620873,0,389.493549101356,6167.15015912739,6167.15015912739,3
0.140605641791513,0,1783.41633494245,6387.55178748099,6387.55178748099,0
0.273100242491979,0,1545.2780172103,5560.17270547371,5560.17270547371,1
0.294200369505809,0,2291.20825068803,8348.32536414152,8348.32536414152,2
0.376777717884177,0,2019.87260518658,3948.39494626422,3948.39494626422,1
0.563805126552115,0,83.21727732059,2083.74961913648,2083.74961913648,1
0.383425128397292,0,2329.65119888577,6334.28418914647,6334.28418914647,1
0.260877711374125,0,1583.53927994558,8124.46988664591,8124.46988664591,5
0.434966573530018,0,4218.51941076226,10655.258305412,10655.258305412,4
0.507162300309227,0,2921.77920728543,4679.92094518169,4884.8192313275,0
0.331258857864745,0,1484.7762742654,6202.29009777214,6202.29009777214,1
0.345710999813823,0,2036.91799236478,1901.09151821152,1901.09151821152,1
0.549939908529596,0,1733.3763584217,4552.56286226434,4552.56286226434,0
0.224591483518623,0,510.987485586095,5271.03894847991,5271.03894847991,0
0.202290236899254,0,4052.15238133911,6715.92477180889,6715.92477180889,2
0.594421065746962,0,8123.64504569727,2783.60993491699,3149.99263533585,3
0.164123371866122,0,2062.81899570093,8151.91067529917,8151.91067529917,4
0.403140674831706,0,1121.57108732402,6141.88597836317,6141.88597836317,1
0.266996761688251,0,540.056624871278,3621.04937271867,3621.04937271867,3
0.379348012745955,0,1811.16252523913,3903.1496170022,3903.1496170022,2
0.252021189658557,0,3741.93264279505,4626.31915978936,4626.31915978936,1
0.191458707416895,0,3228.05436844187,6250.34953727856,6250.34953727856,1
0.277418286155038,0,287.072594099749,4745.02534031009,4745.02534031009,2
0.38978107374041,0,991.876069067447,9002.51011365714,9002.51011365714,1
0.616434769789221,0,2661.70395346009,3847.95731949952,3847.95731949952,1
0.191124264747991,0,333.390504763194,4588.45897352116,4588.45897352116,1
0.273656640459732,0,1426.2429186407,2653.6860939085,2653.6860939085,1
0.440762158497118,0,1704.26132089544,7229.69662383256,7229.69662383256,6
0.372963956218573,0,1157.96240519179,3192.25982193272,3192.25982193272,2
0.263973209624685,0,4273.51762112607,14164.5785088428,14164.5785088428,3
0.599259500879185,0.00285714285714286,160.520811975961,3207.58330464468,3207.58330464468,1
0.20462576755099,0,2667.02621433191,6975.00535441446,6975.00535441446,3
0.20327443576377,0,454.921033603898,2932.5845063085,2932.5845063085,0
0.130178412777827,0,1355.46148413767,7539.47743295841,7539.47743295841,1
0.22860549439714,0,118.255023931017,2511.01970192834,2511.01970192834,0
0.411048578670526,0,3521.48342739984,5301.31197872867,5301.31197872867,3
0.292821420413124,0,1321.17594757022,8776.54352102637,8776.54352102637,2
0.191845727022543,0,1256.84075480342,4081.87531007871,4081.87531007871,2
0.273740507010352,0,1306.06956784359,7353.92502664303,7353.92502664303,3
0.446173780871189,0,4155.26812970528,5575.41437524563,5575.41437524563,3
0.318460075868475,0,1548.32811128653,2855.5407591894,2855.5407591894,1
0.31847320717816,0,2227.76844439063,11984.3992458605,11984.3992458605,2
0.337731740494268,0,1366.16397871956,7782.73401612305,7782.73401612305,2
0.547881968953032,0,2130.35181698377,4689.70617516236,4737.76325215032,4
0.247927003889373,0,3079.67883171302,10057.1453436487,10057.1453436487,0
0.250617436269424,0,2867.68007296497,9542.62737389999,9542.62737389999,3
0.217705123079347,0,1876.83811091596,7447.60316087365,7447.60316087365,3
0.231936798807069,0,2691.68456675162,10648.5345720257,10648.5345720257,2
0.256937747255687,0,1622.80886819312,7639.27540978248,7639.27540978248,3
0.246929317500941,0,1256.42651901314,7324.12603020124,7324.12603020124,2
0.376175201770871,0,1404.30040148171,2870.35146396173,2870.35146396173,2
0.387044284269506,0,2837.6406780031,4566.62730500361,4566.62730500361,5
