"Year","iteration","biomass","recruits","mdm"
1980,1,72161.7201291165,1097.38516686652,89.6672432164333
1980,2,65327.3503980693,1095.78455316327,69.9331584884801
1980,3,67458.7345397489,1072.5925021228,84.6870150866432
1980,4,70567.046473427,1083.23851702012,89.3919513231369
1980,5,68434.280772777,1044.50349270072,88.9757468113923
1980,6,68141.5284164753,1031.30017736115,92.5082194388873
1980,7,69040.2261140534,1054.14093995994,88.2654383380959
1980,8,69023.959688795,1040.23567380596,94.8371004422962
1980,9,67870.6766323279,1083.19525589685,81.0760695210391
1980,10,67498.2735302747,1042.05920867115,89.8446243765115
1980,11,68130.044647967,1072.72610050697,89.6255943607195
1980,12,70873.2262334675,1077.79791890075,91.9754036411132
1980,13,68471.9256626028,1056.66623267837,89.13585493878
1980,14,71196.2035340868,1102.91980837616,90.8049521404818
1980,15,67876.4167384624,1052.04494991099,90.2393543718474
1980,16,69208.7043376717,1068.58790278485,90.6786668608866
1980,17,71223.4802906211,1100.01212007563,91.2752099381638
1980,18,73391.8477741549,1133.86378001432,89.6349553885338
1980,19,69569.0737116824,1070.53102256558,91.3485006131577
1980,20,67293.1506119612,1070.77547513694,82.2688077600413
1980,21,66126.58309513,1040.79994619411,83.6051259920557
1980,22,64867.676147508,1038.7431330161,75.9568211458088
1980,23,62467.3111457056,1037.82274722213,68.2173912411835
1980,24,70760.4091238438,1089.38813501917,86.02497799511
1980,25,67601.8914871881,1032.22916257289,87.9176253084959
1980,26,68811.8564534498,1062.24363912602,88.9900582699659
1980,27,69614.6660158836,1097.13930657845,77.6497113854824
1980,28,67356.9733950137,1031.19598193201,89.9171345269071
1980,29,70252.4311754986,1074.2986420231,88.8449795092383
1980,30,70611.9429250768,1068.5403992486,86.5646266681807
1980,31,70603.8076938678,1094.62449551555,88.036022403182
1980,32,71478.793210162,1100.52871497212,90.8923579410475
1980,33,69574.220029441,1061.25833696243,89.8998013103957
1980,34,68303.0511432118,1053.78687232398,87.9190404862736
1980,35,72167.3608862514,1092.03285276933,92.5837398093935
1980,36,64560.1853212489,1068.04220942609,63.949525132102
1980,37,65819.0007874578,1055.14572408827,84.3951342544251
1980,38,67668.8821966938,1041.3926622678,85.3406727572932
1980,39,71742.061864493,1092.67681429216,89.1973569502279
1980,40,68334.956528458,1046.82639818401,90.2920896404084
1980,41,66583.4528714114,1048.50293660076,86.2152480680679
1980,42,69165.36910974,1068.46915972336,89.5709747415667
1980,43,70489.3755369774,1084.03195651912,89.0022531276375
1980,44,65402.6022337678,1010.73297166734,85.5861812065522
1980,45,70756.9416434616,1085.07261847959,88.949334369917
1980,46,67438.4072741562,1055.82692389054,87.7821806717868
1980,47,68860.2505778989,1085.39176066448,82.3837128766679
1980,48,67786.583799695,1044.75765456926,86.0704284017769
1980,49,68550.0932766558,1067.17294966421,90.9128509168605
1980,50,69981.7355703246,1076.47890807003,91.1204660688161
1981,1,73675.5543159505,871.208200248416,91.5499463348323
1981,2,69935.0382022853,879.131969551459,73.4474517609087
1981,3,70203.9489886351,851.449949089692,85.0522306919106
1981,4,72380.0386521901,857.822753707199,88.6406904950211
1981,5,69904.4288482207,836.028409760705,87.7938264217297
1981,6,69227.5892752801,825.512726364396,90.0136377053321
1981,7,70401.0291613593,839.365857692071,87.5427910191818
1981,8,70145.2487348824,831.030726401986,90.502229149954
1981,9,70993.6434705031,861.433930189556,82.3794538144435
1981,10,69097.6670158108,835.080793312276,86.4985393272846
1981,11,70348.7040500301,851.855603105382,88.037301323302
1981,12,72354.8291693812,858.618362476775,88.6789988572686
1981,13,70184.9278212596,845.681709606191,87.5344086917506
1981,14,73776.2110599348,880.813155932831,90.3832837248504
1981,15,70116.0699999369,841.86788528949,87.8729783125623
1981,16,70961.6802372128,851.382435872163,88.0959928621444
1981,17,74583.6891495447,878.693007472995,88.7241473672222
1981,18,75061.1197837569,889.848983383428,89.7427219535374
1981,19,71005.0163380199,848.254893542412,86.826485271493
1981,20,70120.6833472274,851.181080696989,81.1016835688241
1981,21,67913.5214690485,831.373078647651,81.0190624128116
1981,22,67271.3118022823,828.491438427932,76.8864204681165
1981,23,66391.5872102104,836.82821674332,67.0402146114753
1981,24,72971.921993668,874.863227241293,84.8043528922352
1981,25,69425.9590752676,829.1104800407,87.7225289502328
1981,26,71251.4615095787,855.604851023417,87.3687945253849
1981,27,72197.6006951176,880.827076084598,78.9789675075675
1981,28,68342.1692868115,820.468423789663,90.4590752629106
1981,29,72359.8564235354,862.716042108151,87.0888540115266
1981,30,71747.24470604,848.969958322642,87.5593787005332
1981,31,72468.334905816,864.968822616535,87.0091306883599
1981,32,74151.6012383113,874.606175518991,87.966060575759
1981,33,71226.8667256191,847.82804484124,88.0132774246301
1981,34,69778.1996821194,841.059802889873,84.1645905308235
1981,35,74576.4697498322,878.967174374129,92.023924565842
1981,36,68585.6092114617,861.064549071608,69.8388156794292
1981,37,68355.8885550453,838.428441059642,84.6889033944163
1981,38,69214.5911873198,834.526959158082,87.3008340798405
1981,39,73168.4185057375,870.208710295993,88.7549427238874
1981,40,70216.6553069167,837.42716422066,88.3431970890905
1981,41,69438.8271250796,844.92190327892,82.8050920578234
1981,42,70960.9822734811,852.294332600603,87.5708852060331
1981,43,72194.1052497565,861.919854186865,88.0441279950672
1981,44,66908.3405792848,813.647435071768,82.4142837736148
1981,45,72443.0206292157,864.468524302689,87.7468840595143
1981,46,70135.2364135928,844.481431325221,85.0143830911781
1981,47,71403.8165381721,868.479422871038,81.635032387066
1981,48,68911.7161891439,831.628774538334,83.9038307175201
