"Year","Btilde_lower_95","Btilde_lower_50","Btilde_median","Btilde_upper_50","Btilde_upper_95","age0_lower_95","age0_lower_50","age0_median","age0_upper_50","age0_upper_95","T_lower_95","T_lower_50","T_median","T_upper_50","T_upper_95","KI_Btilde_lower_95","KI_Btilde_lower_50","KI_Btilde_median","KI_Btilde_upper_50","KI_Btilde_upper_95","KI_age0_lower_95","KI_age0_lower_50","KI_age0_median","KI_age0_upper_50","KI_age0_upper_95","KI_T_lower_95","KI_T_lower_50","KI_T_median","KI_T_upper_50","KI_T_upper_95"
1980,53046.8029806256,60007.2796419054,64790.6133551359,69887.6889369493,75884.1190917089,896.522941652968,975.071254833325,1022.32836930216,1120.07267881357,1242.30010848505,83.3966449428906,90.8935127404964,98.1246577003088,104.876272007185,115.96906572433,284.643122438622,2627.34063270155,5528.34296638427,9529.18093930387,26427.2017594645,7.52172434500678,33.8427877001828,81.6941746659009,296.161817516292,1054.4967434816,0.464468789807002,4.52073537848817,10.0526393219534,15.339651234239,44.8396582669442
1981,53398.8784966922,60076.3977458568,64382.6368201423,69710.9260436458,74590.5278187689,686.044224455271,749.84015497928,809.221559100026,885.674552581902,986.814851160619,74.0140837548962,86.5132351900641,90.4358164877547,98.1755391382079,111.715076942806,1435.15196062125,4627.46492729563,7704.27787759745,13661.1117027048,40723.2163026233,2.7422986152485,17.2865254527053,45.3610713138932,210.661864863782,1393.11081779032,2.34478896102,7.89440645191016,14.3106080707619,24.0152589253412,73.3515149262038
1982,43506.7760701666,49607.959518392,54935.7787378515,60245.8824856042,63328.1281241498,152.301130433123,198.588144298404,216.824860121936,235.601993365983,285.704265513571,55.0192678730017,62.7263167632202,66.844168724599,71.2358482729617,81.8670494198145,2419.76076088963,5703.16584248176,10052.029790341,16481.3283209521,43249.7885478049,0.744306674733001,5.00075918115956,17.1728952958765,64.3138199991795,914.410622009246,3.16543999207375,7.98364886367549,13.8948694324597,25.5050545543812,62.3267803095654
1983,61206.7022979319,69097.2116940047,75729.1619496306,80162.3009667998,86063.418644806,218.612901066144,248.278654089206,271.792245198448,295.391178406811,344.488950040551,86.301145260281,98.901412165217,103.422004666354,112.396955111142,123.504444677114,4893.26497434582,10216.8073449639,17593.9876949821,28269.9692192387,67459.0533767089,3.03786704757153,10.6118801091191,26.0756586106129,79.6470217047437,285.09741213335,6.92574912043409,15.6033762378574,26.5961902022228,42.9394724098905,109.462517665075
1984,72280.0252632634,82139.7381538319,88313.4855654594,95610.9665147539,101206.633289672,2206.01017834064,2531.66871998586,2667.99413758991,2805.40221506617,3110.44288974964,97.2386082914095,110.332627934925,116.480173984137,123.381810293113,137.801036291623,8707.7906221617,14889.718501133,24499.3746571191,37532.0194517484,90790.6956946439,1.49179068172155,16.8347063339242,78.7832739747266,169.254955329141,616.466948888515,10.8271549887622,21.0928223976077,30.54295165986,53.4640768564729,113.251015461836
1985,81503.8288833282,92571.7906553232,98415.5941627355,106807.269399015,113948.384607179,186.827073348831,226.356597501732,255.102799702756,294.322515814367,332.589921906593,109.702086168104,123.373611155223,130.89738206768,137.978106116863,154.179316168723,10897.8873324831,16815.4541254908,28871.612608632,47750.2059437086,108131.46867966,0.805431397314704,8.75281681759546,26.2982150627607,102.660520072899,553.804913441719,13.833166759146,25.215986147939,43.2141964502217,68.2478188549229,151.226815896859
1986,70921.9605090053,80547.9810427558,85116.3614858729,90072.2369599459,99364.6438550678,5.1326287353485,11.9096626907311,19.234947225405,28.5592879313819,38.8733169898108,90.723393315534,104.064486137748,109.752794921841,116.256406194667,128.337333822897,11520.9419400136,17131.4689710394,29108.5894216243,47320.2262903264,96299.2741804986,1.24811737503372,10.2984278846366,46.5073332690545,111.345142517497,367.634401660978,14.8341455613178,26.1018758744562,41.4374146980602,68.4828318414881,144.233336580396
1987,94585.1668334304,112707.605693096,120051.240905277,125029.672342826,140908.895641949,17.1367844769167,24.8940768067346,30.31366597166,43.7998734270624,63.5405230113011,150.695031868697,171.800614374097,183.961565558766,193.520944571448,211.441958944306,14018.3745075012,19082.7068554277,28906.7517528694,47553.6003418778,84439.9755895194,1.18860486739045,7.18641742220153,17.4129758296167,53.306020160829,298.989606901774,22.639779931837,30.6912120449508,43.7849114266324,86.373993798886,140.24456376175
1988,105364.19053429,124869.409768646,131298.514807991,138638.916930186,150848.220986723,1078.28358833487,1174.98818884074,1293.41582972891,1422.57518020453,1659.3938663388,142.245611815798,159.717836736497,168.348699567556,178.797706779122,193.964983519235,14755.2138249016,20613.5476701684,31851.9133187408,43051.9158626384,84172.5940170422,2.98772731482788,13.5463349760921,40.3245559545469,138.359430841667,859.207285568184,19.5588140220982,29.8480862019025,41.1389574803894,61.6153411114754,113.108220291084
1989,96201.9503573891,112843.8373216,119587.685999122,127133.71723741,139374.054149907,0.957510566364127,14.033847875883,33.3793696172787,44.9105298466829,66.9656887817596,165.908037025868,185.966725852731,195.759561955389,209.112635131209,226.223736005215,15415.1793191268,22927.5474776327,31164.7548846029,44701.6351356104,77519.8028908792,0.761975267228165,9.18056722078719,27.5966832935496,66.8572568060233,248.388373000388,23.6837544938236,38.6523697920707,47.9538363712545,78.5215475897281,126.382067221581
