# Numbers-at-age (millions): Median estimate
"# Year","0","1","2","3","4","5","6","7","8","9+","J"
1980,1035.605,271.572,148.375,224.139,527.089,71.588,0,0,0,0,0.64
1981,825.668,806.526,211.5,115.554,167.839,370.276,45.03,0,0,0,0.7
1982,236.194,643.031,628.124,164.716,85.571,107.884,225.429,24.354,0,0,0.75
1983,301.374,183.948,500.793,489.183,125.96,59.306,71.942,149.154,14.284,0,0.81
1984,2756.475,234.71,143.258,390.018,377.572,93.762,43.921,53.273,110.45,10.51,0.56
1985,293.97,2146.745,182.792,111.57,299.357,273.609,64.945,30.22,37.505,82.874,0.62
1986,52.903,228.945,1671.885,142.358,83.512,218.196,196.268,45.534,21.136,58.394,0.62
1987,58.061,41.201,178.302,1302.07,106.602,56.731,148.029,133.408,30.496,35.294,0.62
1988,1421.125,45.218,32.087,138.862,997.022,77.378,40.011,107.394,96.875,35.589,0.61
1989,62.667,1106.775,35.216,24.989,104.659,730.666,54.565,28.086,77.245,83.48,0.63
1990,149.933,48.805,861.957,27.426,18.64,80.278,567.349,42.184,21.664,94.576,0.67
1991,27.196,116.768,38.01,671.292,20.01,12.901,55.307,402.225,29.781,50.829,0.66
1992,141.94,21.18,90.939,29.602,486.507,13.128,8.178,35.517,262.298,37.327,0.71
1993,83.726,110.542,16.495,70.823,17.226,246,4.845,2.091,10.346,105.047,0.76
1994,176.726,65.206,86.091,12.846,43.612,10.363,113.286,2.108,0.572,29.045,0.78
1995,139.828,137.635,50.782,67.048,8.529,28.963,7.715,84.482,1.569,11.905,0.81
1996,12.96,108.898,107.19,39.549,51.377,6.513,20.938,5.596,61.237,5.75,0.82
1997,66.616,10.093,84.81,83.479,29.912,38.895,4.62,14.862,3.882,45.813,0.86
1998,21.019,51.881,7.86,66.05,61.139,18.886,22.138,2.554,8.385,15.648,0.86
1999,498.74,16.37,40.405,6.122,47.631,39.035,10.026,11.835,1.311,8.84,0.47
2000,104.022,388.419,12.749,31.467,4.758,37,28.313,7.277,8.587,4.38,0.57
2001,55.605,81.012,302.501,9.929,24.481,3.702,26.971,20.638,5.292,7.999,0.64
2002,75.628,43.305,63.092,235.588,7.576,18.711,2.555,18.609,14.244,6.594,0.71
2003,54.594,58.899,33.726,49.136,182.967,5.884,13.219,1.802,13.184,12.592,0.76
2004,282.594,42.517,45.871,26.266,38.16,142.089,3.801,8.579,1.165,12.927,0.68
