164.286,93.7454,70.1675,99.5188,109.994,123.879,103.367,159.021,157.204,180.971,130.395,124.63,108.433,53.2865,30.4736,38.5677,32.9028,29.1828,23.3335,23.6626,22.1913,21.4503,24.6396,34.9078,30.0072,24.1734,24.1885,27.7377,43.7518,35.9549,36.2022,22.055,19.7751,16.6722,16.0004,9.7927,6.79717,6.73567,7.40489,14.632,28.0094,28.7842,35.8333,48.6674,46.909
144.729,94.2002,70.2232,99.7893,112.233,127.535,106.238,168.709,175.438,203.638,148.338,144.004,132.604,59.8601,28.8662,32.5765,28.5499,24.351,18.0865,18.3814,17.145,16.9845,21.9213,35.0539,31.0028,24.8033,23.2545,25.9906,42.746,36.8358,39.1795,25.1762,23.0971,19.7187,18.8533,11.3533,7.94847,7.78105,7.8271,17.2828,36.4857,38.0764,49.3988,82.9942,90.0949
144.729,96.2367,72.9516,106.158,118.868,134.44,111.474,175.64,179.248,206.635,149.976,144.383,129.466,60.2337,30.6753,35.1335,29.7812,24.9333,18.0083,17.7598,16.1622,15.5395,20.574,32.5513,28.7126,22.9952,21.6021,24.3344,40.6869,36.0114,39.3605,26.0675,24.2362,20.7657,20.0533,12.0405,8.45263,7.92927,7.85639,17.2511,35.8239,37.2154,47.3942,78.9951,84.5623
85.2861,64.0249,47.1204,70.6259,77.7294,89.4273,77.4681,133.121,132.76,164.605,119.621,113.447,94.7323,52.5572,30.5577,36.9985,30.9848,26.2102,19.6344,20.0828,19.4542,18.6616,24.3911,37.2575,36.3792,31.0086,28.6233,30.4143,46.0399,40.5426,43.7017,29.6678,27.22,22.4585,21.5329,12.8246,9.73093,8.78625,9.28831,16.1233,29.2056,32.8407,41.8541,55.1436,55.1241
100.447,74.3049,52.7724,77.5624,86.7419,99.062,82.6883,141.887,146.255,174.309,125.656,121.709,106.196,55.9814,32.7902,39.3418,33.7082,27.7464,20.5208,20.6112,19.7001,19.2804,24.6108,38.4067,35.5486,29.9553,27.4735,29.2207,45.6882,40.3599,43.3649,29.2491,26.3896,21.6971,20.4813,11.8446,8.70694,7.73837,8.59017,15.0209,28.6158,31.1291,38.9216,54.5706,54.5785
127.341,97.54,77.1359,120.614,136.081,155.633,133.346,205.711,189.81,215.512,154.55,146.752,122.372,55.503,28.2545,33.7337,28.7023,25.782,21.0401,22.0935,21.1835,20.1343,27.3656,38.8708,33.9673,28.1993,27.6076,32.0452,51.061,41.7265,44.1471,28.5602,26.3221,21.6297,20.3606,12.4857,9.36749,9.72539,9.52883,17.837,31.1767,31.1965,35.3105,42.4988,33.9435
118.325,93.8846,72.5855,109.323,119.253,135.678,115.136,182.612,167.661,198.327,142.664,133.944,106.887,54.6722,29.9512,36.5158,30.6836,26.8574,20.5687,20.7781,20.1829,19.2009,27.068,38.466,34.9207,29.0827,27.7401,30.8184,47.2192,37.9325,40.4511,26.5166,24.8889,20.8238,20.3368,12.6976,10.0208,9.99617,9.71237,17.8062,30.8877,32.2033,36.9336,43.3234,34.1562
125.076,99.5671,76.2489,112.467,122.04,139.255,118.978,194.113,178.128,213.681,155.22,151.277,125.254,53.0262,25.46,33.2539,28.4011,25.3795,20.5371,21.3593,21.5185,20.6538,28.0419,38.5674,35.3001,30.1577,28.9825,31.8689,48.2196,37.9286,40.2257,26.1008,24.9529,21.2012,21.1289,13.4281,10.5691,10.6285,10.3088,17.228,28.8254,30.1767,34.388,41.3273,33.5
131.509,97.1594,74.0787,110.404,122.142,138.726,118.659,194.747,182.404,213.259,155.702,147.657,120.426,58.5394,29.0131,38.2291,32.4627,29.4116,24.4564,24.9637,24.4586,23.3514,30.5123,41.7829,36.9239,29.8684,27.7197,29.9321,45.4252,37.9849,40.8004,27.0691,25.307,21.3815,21.2413,13.3224,10.5181,9.84232,9.31495,16.4226,28.4597,29.5654,34.77,43.7369,36.7463
115.359,89.5855,67.3659,100.331,110.528,124.61,105.1,160.509,149.712,175.613,124.129,114.225,89.7798,51.0831,31.3568,34.5197,33.1621,29.7038,20.5184,21.2274,20.1056,19.251,24.3172,38.5017,35.7162,32.0804,31.2841,35.2589,54.5341,42.1723,43.0911,27.9543,24.7954,19.3898,16.9201,9.53068,6.68162,6.46626,7.47307,13.986,25.3963,27.3089,32.5675,41.1601,36.2188
