0.399881,0.4,0.19591,0.330894
0.453834,0.4,0.272892,0.356012
0.445592,0.4,0.260872,0.328009
0.474316,0.4,0.366675,0.425811
0.47403,0.4,0.427384,0.411906
0.331817,0.4,0.190378,0.387066
0.397739,0.4,0.328544,0.353192
0.388584,0.4,0.30978,0.390681
0.359944,0.4,0.269204,0.35377
0.462411,0.4,0.326515,0.377808
0.434284,0.4,0.275328,0.399454
0.436132,0.4,0.293281,0.328739
0.376654,0.4,0.443002,0.402538
0.391187,0.4,0.278647,0.375248
0.34737,0.4,0.248372,0.398978
0.436828,0.4,0.208473,0.301463
0.436828,0.4,0.208473,0.301463
0.377132,0.4,0.341607,0.398718
0.358525,0.4,0.345144,0.4139
0.486341,0.4,0.30773,0.329268
0.328649,0.4,0.261734,0.394696
0.466041,0.4,0.302014,0.334569
0.347018,0.4,0.28492,0.375687
0.381779,0.4,0.447939,0.365546
0.407466,0.4,0.174821,0.344211
0.334372,0.4,0.391249,0.385413
0.350321,0.4,0.390133,0.387258
0.368317,0.4,0.4163,0.381852
0.382496,0.4,0.270172,0.409339
0.429483,0.4,0.280823,0.35358
0.361322,0.4,0.254378,0.331521
0.440923,0.4,0.31834,0.310691
0.429587,0.4,0.261454,0.334943
0.379543,0.4,0.343871,0.370029
0.532852,0.4,0.44541,0.334569
0.320402,0.4,0.208433,0.467598
0.45319,0.4,0.426816,0.253287
0.39339,0.4,0.412031,0.331173
0.325368,0.4,0.178179,0.377222
0.374366,0.4,0.21275,0.386305
0.396766,0.4,0.224011,0.382519
0.425434,0.4,0.325533,0.323833
0.390682,0.4,0.261881,0.365632
0.445867,0.4,0.273431,0.387253
0.374859,0.4,0.314248,0.367844
0.365443,0.4,0.312295,0.334643
0.415622,0.4,0.254314,0.38786
0.381994,0.4,0.463639,0.340959
0.416906,0.4,0.174773,0.382802
0.419932,0.4,0.199845,0.367414
0.370769,0.4,0.215061,0.365185
0.497841,0.4,0.341985,0.390374
0.364062,0.4,0.272003,0.359906
0.377575,0.4,0.32396,0.37864
0.409619,0.4,0.303431,0.416202
0.41701,0.4,0.275606,0.312441
0.405749,0.4,0.29882,0.40217
0.380027,0.4,0.295677,0.368047
0.409793,0.4,0.348731,0.376374
0.314751,0.4,0.446086,0.345734
0.463019,0.4,0.201556,0.375802
0.337812,0.4,0.423611,0.335935
0.35757,0.4,0.383593,0.310093
0.398003,0.4,0.379395,0.347142
0.472603,0.4,0.271952,0.300819
0.445051,0.4,0.279771,0.332357
0.426018,0.4,0.261956,0.361662
0.444049,0.4,0.26915,0.401535
0.43166,0.4,0.28228,0.370972
0.340871,0.4,0.354718,0.375624
0.4776,0.4,0.227886,0.413856
0.332806,0.4,0.345567,0.367449
0.359493,0.4,0.304939,0.315293
0.399165,0.4,0.242577,0.339642
0.423793,0.4,0.335405,0.359401
0.320714,0.4,0.360511,0.42687
0.353098,0.4,0.230373,0.486134
0.358699,0.4,0.243084,0.447209
0.37685,0.4,0.307229,0.374926
0.334557,0.4,0.319177,0.375521
0.430912,0.4,0.378665,0.38242
0.384889,0.4,0.274835,0.33451
0.406326,0.4,0.303272,0.387318
0.413381,0.4,0.254427,0.357455
0.391286,0.4,0.241937,0.343728
0.461242,0.4,0.363775,0.403606
0.370987,0.4,0.292104,0.315234
0.378602,0.4,0.290733,0.417681
0.339528,0.4,0.239499,0.41389
0.328538,0.4,0.256289,0.398564
0.487676,0.4,0.312851,0.354189
0.371576,0.4,0.390474,0.3317
0.36032,0.4,0.361971,0.376413
0.395625,0.4,0.322755,0.320501
0.373634,0.4,0.30635,0.380806
0.347732,0.4,0.225005,0.382532
0.382324,0.4,0.399203,0.510796
0.356605,0.4,0.37314,0.250687
0.46176,0.4,0.255518,0.40785
0.449956,0.4,0.337696,0.335476
0.334693,0.4,0.286644,0.368642
0.447564,0.4,0.366489,0.428862
0.423419,0.4,0.405467,0.402468
0.3589,0.4,0.21564,0.435963
0.360495,0.4,0.194299,0.329444
0.474026,0.4,0.427347,0.435182
0.474189,0.4,0.361914,0.411791
0.400259,0.4,0.315001,0.415558
0.429949,0.4,0.334894,0.289073
0.379249,0.4,0.286213,0.376701
0.414683,0.4,0.358276,0.352645
0.446245,0.4,0.246655,0.353113
0.358847,0.4,0.386154,0.395683
0.429264,0.4,0.245657,0.349967
0.407786,0.4,0.323291,0.418218
0.444375,0.4,0.299621,0.320439
0.439278,0.4,0.233001,0.408375
0.36389,0.4,0.40684,0.361798
0.471744,0.4,0.214339,0.44107
0.485074,0.4,0.205782,0.427541
0.328345,0.4,0.365709,0.287222
0.41857,0.4,0.285958,0.363258
0.398931,0.4,0.385787,0.428477
0.366436,0.4,0.345762,0.314776
0.408209,0.4,0.289981,0.464135
0.401782,0.4,0.273787,0.453829
0.355934,0.4,0.267339,0.356835
0.378297,0.4,0.239535,0.358862
0.42569,0.4,0.362254,0.370902
0.479008,0.4,0.367429,0.35403
0.446572,0.4,0.345845,0.342938
0.381607,0.4,0.163693,0.417922
0.332031,0.4,0.408936,0.471686
0.37791,0.4,0.266407,0.491206
0.348541,0.4,0.435742,0.357163
0.372557,0.4,0.211946,0.316189
0.347934,0.4,0.334395,0.399353
0.396424,0.4,0.302023,0.368975
0.40435,0.4,0.316197,0.356698
0.429242,0.4,0.282451,0.328456
0.373024,0.4,0.309328,0.445799
0.398367,0.4,0.328347,0.292974
0.368541,0.4,0.368382,0.351717
0.376333,0.4,0.289443,0.330836
0.399863,0.4,0.233569,0.311895
0.385578,0.4,0.256369,0.307753
0.387196,0.4,0.273661,0.383901
0.350268,0.4,0.370415,0.318496
0.368107,0.4,0.37299,0.339084
0.379834,0.4,0.389752,0.344506
0.365518,0.4,0.358348,0.358386
0.428176,0.4,0.254748,0.37285
0.443816,0.4,0.29189,0.362638
0.446657,0.4,0.289213,0.34138
0.411372,0.4,0.250895,0.359376
0.362769,0.4,0.477169,0.419415
0.356375,0.4,0.351898,0.37162
0.318584,0.4,0.257862,0.302474
0.358507,0.4,0.240876,0.322174
0.451858,0.4,0.300481,0.276676
0.436901,0.4,0.268291,0.398037
0.464793,0.4,0.25222,0.401631
0.379801,0.4,0.23959,0.333698
0.36198,0.4,0.361219,0.351398
0.376388,0.4,0.260972,0.303165
0.386075,0.4,0.321225,0.345529
0.419555,0.4,0.19548,0.363221
0.365737,0.4,0.353431,0.340529
0.416805,0.4,0.241234,0.403788
0.364836,0.4,0.370848,0.407991
0.363892,0.4,0.357586,0.455081
0.423552,0.4,0.219374,0.27724
0.365426,0.4,0.370878,0.431602
0.447407,0.4,0.230006,0.358846
0.377015,0.4,0.299359,0.357241
0.477717,0.4,0.29705,0.3954
0.357438,0.4,0.3395,0.34388
0.430837,0.4,0.236112,0.451625
0.409977,0.4,0.264678,0.415612
0.458779,0.4,0.378092,0.436738
0.433296,0.4,0.321853,0.407143
0.505934,0.4,0.278073,0.359852
0.317785,0.4,0.303584,0.36811
0.30858,0.4,0.28271,0.371191
0.450192,0.4,0.357122,0.294895
0.452464,0.4,0.392409,0.334082
0.437066,0.4,0.198074,0.293296
0.393912,0.4,0.392822,0.382652
0.385704,0.4,0.257844,0.327526
0.369127,0.4,0.247311,0.391403
0.41644,0.4,0.236751,0.352783
0.334259,0.4,0.348815,0.425372
0.378046,0.4,0.27653,0.256244
0.420619,0.4,0.409393,0.408104
0.403142,0.4,0.233144,0.418717
0.415502,0.4,0.374323,0.28514
0.437009,0.4,0.225442,0.431713
0.373589,0.4,0.331621,0.348926
0.388091,0.4,0.267765,0.335717
0.362272,0.4,0.175161,0.349974
0.473874,0.4,0.366573,0.354742
0.405474,0.4,0.34738,0.372976
0.366609,0.4,0.287203,0.374842
0.479648,0.4,0.186697,0.458884
0.318366,0.4,0.382029,0.333712
0.419332,0.4,0.205482,0.439395
0.351717,0.4,0.417949,0.302162
