4.96277,-0.023058,2.18746,1.14875,5.57541,2.05584,3.12581,7.54048,1.05541,0,4.35553,1.012,1.0145,0,0,0,0,1.70969,1.61446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165021,1.3063,1.26586,0.988392,0.619148,5.48136,3.90969,3.55324,1.65746,2.47784,1.05047,4.39288,1.23343,1.32954,1.58428,1.13572,8.83315,2.8542,1.249,1.21255,0.788416,3.28799,1.85669,2.69398,2.20438,1.09344,4.9674,2.29216,1.09397,2.98315,1.50608,1.8191,2.22368,4.24224,2.61577,6.47051,1.76945,1.67047,0.378574,0.756523,2.36152,0.936329,1.54707,0.00432422,-0.34053,-0.794863,-0.904315,-0.909365,-0.743953,-0.531689,-0.835454,-0.00467448,-0.748948,-0.748882,0.0500979,-0.885545,-0.906152,-0.675412,-0.612202,-0.868099,1.03591,2.06568,0.00163943,-0.519918,-0.491748,-0.911178,-0.650991,-0.916157,-0.686773,-0.879247,-0.375744,-0.67947,-0.805964,-0.884219,-0.823969,0.556145,0.007081,1.23369,0.327277,-0.476833,-0.547064,-0.154668,-0.852481,-0.828876,-0.872168,-0.890408,0.300313,-0.282412,0,0,0,0,0.445354,0,0,0,2.29307,2.97749,-0.874117,-0.622958,-0.532411,0,-0.417745,-0.456261,-0.859685,-0.75857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.682663,1.26178,-1.56361,-1.57479,-1.58267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640624,-0.663228,-0.0503739,-0.847763,0.610693,-1.03675,-0.723313,-0.0915625,-0.463491,-0.721139,-0.53539,-0.462297,-0.434595,-0.858505,-0.84863,-0.825024,-1.065,-0.901687,-0.850521,0.851281,0.0262271,0,0.872775,-1.0041,2.6938,-0.976287,-0.964626,-0.46005,0,0,0,0,4.86597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1641,0,9.1607,10.057,8.00716,10.0424,9.51142,11.0873,10.2146,9.60554,9.98776,10.9271,11.5298,9.81435
3.27955,-0.0185663,2.77631,0.966945,5.5141,1.71647,1.21798,10.2638,1.35771,0,4.22667,2.09515,1.18457,0,0,0,0,0.711144,1.20907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455342,1.39354,1.37437,0.965098,0.411516,6.06181,2.61695,2.76039,1.55318,2.02584,0.758147,5.32123,1.15198,0.723471,3.08588,0.778151,9.63886,3.52866,1.43547,1.79052,0.566942,2.0707,1.06318,3.08166,1.29267,1.13545,4.14798,1.56352,0.478945,4.40926,0.219537,1.77691,2.01441,3.77981,3.17189,7.45976,3.49063,0.705218,0.175734,0.601301,2.85806,0.74943,3.50473,-0.370016,-0.35282,-0.696279,-0.779651,-0.778726,-0.687121,-0.536043,-0.764795,-0.340556,-0.758729,-0.764435,0.401241,-0.764968,-0.71644,-0.668724,-0.740258,-0.617697,1.49982,2.89062,0.742188,0.125659,-0.745675,-0.776258,-0.577869,-0.788964,-0.643854,-0.778162,-0.491226,-0.635715,-0.68061,-0.710688,-0.786188,-0.10552,-0.447408,0.284133,-0.224065,-0.674078,-0.69341,-0.0581312,-0.557205,-0.337253,-0.403631,-0.376853,2.46306,2.16343,0,0,0,0,0.320029,0,0,0,2.60164,3.41883,-0.868937,-0.745256,-0.764288,0,-0.611721,-0.725092,-0.796316,-0.844065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.631221,-0.426434,-1.27035,-1.12733,-1.29751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654264,-0.886238,-0.778248,-0.305543,1.71126,-0.598107,0.409275,-0.921731,-0.975617,-0.968817,-0.717498,-0.591937,-0.278704,-0.795265,-0.529041,-0.939173,-0.956435,-0.851823,-0.826425,0.361644,-0.352608,0,0.415237,-0.933211,1.9218,-0.931255,-0.824044,-0.602442,0,0,0,0,5.70369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2122,0,8.97768,9.9616,7.96168,10.1749,9.63375,10.9869,10.0337,9.71697,10.3812,10.7119,11.8596,9.62527
2.81965,-0.0148515,2.43947,1.57526,5.68604,1.54523,1.05542,10.2119,1.55365,0,4.63637,1.88685,1.19115,0,0,0,0,0.845983,1.15928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483773,1.70195,1.3206,0.803556,0.34154,5.97687,3.2411,3.14626,1.75282,1.88559,0.867106,4.67381,0.906823,0.0833926,2.99847,1.01059,9.69247,2.59829,1.27818,2.15627,0.39915,1.63401,1.04575,2.45522,1.16497,0.784274,4.91822,1.45243,0.281137,4.75579,0.264705,1.60522,1.86855,3.3713,3.44838,8.16178,3.80561,0.699089,0.150231,0.847596,2.49582,0.82436,3.60368,-0.372674,-0.399387,-0.745173,-0.767587,-0.768593,-0.749281,-0.617442,-0.79877,-0.387497,-0.783706,-0.787182,0.436673,-0.793171,-0.726467,-0.604783,-0.687858,-0.681762,1.4528,3.03661,0.921682,0.332883,-0.802965,-0.759885,-0.684742,-0.800496,-0.548753,-0.808314,-0.603822,-0.704831,-0.717764,-0.721802,-0.808289,-0.221202,-0.544094,0.108775,-0.355469,-0.746242,-0.726192,-0.0387687,-0.569698,-0.37765,-0.452171,-0.461508,2.2844,1.91342,0,0,0,0,0.528056,0,0,0,2.72247,3.50937,-0.866206,-0.74558,-0.732375,0,-0.512476,-0.658722,-0.826775,-0.848892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.861219,-0.0387761,-1.34361,-1.30305,-1.2284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00612,-0.794904,-0.583289,-0.475997,1.81081,-0.655947,0.644861,-1.0268,-1.06584,-1.06528,-0.866842,-0.748324,0.00795378,-0.809323,-0.398979,-1.03827,-1.0219,-0.907681,-0.886212,0.177747,-0.559415,0,0.18727,-0.938173,2.00402,-0.983703,-0.847331,-0.636107,0,0,0,0,5.75516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1534,0,8.98835,9.97187,7.93141,10.2163,9.60218,10.9673,10.0483,9.65771,10.3342,10.719,11.4413,9.80216
3.19313,0.0440071,2.10723,2.23709,4.56565,1.27513,1.87139,9.21517,1.86005,0,3.00292,0.945426,2.26859,0,0,0,0,0.211527,0.873629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189686,1.99406,0.684345,1.07089,0.866855,7.92496,2.59948,1.73125,1.02551,2.01616,0.974511,5.98328,3.17766,1.24761,3.24694,0.230712,6.47441,3.50967,1.52296,2.03347,0.463997,2.28821,2.15553,1.69049,1.30026,2.52514,1.69497,0.93771,0.571348,2.08087,2.94859,0.253144,2.0077,1.84496,4.24643,8.87642,3.34489,2.34121,0.779496,1.409,4.06529,1.54005,2.31533,-0.71755,0.714181,0.0422026,-0.57127,-0.547022,-0.0467991,0.162354,-0.490689,0.371423,-0.5092,-0.521375,-0.271502,-0.623439,-0.74158,-0.571044,-0.583305,-0.670154,1.04487,2.1893,0.361656,-0.217028,-0.628997,-0.743682,-0.463279,-0.673222,-0.744796,-0.574585,-0.172316,-0.509175,-0.534802,-0.558957,-0.711478,-0.446925,-0.611851,-0.116173,-0.456268,-0.745297,-0.73236,0.407027,-0.61761,-0.648516,-0.605829,-0.610495,0.500165,0.0857922,0,0,0,0,-0.751692,0,0,0,0.759351,1.51577,-0.684791,-0.0827448,0.257253,0,-0.662051,-0.69854,-0.788024,-0.838103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.95471,0.104887,-0.985084,-0.960067,-0.975252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171683,-0.589702,-0.31919,-0.602434,0.460517,-0.734637,-0.277333,-0.525752,-0.687106,-0.643093,-0.388947,-0.00341782,-0.789439,-0.620297,-0.758508,-0.622602,-0.836593,-0.663099,-0.635785,-0.419542,-0.710546,0,-0.300424,-0.523555,0.537279,-0.564306,-0.701171,-0.415327,0,0,0,0,4.82567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7395,0,9.10332,10.2108,7.89306,10.1205,9.35572,11.4985,10.1594,9.48372,9.81682,10.8741,10.86,10.732
2.73721,-0.0144197,2.5474,1.50538,4.83608,1.22382,1.70287,8.20633,2.85085,0,3.43751,1.55455,2.27801,0,0,0,0,0.128098,0.753046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295669,1.91124,0.695562,1.50065,0.766677,7.96129,2.23425,1.84461,1.48324,3.38329,0.530858,6.17364,3.21479,1.77904,3.09304,0.384673,7.86745,3.73068,1.32129,1.59335,0.586849,2.13245,2.14457,1.65477,0.901393,2.33291,2.05521,0.853533,0.671621,2.31805,2.49999,0.164224,2.1992,1.72302,4.6126,8.80435,2.78579,2.54227,0.64912,1.29826,3.35186,0.921566,1.73317,-0.740761,0.227565,-0.229099,-0.668996,-0.666643,-0.278646,-0.0132148,-0.578098,0.0875545,-0.585407,-0.585936,-0.116007,-0.714178,-0.720955,-0.472354,-0.501405,-0.724079,0.82612,1.97074,0.282303,-0.24391,-0.593801,-0.742847,-0.413282,-0.691136,-0.739343,-0.621896,-0.259175,-0.520498,-0.5413,-0.569185,-0.71946,-0.394465,-0.57195,0.00817179,-0.314763,-0.710366,-0.652976,0.170944,-0.68262,-0.667079,-0.659684,-0.678981,0.4665,0.0593302,0,0,0,0,-0.798315,0,0,0,0.510013,0.998111,-0.484741,0.196536,0.430576,0,-0.761594,-0.764705,-0.702122,-0.769795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.787956,-0.157262,-0.847909,-0.812432,-0.832335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31604,-0.545407,-0.255855,-0.685946,0.354359,-0.789113,-0.245946,-0.582036,-0.714844,-0.701896,-0.406294,-0.158309,-0.743307,-0.689796,-0.718654,-0.707374,-0.873698,-0.713798,-0.691876,-0.27599,-0.631659,0,0.00393642,-0.733045,1.28103,-0.726587,-0.801487,-0.369029,0,0,0,0,4.37609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9138,0,9.23144,10.3063,7.89892,10.1648,9.33305,11.3454,10.2711,9.46965,9.94928,10.9492,11.0691,10.8105
1.38884,0.0715262,2.35102,2.39877,5.04561,2.0982,2.30388,6.53817,1.8711,0,4.56331,0.456096,1.70845,0,0,0,0,2.07244,1.66822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585163,2.36566,0.93521,0.93834,0.162848,5.31198,5.68078,4.68724,1.9451,1.93197,1.6593,5.56192,1.47625,1.02009,1.59076,1.1685,4.46473,5.45538,2.36912,0.999895,-0.597526,1.82913,1.83954,1.0653,1.27253,0.325609,4.97632,1.21277,0.142021,4.03054,0.685735,1.34811,1.77357,3.69172,1.05868,4.16063,4.75807,1.15982,0.429195,2.02559,1.48978,2.54597,2.80861,-0.726638,-0.414084,-1.05535,-0.808109,-0.794085,-1.10296,-1.06116,-1.06101,-0.541916,-1.08849,-1.08592,1.24716,-1.10111,-1.05909,-0.917661,-0.959153,-0.793565,2.69145,4.19436,0.589469,-0.366912,-0.679935,-1.00567,-0.380273,-1.04599,-1.04094,-0.838339,0.322209,-0.264021,-0.587538,-0.694045,-1.0693,-0.375463,-0.739017,0.468409,-0.42034,-1.08979,-1.10065,1.4228,-0.574349,-0.760698,-0.922124,-1.07638,-0.0203492,-1.03011,0,0,0,0,1.96089,0,0,0,4.22187,5.15346,-0.68842,-0.854492,-0.840531,0,-0.344433,-0.495222,-0.863672,-0.770841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.329752,0.644671,-1.65263,-1.50545,-1.65586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569192,-0.722511,-0.476495,-0.558153,0.772051,-0.852105,-0.562857,-0.277879,-0.570188,-0.395631,-0.192496,-0.072767,-0.791333,-0.685061,-0.876483,-0.376023,-0.903341,-0.692511,-0.704107,-0.419254,-0.761542,0,-0.294881,-0.579488,0.197101,-0.50698,-0.580592,-0.529411,0,0,0,0,5.43583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0144,0,9.12211,9.88399,8.25624,10.1128,9.67162,10.9354,10.1564,9.5279,9.85722,10.8899,10.7518,13.8033
1.79031,0.0400017,3.24123,1.98436,7.20877,1.63281,3.1381,5.39658,1.58351,0,4.0408,0.64188,1.93491,0,0,0,0,1.64583,1.51945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599739,2.17243,1.27991,0.765984,0.451683,6.14185,4.773,3.6532,1.6461,1.76578,1.70216,5.22263,1.21083,0.519495,2.06535,1.06618,6.53966,2.24314,1.21015,0.863351,-0.231989,1.91939,1.93985,1.99479,1.00802,0.9989,2.76917,1.01879,0.13421,3.37085,0.611661,1.29584,1.97471,3.38179,1.36939,6.37327,6.08329,1.34818,0.465285,2.43643,1.82322,3.17367,3.13284,-0.776508,-0.343698,-0.837548,-0.84444,-0.869455,-0.856431,-0.7353,-0.920323,-0.206929,-0.86004,-0.858528,0.324908,-0.880879,-0.899951,-0.707591,-0.71266,-0.802567,1.48819,2.92137,0.504897,-0.278984,-0.711869,-0.86385,-0.444888,-0.860106,-0.898468,-0.730257,-0.0633446,-0.531131,-0.737419,-0.778943,-0.921495,-0.263905,-0.595983,0.176195,-0.487072,-0.921414,-0.913734,0.927183,-0.557615,-0.699492,-0.752675,-0.875112,-0.107838,-0.865978,0,0,0,0,0.649509,0,0,0,2.51031,3.41649,-0.87225,-0.685701,-0.440668,0,-0.510186,-0.584444,-0.854321,-0.837495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.692535,-0.402648,-1.10576,-0.917631,-1.06428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591954,-0.704278,-0.317712,-0.672535,0.847823,-0.899669,-0.336376,-0.470425,-0.74929,-0.487661,-0.263512,0.00878026,-0.861713,-0.753896,-0.919257,-0.645893,-1.02081,-0.835237,-0.823282,-0.178619,-0.692707,0,-0.250891,-0.510314,0.28876,-0.536768,-0.663597,-0.53822,0,0,0,0,4.71911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1277,0,9.24125,10.026,8.17674,10.2351,9.60663,11.0573,10.2912,9.5857,9.85044,11.0103,10.8661,13.3157
1.87096,0.00304507,3.23848,1.45751,7.11591,1.75862,3.62085,5.98503,1.20954,0,3.83158,0.752038,1.52286,0,0,0,0,2.12911,1.88331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521901,1.92518,1.37001,0.913128,0.442876,6.78915,4.1238,3.22659,1.54722,2.61189,1.4445,6.15939,1.40979,2.19866,0.329161,0.714171,5.62032,3.6676,1.91836,1.27822,0.240667,2.75632,2.81705,1.77735,1.03216,1.44561,2.22158,0.87422,0.136766,3.35319,0.455302,1.61182,2.1476,3.77112,1.35288,6.08326,5.62497,1.83507,0.668842,2.54762,1.88107,2.55245,2.64482,-0.703847,-0.494448,-0.902071,-0.831954,-0.868757,-0.89916,-0.798944,-0.940383,-0.374754,-0.931085,-0.934366,0.916298,-0.93867,-0.935988,-0.913463,-0.856444,-0.700878,1.91775,3.09254,0.429399,-0.449422,-0.582974,-0.848487,-0.438636,-0.870045,-0.936995,-0.666589,0.0737277,-0.48551,-0.752072,-0.803179,-0.945201,-0.263556,-0.640858,0.0609369,-0.616672,-0.930641,-0.903449,1.30569,-0.634151,-0.817774,-0.853522,-0.936857,-0.243492,-0.902449,0,0,0,0,0.581369,0,0,0,2.62537,3.66565,-0.857481,-0.779892,-0.666895,0,-0.775838,-0.731959,-0.775872,-0.850294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.47231,-0.59055,-1.11151,-0.74613,-0.954727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29367,-0.866803,-0.562923,-0.480071,0.800546,-0.825338,-0.42564,-0.308125,-0.568088,-0.399476,-0.294862,-0.0377417,-0.836208,-0.659905,-0.856813,-0.574053,-0.923363,-0.768931,-0.760901,-0.220444,-0.683194,0,-0.408947,-0.379144,-0.0180183,-0.39017,-0.676164,-0.435257,0,0,0,0,4.25179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2483,0,9.34256,10.1244,8.15052,10.335,9.50495,11.1921,10.423,9.54176,9.89962,11.1329,10.9898,12.9661
2.26573,-0.0430924,2.74099,1.36716,6.26999,2.21945,2.97835,7.10978,1.02354,0,4.39435,1.57118,2.55439,0,0,0,0,1.58054,1.63474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385542,1.95175,1.27075,1.0183,0.359228,6.86135,3.6404,3.28426,1.93019,1.53604,1.88519,5.9546,1.9065,2.18319,0.188266,-0.0825765,4.85835,3.71117,1.99283,0.818942,0.0258246,2.74169,2.70292,1.25808,0.620536,1.62275,3.50983,1.0594,0.21554,2.54979,0.334332,0.815293,2.27999,3.55145,1.83247,7.9262,5.77271,1.44811,0.476752,1.49553,2.1032,1.70404,1.91715,-0.626232,-0.42439,-0.942823,-0.91488,-0.931679,-0.964575,-0.846917,-1.01513,-0.430738,-1.00429,-1.01046,1.00983,-1.0217,-0.932889,-0.820117,-0.667062,-0.948318,1.34059,2.31318,-0.101343,-0.763148,-0.228045,-0.770131,-0.164861,-0.874046,-1.00812,-0.789129,-0.0875117,-0.643933,-0.793893,-0.832778,-1.01767,-0.2759,-0.686595,0.128404,-0.619421,-1.00718,-1.01694,0.996133,-0.763666,-0.891951,-0.939582,-1.00727,0.00981782,-0.857753,0,0,0,0,0.869324,0,0,0,3.18427,4.16398,-0.810339,-0.813799,-0.709802,0,-0.517777,-0.477724,-0.862415,-0.749548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.621971,-0.470823,-1.22789,-0.748718,-1.17136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69219,-0.843226,-0.312494,-0.696684,0.695266,-0.973687,-0.705034,0.0276448,-0.374454,-0.256284,-0.127443,0.052889,-0.831255,-0.784785,-0.843212,-0.817872,-1.00479,-0.848415,-0.83009,-0.0879939,-0.652005,0,-0.263602,-0.499422,0.540741,-0.713685,-0.855554,-0.397204,0,0,0,0,5.62989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0036,0,9.07862,9.83182,8.15492,10.0433,9.67517,10.9371,10.0901,9.58033,9.94654,10.8285,10.672,14.5501
2.85432,0.308955,2.18138,2.52751,4.31505,1.91403,1.81622,5.79625,3.14423,0,4.75216,3.09447,1.72766,0,0,0,0,0.537731,1.24637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313869,2.04299,0.706592,1.26485,0.413745,5.61959,5.36767,4.11152,2.11283,3.35754,1.35358,3.38347,0.884695,2.14613,3.42128,1.04099,8.66512,3.34363,1.87938,3.79011,0.662175,2.58798,1.85358,2.11355,1.41556,2.13075,1.2023,0.874096,0.234879,3.4206,2.32983,0.36649,1.00785,1.76315,2.6422,5.39464,1.53081,2.02115,0.789685,1.49604,1.98078,1.47419,1.64294,-0.687652,-0.244575,-0.638791,-0.759586,-0.764756,-0.648582,-0.510095,-0.71744,0.0395478,-0.611278,-0.586872,-0.257296,-0.576789,-0.770737,-0.551925,-0.676718,-0.739469,0.62418,2.08479,0.218198,-0.287469,-0.61271,-0.769412,-0.416656,-0.709617,-0.770971,-0.457187,0.234427,-0.196788,-0.48878,-0.593249,-0.761444,-0.276382,-0.411059,0.62731,0.240622,-0.411678,-0.425437,-0.180157,-0.748829,-0.75999,-0.760937,-0.771263,-0.284427,-0.685352,0,0,0,0,-0.104735,0,0,0,1.18392,1.73835,-0.702774,-0.0298693,0.560269,0,-0.661818,-0.760966,-0.822348,-0.849297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.06902,0.634706,-0.9418,-1.1124,-1.06952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114036,-0.640973,-0.547388,-0.730922,0.31445,-0.845387,-0.33772,-0.54487,-0.755952,-0.756124,-0.366823,-0.0630296,-0.900311,-0.624394,-0.904526,-0.333615,-0.946978,-0.769945,-0.767779,-0.112944,-0.442248,0,0.885018,-0.879799,2.53731,-0.882773,-0.892633,-0.242305,0,0,0,0,3.96131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7613,0,9.40987,10.4494,7.96091,10.3228,9.33032,11.3631,10.4628,9.46563,9.86289,11.1819,11.0116,12.1932
