-37.335,-97.8584,1.19417,-4.14196,-9.08893,-18.4582,134.975,0,0,233.693
-36.5009,-98.1481,0.984829,-4.75284,-10.0907,-11.2599,135.941,0,0,238.961
-36.5914,-96.9568,1.56887,-4.77506,-10.4715,-12.6387,135.589,0,0,236.417
-33.6709,-100.185,-1.97358,-3.77023,-12.1633,-13.1096,135.673,0,0,233.766
-33.7467,-100.702,-2.14604,-3.43789,-11.8066,-15.4853,136.089,0,0,233.085
-34.5356,-94.3419,6.47861,-4.49902,-11.8437,-19.7167,138.419,0,0,232.594
-35.7986,-94.2842,1.79124,-4.18285,-12.3953,-20.6317,138.109,0,0,226.759
-36.3789,-98.0436,1.43416,-3.87522,-12.2664,-20.7514,138.103,0,0,231.563
-37.6671,-93.6178,3.27617,-4.24076,-11.7105,-23.8451,139.022,0,0,227.34
-36.2163,-96.1548,-0.449273,-3.55803,-10.4386,-17.4533,137.737,0,0,232.488
-37.0731,-90.509,1.07006,-3.90178,-9.16859,-17.737,140.153,0,0,232.299
-33.3917,-97.4259,-1.43442,-3.60884,-10.0123,-21.5501,136.271,0,0,225.476
-40.3144,-95.2763,-0.230852,-3.21072,-8.09746,-15.1161,136.637,0,0,240.448
-36.3567,-102.55,-0.343129,-4.30529,-7.22447,-17.2632,134.573,0,0,238.016
-34.4745,-98.1054,-0.333549,-5.03942,-12.8719,-19.2907,135.513,0,0,224.377
-36.1789,-95.6436,-0.606965,-4.47994,-11.5495,-17.0536,133.867,0,0,226.722
-36.1789,-95.6436,-0.606965,-4.47994,-11.5495,-17.0536,133.867,0,0,226.722
-29.5251,-102.47,1.2118,-3.4928,-9.15516,-18.4013,136.462,0,0,232.028
-34.1647,-101.475,1.6966,-3.345,-9.68917,-20.044,134.786,0,0,232.622
-34.2682,-100.116,-0.301715,-2.85112,-11.0247,-13.2325,135.473,0,0,237.009
-33.8289,-101.211,3.2598,-3.92199,-9.72109,-18.7305,134.312,0,0,233.613
-33.1813,-103.552,-1.58785,-4.0203,-12.7234,-16.3617,134.832,0,0,231.175
-37.2092,-93.1619,3.41852,-3.91888,-10.3659,-16.8784,135.682,0,0,231.451
-38.839,-104.227,-0.499648,-3.30609,-12.4765,-19.0488,135.992,0,0,239.065
-36.4498,-104.463,1.64323,-3.38004,-9.42216,-20.5018,135.185,0,0,239.792
-36.0502,-96.7675,-0.857899,-3.43897,-10.4407,-19.3077,135.642,0,0,229.076
-34.1441,-95.527,0.156326,-3.34664,-8.58568,-20.3567,135.112,0,0,226.658
-35.8064,-98.2,0.794408,-3.47715,-8.71934,-21.3992,135.854,0,0,231.067
-34.3808,-93.4351,1.98322,-4.4841,-10.0889,-16.5719,135.723,0,0,227.981
-35.799,-103.629,-0.733595,-4.28923,-11.2905,-19.0099,136.304,0,0,233.941
-33.3336,-94.6049,0.370016,-3.41769,-9.93311,-16.2754,137.442,0,0,229.303
-33.3508,-91.8879,0.148438,-4.15673,-12.3858,-17.4793,138.91,0,0,223.743
-30.1454,-97.7198,0.18718,-4.42323,-9.96701,-21.1937,141.859,0,0,227.561
-35.0873,-99.2133,-0.631391,-3.5695,-12.0276,-22.2629,138.544,0,0,227.929
-35.1059,-99.593,-0.957127,-3.39496,-10.1713,-12.4455,138.339,0,0,242.674
-36.0429,-101.684,2.22182,-3.86772,-9.8728,-17.4643,135.854,0,0,240.381
-38.9062,-95.3595,0.652396,-3.24112,-9.04772,-15.2225,136.764,0,0,239.43
-36.4149,-96.2733,0.416509,-3.60194,-12.7212,-21.0148,137.297,0,0,227.323
-31.4805,-100.711,0.63088,-3.28425,-9.89558,-15.2299,135.724,0,0,235.546
-33.4218,-109.454,0.0421312,-4.42261,-11.1338,-15.7203,139.694,0,0,245.257
-31.9266,-110.935,0.903024,-4.65461,-9.63719,-19.3589,138.979,0,0,242.976
-32.7366,-93.3751,1.39338,-3.89194,-13.5343,-16.0663,138.037,0,0,225.41
-34.1815,-101.137,1.86154,-4.4761,-12.9534,-22.8956,137.805,0,0,228.183
