"Year","iteration","mdm","KI_mdm"
2025,1,48.502686864492,61.1712754890153
2025,2,44.1983855257725,58.3188100251387
2025,3,34.5989116073055,31.7855122379841
2025,4,37.3744087121975,32.4121540249538
2025,5,53.7842043174794,97.6121200574945
2025,6,43.336410372613,36.2929980382354
2025,7,42.5722407438178,36.6441000635834
2025,8,29.362988199459,17.4602494742144
2025,9,48.3148173326542,95.5616878104844
2025,10,48.6020268462908,89.8031299110965
2025,11,31.4834171519799,46.0942099373318
2025,12,48.2585674409901,99.2843724956767
2025,13,68.2482255682881,50.8017385984199
2025,14,36.3572938459106,40.7548327807743
2025,15,53.803574798867,52.2383614914937
2025,16,43.3460421266675,47.5827396178766
2025,17,52.7396761038789,73.3370918646475
2025,18,48.9092147693875,26.943584361904
2025,19,32.1063264740158,150.196885134403
2025,20,53.0930639634613,111.271024982147
2025,21,64.5459931987732,23.3331229340172
2025,22,59.9295153102743,100.836272944168
2025,23,39.1616429627368,50.6231237035926
2025,24,40.8789249078405,42.7861501137292
2025,25,50.887404986269,46.4788811794714
2025,26,36.644722536949,45.3928498615569
2025,27,43.5137350210011,74.6037752831197
2025,28,29.3676505361497,42.9965154644653
2025,29,44.2697662126281,68.7500300007514
2025,30,32.6972076454906,60.5024932898522
2025,31,35.3969795572801,120.33209060829
2025,32,46.0215081136433,140.442947064944
2025,33,34.3117929073811,68.346257856225
2025,34,64.4948533401108,94.8447827982068
2025,35,41.6263250634633,65.5586296064559
2025,36,43.7324906046954,140.843740636238
2025,37,45.699705165727,65.1375670184765
2025,38,39.25048110801,94.1210231678835
2025,39,54.7124379633004,33.4075155713965
2025,40,44.2029538484998,45.0908023086716
2025,41,38.4851531913398,106.798420249254
2025,42,45.8538712370116,56.5926239930809
2025,43,36.0989201584538,44.9368371895802
2025,44,31.642257434736,10.7714280806539
2025,45,55.0692162577892,66.1199920702324
2025,46,37.9153359656443,65.4427524012415
2025,47,37.2046537857858,94.7712925297611
2025,48,66.0062132897137,64.6663975140229
2025,49,45.1385546370129,25.6382513063196
2025,50,57.8592314201263,42.391748334816
2025,51,40.9036869280669,54.4053800162183
2025,52,40.3360966031169,30.6153527752467
2025,53,65.1584081970836,75.571209828786
2025,54,30.9231490471553,29.6921695786241
2025,55,37.5789145154134,47.553453345451
2026,1,46.7383442507728,23.9259616734972
2026,2,44.7600187505647,18.7277505516802
2026,3,43.1874609913783,12.5267347547879
