"Year","Btilde_lower_95","Btilde_lower_50","Btilde_median","Btilde_upper_50","Btilde_upper_95","age0_lower_95","age0_lower_50","age0_median","age0_upper_50","age0_upper_95","T_lower_95","T_lower_50","T_median","T_upper_50","T_upper_95","KI_Btilde_lower_95","KI_Btilde_lower_50","KI_Btilde_median","KI_Btilde_upper_50","KI_Btilde_upper_95","KI_age0_lower_95","KI_age0_lower_50","KI_age0_median","KI_age0_upper_50","KI_age0_upper_95","KI_T_lower_95","KI_T_lower_50","KI_T_median","KI_T_upper_50","KI_T_upper_95"
1980,56698.0485015202,59798.7488659957,64250.7868209722,70023.1856090237,77924.1205276712,853.277768015847,965.716422697596,1045.72059319885,1125.62450103048,1250.22116702706,75.2844181177952,90.3497992618869,96.9618797473338,108.72041849244,117.680321815483,338.138407879567,1361.31301116919,3068.28312408287,15769.652851006,49075.857765432,3.81829216029019,12.8871112175912,52.789729585405,91.3203645336978,646.425731250822,0.567500802511727,2.12349044206314,5.38861067125723,23.4268394115489,84.0445594794198
1981,56886.1959137997,60685.3579234587,65059.2692924468,69367.1594737479,78178.1637826559,632.6511062307,770.694966277733,826.961011542788,904.120032545767,957.796990177464,73.9124481583979,83.4669512863418,92.9043346401804,101.271912877078,112.47228101508,1404.4769348192,3128.8708250182,9034.88904999553,27121.7864143003,48123.8132424582,2.57641838195252,10.0932312508855,29.9663265924777,208.182152802958,651.63210371299,2.27170323908836,6.01288838990669,15.8047032913442,49.7698670178762,90.1723119200159
1982,45658.4591880909,50409.6831103428,54572.8733932163,59063.3518979368,66593.2610324694,159.879556499099,189.457030693328,207.521552715797,225.159234066444,261.345859075308,55.5566146368253,60.3517204464183,68.3259730012412,73.2388075151894,81.9396723395205,2858.2480383141,4924.45614734493,10618.1984763394,29341.9387421728,52862.4477700089,1.21150522979691,14.3822357324349,32.8254320734357,109.552549516423,263.836697701875,3.93669420393251,7.06385523028979,15.3215429947158,41.5524245541681,79.6828090536535
1983,61074.3062876533,68040.3611628686,74103.9023615913,82817.7363865258,90385.6846077819,197.046081493333,248.160950907678,283.986602987215,311.481030669162,340.247928226073,87.0459590240556,97.0360703559698,104.933858236877,114.154100988832,123.764837691643,5144.90804313221,9859.98332742345,15183.7852915389,38220.7512105272,62614.6233335465,0.852801029767719,7.11594639203287,34.1130647212513,98.7804415993521,587.400711986284,7.58731397413943,14.8765256733421,23.4573961032457,53.5793832387525,95.0917165208508
1984,72488.4906809031,81469.7136577354,88211.2329160014,97157.8005311808,105247.873103545,2068.80731898163,2504.77260124914,2688.64227274454,2883.07556322805,3116.42049847439,99.7024287099144,108.906355972297,117.316377589466,127.301243736733,137.48537649719,6587.77486677933,13692.1775018425,24600.6991222638,37528.7541220792,59625.259540238,2.90238444347185,17.8961456261559,37.9858435038475,132.966242134018,1030.7765545949,9.19621220105556,17.5116215292182,35.8585668009224,58.0233902826584,88.2451535595492
1985,79237.5549913584,91983.0923108747,99008.0363681379,109776.092800112,117011.732430957,214.431518907923,239.15663017775,259.873515234576,283.513069918558,331.60670202768,110.883338008489,121.67902248137,131.860654985549,141.235928813966,151.544314997195,9733.72953215725,17072.7852117679,29007.3224217229,36890.7679290859,60683.6789670847,3.00580268449313,10.4895015407351,41.1099328785164,153.154049087272,406.938947194718,14.1028003961274,22.1851198297762,39.6588925441684,55.0844545574588,89.9776989483903
1986,65944.5676685541,79457.0672313507,84891.1600051425,93674.0243620305,99996.5025155415,6.5306273286291,14.2657560941636,19.0962226179994,29.97541246665,41.2090855694669,93.0833198483194,101.986005666741,108.489109945751,119.769608546411,127.297364908374,9980.24775635342,19033.0707936131,27574.3924080994,35112.2248779396,57362.1047026614,0.39620576567183,7.94408089858759,23.8783104227624,74.4890987649023,349.226382160891,15.6506928188796,26.641254199302,39.367215522737,56.4061585914515,82.9118150640021
1987,91953.7178408213,108552.826740841,119077.244352593,128982.565132273,141118.286046963,9.80443940444706,22.2663180150906,28.2421577396791,39.4681108875758,65.4291713012659,156.25959360353,168.539307573078,179.705457446484,194.926401015816,214.436725402149,12695.0016808,19022.8250076914,25274.7491070226,39897.5652107542,77807.0430765993,2.46361396424996,9.25421617871589,34.2321950331328,97.8791161566323,705.57819929993,20.4243097608111,30.1431997962987,41.824829299975,66.909857227206,129.497116624393
1988,100043.792851166,123073.713619906,133008.567098276,142006.778413187,153359.270141355,1050.79283568685,1206.3950506645,1329.46010276799,1450.2646103425,1688.2770235606,144.181640178763,158.884899353748,167.068089059273,184.006587013918,199.252737214133,14108.1006967935,19708.3392514178,25707.2247546724,36793.8109839203,85315.7718155338,2.72661882167254,17.202887177949,50.9453678017409,188.283066255767,1252.18517723015,18.8498971336024,26.8689018511375,34.4293790216366,52.1437615918818,117.643467711775
1989,90650.8036935277,111051.120678253,121131.019049406,130041.427482739,139756.55686736,0.111446224703325,12.6854095751655,27.0261901340581,36.1571739298928,68.1310838262376,164.478127536679,181.184579854861,193.838263422327,210.599014828902,230.958645119341,14785.9288199478,19730.6538418864,26272.148414569,43196.8012119641,83351.4341556065,0.811617873793237,4.55825755746053,25.1722230869756,75.5294610705191,232.649551351606,23.4274725166627,31.1505520286585,41.41136149762,72.4619829751312,139.579212036407
1990,74365.1810101017,92778.7622096871,100993.77681249,107870.615722002,116895.503459179,67.5628146463483,99.5447066989861,116.212286560128,130.45467884318,162.864259383786,114.661479523254,124.690064263081,135.190086710591,148.045037297626,162.922834920052,13091.8093737937,17497.9336076157,24253.0976949726,36338.1803647011,83441.9881179545,1.63993027386908,6.54128219253661,20.3571514335976,92.6661877682524,458.753220340774,21.7426523850189,26.4605963651632,35.2501791465656,55.1521313708152,131.235374206621
1991,66922.8166646935,85931.3135616849,94603.2298402406,101984.747390424,114234.250000632,0.0275338962799307,0.105264375739563,0.548093667965807,7.54320885522507,15.4984942266669,101.601500826064,119.295651672589,128.305561987304,141.807718125083,159.791201012491,11385.202276673,18206.6872090692,24767.5039924216,43180.281585573,79005.8864926056,0.684745454439175,4.50302253577958,11.3722677427042,33.3807298139777,78.6349124909228,19.1103431945936,28.4744373101284,39.7274067850591,74.7200534504915,125.567414980349
1992,56502.9360112196,74361.8598937867,80827.9167572006,88692.0792956343,99939.5138541257,92.1067279777973,108.937104900604,122.740875219895,135.693301505603,157.133086493792,76.4144375647476,91.0922839895591,100.809031044069,113.92308800441,129.049392303316,11675.9796004384,16232.5914462208,21803.2352301425,40506.5339130761,101142.856952448,1.74727342575724,16.2063361547374,59.5339332429625,116.098864992006,691.106409262313,18.3253222323868,27.77309209537,36.5092589911716,71.1736264540851,162.237288410767
1993,27582.4837263614,36902.441339485,38966.1394447813,43700.2270455108,48984.8331173287,46.0586720000518,57.3726076371457,65.7744613499893,74.4251228449215,86.452167030741,45.3566271037671,50.1700904424169,54.9153093215109,58.4762609657962,66.5125768376554,10686.0864656932,14856.0308258194,20742.9492124709,34905.2756769838,99107.3404637986,5.67335710393497,17.57849853111,45.8266558135483,169.723768496625,469.202081293003,17.4020069644328,21.2158499902665,27.5304790814887,59.3942169767135,136.113516964664
1994,14845.0221268349,17501.5685862251,18934.0309329196,21473.0701761604,25226.5764212664,116.762103545786,140.343050973853,157.487761666547,170.156654129904,198.458167185968,26.8198475708818,29.7021097485783,31.5954826495029,36.354551921017,42.5261129072432,8209.09109109688,12180.5980161849,17386.7026617238,27758.3355299345,101756.21149945,1.53252778664232,19.0926164295169,65.134476806776,180.263738943627,840.929583655992,14.9869519298492,21.3292593947563,26.8312070061434,49.1038600499385,159.394772874353
1995,15011.7049072713,17221.9933359415,18427.452613375,20645.9474410641,24657.2084478131,83.9248996942088,100.95603830436,118.495915097079,135.51051630598,150.694512084757,29.1418355879493,32.1815877345309,34.0297642650034,37.328000253786,42.541070483733,8119.6781181604,12349.1430926751,19762.6255110622,29538.0573321574,107748.753585588,3.37407566354891,11.9169306758525,28.5382145752769,162.30601539445,464.23000762673,15.7972332559141,23.4976157981475,40.0269142489112,55.9964637754059,185.49705273337
