"Year","iteration","mdm","KI_mdm"
2025,1,30.0021025542718,11.0328767774398
2025,2,54.8354737124721,27.2258319897017
2025,3,53.0404862243114,160.427318147553
2025,4,43.6529794350677,87.2615200623016
2025,5,40.1646794368758,28.5282567848929
2025,6,59.9408062927734,29.0659292814571
2025,7,51.9295622203858,24.735617999118
2025,8,53.9232960731066,15.7637496116024
2025,9,49.8590652456023,57.7829668236814
2025,10,56.4749032484409,28.8046259282838
2025,11,64.4556580563505,24.1305675476327
2025,12,26.3169644056417,8.99640075733378
2025,13,34.5755039368476,30.0882751350906
2025,14,66.1890288277962,36.6804292195528
2025,15,30.1580799440763,35.6331414727499
2025,16,36.1645402933099,10.9167639881819
2025,17,41.3240557922485,35.2865441239498
2025,18,32.8854839356426,19.2903097577033
2025,19,66.2808472409641,34.1188405124542
2025,20,41.0453064413753,31.7698862756298
2025,21,37.5859565630795,20.7615760166323
2025,22,51.3745812137461,102.004346112226
2025,23,32.8302088542112,9.54906113773475
2025,24,33.9329168243132,30.7680351032738
2025,25,54.4258897652448,28.721959425013
2025,26,64.2055725388807,24.4761679372002
2025,27,38.0948901839926,66.7676037236381
2025,28,34.2954947354445,17.4892955641116
2025,29,44.3782100091523,72.2845187177677
2025,30,139.203578502035,106.818727864487
2025,31,43.3222679368972,25.0707171206045
2025,32,35.722108634525,11.5053481196489
2025,33,41.8110173760565,15.1596899260241
2025,34,50.4526764124481,22.5751113101359
2025,35,45.6922428002099,30.4511022292979
2025,36,44.297513891808,28.1175654016436
2025,37,72.7446853644908,42.5642167097716
2025,38,54.9331263155036,43.2425268303927
2025,39,44.9399143863645,45.4302346917877
2025,40,48.777498878117,13.3976836652569
2025,41,39.1872657036258,28.7261568184579
2025,42,44.8169819375902,24.1798868127337
2025,43,57.3904325722444,127.963852701721
2025,44,39.8430639108062,12.5778078435235
2025,45,78.619416874583,20.4066264338303
2025,46,53.4290244405644,15.6027640433028
2025,47,57.7742794369379,20.3605102408666
2025,48,49.9629055386193,158.869890492232
2025,49,30.0140878641961,27.7002545083825
2025,50,51.3214818325943,51.8667186523287
2026,1,23.4726236378238,8.79558569298282
2026,2,43.6846141086053,21.2101400027384
2026,3,66.4054692570289,241.985374588487
2026,4,52.7738778135142,123.565921004076
2026,5,32.2908272093754,13.9000721843368
2026,6,49.151005416119,22.930274677831
2026,7,41.4485583014534,22.8330996270562
2026,8,43.0189891683264,11.2834850672417
2026,9,63.9172790393691,77.5559063438349
2026,10,139.203930307462,24.6282407837338
2026,11,57.9088013798618,10.5040220757587
2026,12,20.8625449585862,7.92706497978115
2026,13,27.6083103981378,17.0869581881721
2026,14,56.1579613078656,18.3714841106366
2026,15,22.7175604871544,31.5165515552674
2026,16,33.3899716504543,9.8094053275418
2026,17,34.1487324561182,31.1043902392838
2026,18,24.8392706135365,13.7964823009483
2026,19,90.1294069364001,23.9594667656734
2026,20,33.2256824899262,23.2445195402514
2026,21,30.951600710249,16.099140247162
2026,22,61.4017443479929,153.796613417805
2026,23,133.49557874681,8.34146103871732
2026,24,26.9559955425253,23.7052600056805
2026,25,44.1275807668272,24.081040447611
2026,26,61.3484675648584,22.2317635701429
2026,27,45.2253675991069,89.831811120031
2026,28,39.873880412027,12.9174746768777
2026,29,50.0194526012409,153.570621032462
2026,30,192.17776912299,160.345014586773
2026,31,34.2486721595773,12.5704210595383
2026,32,30.3974043024692,6.58973773584264
2026,33,32.9608738315454,14.1997367576567
2026,34,40.8213587852979,22.7483353315292
2026,35,36.1500373189486,21.295746724408
2026,36,37.621965568444,20.9022573605473
2026,37,46.543285930984,21.2967606287195
2026,38,63.4197912221818,70.4030406376419
2026,39,49.3198051781372,71.6050240777901
2026,40,40.0847980916816,7.31042889718872
