"Btilde_ratio","Btilde_prob","mean_ghl","mean_yield_difference","mean_lost_yield","num_KI_fisheries"
0.944278544012156,0.863333333333333,2728.93550280875,1570.69462855431,1898.15387787487,2
1.272130823956,0.533333333333333,1077.92013940638,331.035450011278,331.035450011278,0
1.20268189070304,0.626666666666667,1414.73734768116,-336.650450571558,225.858255698644,0
1.01737662259543,0.826666666666667,2933.46229159983,896.067397463446,991.848329130895,0
0.691837742864858,0.466666666666667,4074.80854612283,5313.01923414244,5313.01923414244,0
0.743505956119511,0.593333333333333,1324.90141833649,2115.7067789741,2115.7067789741,0
1.0790630672769,0.7,2042.44712162636,2062.0870958956,2062.0870958956,1
1.43056136696786,0.296666666666667,1597.28845442637,-1284.18665173949,145.728699200108,0
0.854439159308593,0.82,963.822802273931,346.862399029876,346.862399029876,0
0.918653061662427,0.88,981.363932941032,348.377532234901,348.377532234901,0
0.645704326164435,0.356666666666667,1500.24698147712,1309.11011168326,1309.11011168326,1
0.90329810556094,0.826666666666667,1629.43067445791,1325.44482633403,1325.44482633403,1
1.03229361777621,0.823333333333333,1766.85568540717,-1007.63566785853,0,0
0.98133858523729,0.946666666666667,1035.5837470349,305.025817554103,305.025817554103,1
1.24536395243713,0.573333333333333,1119.63148727762,-523.599777150731,0,0
0.698263659130897,0.486666666666667,2453.75015931618,3258.92258955998,3258.92258955998,1
0.675876570261228,0.446666666666667,3404.93642824887,5153.04589999852,5153.04589999852,0
0.64482562549234,0.333333333333333,2449.2821243581,4853.30921345114,4853.30921345114,0
1.02653695942089,0.843333333333333,1957.10554401633,-3031.7172867256,0,1
0.654437318705393,0.37,1872.88010186922,2723.88950141651,2723.88950141651,0
1.37548921809136,0.393333333333333,1466.23936709836,860.70879240637,860.70879240637,2
0.697944203584773,0.493333333333333,2363.00162042852,1291.4059213254,1291.4059213254,3
0.91231334409863,0.856666666666667,2961.54545788879,314.689513499612,625.993469467343,0
0.865295990209238,0.85,830.897427001399,342.463130360052,342.463130360052,0
0.984359624771011,0.82,1284.53756518216,1549.7469906137,1549.7469906137,2
1.09385482373788,0.75,1837.484488583,1875.78141731525,2105.68728431784,0
1.03971641377766,0.8,2437.04491532142,1690.53183629584,2010.64487148758,1
0.655358258273872,0.386666666666667,2641.01929091579,2846.19056954258,2846.19056954258,1
0.739299740934671,0.613333333333333,831.400510140581,2055.57541709046,2055.57541709046,0
1.09397941124167,0.786666666666667,1164.60339482117,-426.954127300362,506.832093383876,0
0.96927698633366,0.836666666666667,1521.89408601352,478.991707185778,478.991707185778,0
1.07884978335542,0.826666666666667,3707.605771205,-2019.47438479014,362.322709889958,0
1.01190179253645,0.866666666666667,1878.91236194217,351.751499746264,1154.0934084423,1
1.37526499391218,0.386666666666667,1325.3612920754,-2718.41259063683,0,0
1.98805170774291,0.0366666666666667,2857.12175301551,25.9888816688037,358.327112827921,0
0.735145242023,0.596666666666667,2735.26731080141,3464.86501239802,3464.86501239802,0
0.935798638120951,0.796666666666667,4127.13345032623,2556.05014230625,2556.05014230625,1
0.658997041649994,0.41,3292.28314245674,2463.31406082042,2463.31406082042,0
1.46590434670233,0.293333333333333,1949.21533629397,-198.934371928418,56.5790472528652,0
0.89920367885976,0.883333333333333,2016.6330736051,144.643037268156,144.643037268156,0
1.09292938428328,0.76,5635.5409552617,5407.22970588549,5418.32976019229,0
0.692955658754111,0.48,2437.15384609311,4750.2266177157,4750.2266177157,0
1.29922892697364,0.503333333333333,1431.87845699872,-132.322461803989,389.723055391813,0
0.904760522808811,0.84,1241.08017358735,150.224492656879,150.224492656879,0
1.27295204739659,0.543333333333333,1819.21695377061,-395.172478520979,1098.47312273879,0
1.47012874730488,0.35,2821.4801652566,-1535.38524510292,0,1
0.929526786002119,0.8,2016.17238752381,1755.53151518399,1755.53151518399,0
1.16091838851039,0.656666666666667,3961.84415035755,-3334.78572454148,209.996085257372,3
0.601242447398927,0.22,3064.61037854411,4028.53274468303,4028.53274468303,1
0.935055836974625,0.863333333333333,1341.8890032406,1002.8973028806,1002.8973028806,0
