"Year","iteration","biomass","recruits","mdm"
1980,1,71856.7362813391,1056.14665723825,88.8761663792547
1980,2,74390.6737032604,1097.82186920461,86.1115038189358
1980,3,70344.4963619642,1058.3103157308,86.2397753983682
1980,4,71473.9342701535,1069.91837305177,95.0482829345483
1980,5,70287.1319880317,1048.38517218975,88.1942530412086
1980,6,70976.9415739514,1048.73752433338,93.5774139947326
1980,7,71729.8525224483,1073.65492004918,87.2065549068157
1980,8,71042.6439565094,1057.24139006996,83.9135411772194
1980,9,70408.2214431458,1031.75740251873,95.6251401361742
1980,10,73121.4261077493,1065.04018627,96.3888608288227
1980,11,70264.3158746321,1034.00096407224,94.2551775313881
1980,12,69196.5065965299,1034.92571994866,85.7085871975986
1980,13,71034.6795682516,1029.28415081867,93.6745353788108
1980,14,71440.3093350721,1043.36870979017,89.6743840416203
1980,15,71878.1402160746,1048.04887991655,95.6938888653922
1980,16,70469.1071868302,1034.20645244383,92.5997979056208
1980,17,70888.1538691059,1056.54309436993,84.1798450403385
1980,18,73252.8475065309,1093.61031609887,91.084007860731
1980,19,71430.0928845404,1021.85152751683,86.7386449511227
1980,20,71554.5036734136,1047.9485186567,92.480810282291
1980,21,69396.9070897855,1044.91284633046,87.7706096308814
1980,22,71444.2789392412,1029.713499294,94.6446370770711
1980,23,66003.7352303855,950.155247473219,103.867381121591
1980,24,69443.6749164261,1044.90041187522,81.7146376782447
1980,25,71093.6041516753,1076.8957014922,87.5883459175834
1980,26,75376.5552335348,1132.86955763065,91.7785633707997
1980,27,69661.8283680273,1052.70003287317,90.9691998963071
1980,28,71612.7908656376,1050.89085593943,88.8325975617187
1980,29,72837.8638739311,1060.12114274057,89.5170878514919
1980,30,70018.575859108,1061.61327619855,83.3369473542033
1980,31,71817.678349589,1063.53116751897,98.6420103260807
1980,32,69234.4118613962,1001.40858993568,97.3855369728958
1980,33,71248.388825117,1081.87631082334,83.1380823388665
1980,34,70248.7688790205,1029.56631035205,87.9787467560947
1980,35,72227.1818213874,1075.86584202982,86.5218769168065
1980,36,69529.3011001896,1032.13995477112,89.1296541931177
1980,37,71001.3200049844,1062.40704764291,91.9392971248723
1980,38,67000.5579144947,995.289886681258,92.503944088616
1980,39,71734.2122633865,1048.48734654781,98.5711943255945
1980,40,68272.0551038258,987.212818024575,105.271375993118
1980,41,73653.8846754516,1101.85104702282,84.8393297464381
1980,42,71972.263654428,1089.27298973295,86.7648386816116
1980,43,68274.671610863,1034.48462339122,85.8428337386397
1980,44,70704.2509667491,1033.77681810269,93.1745503363795
1980,45,72114.8761337186,1089.57085022578,86.4484706682157
1980,46,66736.726547543,997.437380389206,96.0579083012471
1980,47,73052.3071420546,1076.55403514688,92.1616362877135
1980,48,69567.8394649792,1027.52262652477,96.6720909551071
1980,49,71314.2233358842,1034.83338376398,90.2063661473262
1980,50,71066.6736677198,1060.6451292613,91.3417309439802
1981,1,73940.9807968666,891.485511798377,89.0336506007884
1981,2,76499.4848054374,926.022846959743,86.4941184069684
1981,3,72565.1955175936,906.585954218966,85.0899194397657
1981,4,73167.079297613,884.275326631204,90.1217527959513
1981,5,72129.7200334895,882.9380082245,87.3077776961719
1981,6,72742.2115997253,872.719137939332,82.206414504018
1981,7,74241.0260966295,906.699233770841,88.5032879571024
1981,8,73056.2773097657,899.604467748701,85.0082515176224
1981,9,71698.7787536741,877.689246091125,90.0175225516273
1981,10,74702.8279852465,903.582154612128,94.277892814998
1981,11,72009.9448085374,877.250734624011,86.7460608357223
1981,12,70291.5347276491,865.127483236609,81.26710808385
1981,13,72578.1738926119,878.061361611908,92.0678307068759
1981,14,72887.8088880792,893.373267184059,93.6445916474308
1981,15,73571.0127379914,887.26882656927,92.7396286545068
1981,16,71859.6114388697,878.922004140068,81.8355414501528
1981,17,72940.3280696153,897.110923482856,78.9889208084097
1981,18,75697.5564718102,937.986490854085,87.5820453028164
1981,19,72068.5658481248,862.691139407699,91.3800044543329
1981,20,72884.5375174498,875.780826921297,93.584436464355
1981,21,71676.7787439271,888.468234712423,84.6677988986161
1981,22,72905.0002729726,866.661788935178,91.1497632925251
1981,23,66055.2195929339,795.401667591142,98.0795664423958
