91.3116,86.7037,63.3481,99.1935,110.795,125.442,107.876,168.173,156.134,183.453,129.533,123.147,98.3144,54.0677,35.5574,38.914,34.0349,28.8378,22.3107,22.5922,21.8463,20.266,25.9947,40.4254,36.6255,31.823,29.1923,30.2286,42.9996,41.4409,45.3689,31.9018,28.1679,21.0677,22.9164,13.0078,11.6472,9.68499,10.5967,14.8285,23.6268,23.5722,26.7739,36.3545
97.5815,99.2827,75.5729,112.422,127.011,144.439,122.349,188.892,174.107,198.245,141.104,131.873,107.484,57.767,36.3928,37.2687,33.9756,31.2343,22.9236,22.8106,21.8252,21.0577,24.7447,36.359,32.1372,28.9194,28.3401,32.7585,45.1257,38.4057,38.5996,27.1047,24.8404,19.5449,20.0558,11.418,9.93148,8.50094,9.16289,15.3772,25.8675,25.7308,28.867,40.9215
109.957,103.686,76.6902,115.547,126.06,139.617,115.474,185.405,172.675,197.961,140.147,124.344,89.7377,51.1717,34.386,36.182,31.2961,25.3143,19.4953,20.2018,19.8132,18.6837,23.0296,34.1416,29.1592,24.7855,22.5382,24.0065,33.4136,30.4761,33.581,24.8745,23.1579,18.2047,20.0272,11.6662,10.9834,9.30411,9.71028,15.2272,25.8699,26.6035,31.6199,41.4044
80.8722,87.7166,67.7914,97.9996,107.912,122.702,106.88,154.318,142.835,166.888,119.851,113.492,95.9638,49.3109,26.626,28.5206,26.6267,25.9782,22.1615,23.8354,23.1939,22.0477,26.4659,39.3386,34.2607,30.0128,27.8846,31.38,44.5394,40.1541,42.3089,30.0098,26.9599,20.5636,20.8589,11.2309,10.2949,8.84699,9.81936,19.3742,36.8729,39.8186,45.1257,60.2079
112.302,103.981,77.5799,122.943,137.748,153.789,125.21,204.378,190.493,218.686,152.077,133.535,96.9699,56.2154,36.6271,38.7666,35.1434,28.5988,19.2304,18.9858,18.0717,17.2077,22.0016,32.9839,29.7742,27.2242,26.9092,29.0171,38.3959,34.4548,37.1778,26.7147,23.9118,17.6216,18.3523,9.72044,8.07835,6.5857,7.48861,11.8887,19.4488,19.5933,22.389,28.8188
82.2169,88.5813,68.6401,100.366,110.78,128.229,113.639,169.456,156.578,186.359,135.123,133.069,115.799,65.0909,37.1432,38.9558,34.0902,31.7872,26.0313,27.448,27.4694,25.9443,31.3936,47.3727,42.4613,36.1781,31.7593,34.8461,50.2552,46.1992,47.9278,33.4836,30.4585,24.0005,25.4315,14.1697,12.8326,10.9807,11.7934,21.7861,39.2927,42.0638,45.386,56.7811
106.169,95.3081,69.0752,106.769,117.566,129.141,105.662,183.909,174.064,203.518,144.863,131.583,97.4054,55.2851,35.6572,38.1217,34.2269,28.3313,20.7472,20.6331,19.5976,18.2,23.337,35.2765,32.035,28.7209,27.3121,28.3568,36.309,32.4981,34.7723,24.7085,21.6772,15.3525,16.0416,8.47051,7.33868,6.36663,7.58892,12.6732,20.8995,21.3854,24.0389,30.4665
72.0333,74.4754,55.809,81.1391,92.3019,109.107,96.9166,148.52,142.954,171.105,124.536,125.7,116.528,63.4583,38.5606,39.5268,34.541,32.247,26.5317,28.0874,27.5955,25.9763,30.5373,47.2679,42.264,35.5859,30.4721,33.7136,48.8131,46.6321,47.8822,33.1127,29.842,23.4276,25.3069,13.6453,12.3863,10.5654,11.7502,23.9176,45.5413,48.9623,53.5063,69.4283
70.8035,70.4941,53.6057,84.7072,97.6805,113.413,99.7328,154.975,148.303,167.811,119.89,117.04,104.268,50.3979,27.6581,29.5997,27.4646,26.7444,22.4894,23.63,23.8856,23.9625,27.9277,41.5886,35.3359,31.206,29.2585,30.0577,37.9427,31.1952,31.725,22.4886,20.4593,16.1894,17.1542,9.97975,9.26792,8.17139,9.61344,19.0026,34.8225,34.29,35.9944,43.648
105.006,104.122,76.4531,116.9,129.157,142.572,120.607,201.489,191.361,219.098,157.433,156.296,132.719,64.2351,37.9297,39.9402,37.1407,31.7026,23.0393,23.2173,22.3781,21.2561,25.871,38.2211,33.3797,30.8586,30.9874,35.7083,52.5179,50.2709,54.0933,38.026,33.4565,25.1645,26.4098,14.3603,12.2322,9.48437,9.72785,16.6536,30.2729,30.7319,31.5692,37.1081
91.2525,88.385,66.3827,95.9341,105.744,118.586,98.2785,153.306,144.316,166.151,118.096,110.806,90.8811,50.3171,33.1323,33.9134,30.5258,28.2029,21.4707,22.1625,22.3927,22.7594,27.9062,41.9466,37.4524,33.6947,31.8583,33.8194,42.2632,34.0981,34.0354,23.9832,21.7448,16.7943,17.3122,9.65987,8.67423,7.76968,9.19369,17.3052,30.2641,31.0606,36.6292,47.5753
90.1782,87.5328,65.0311,101.584,115.999,132.408,113.259,174.404,167.356,194.054,139.756,132.201,110.328,57.0081,32.4379,36.4357,33.4087,30.1851,24.9337,25.9503,23.9096,21.427,26.1629,41.4729,37.7809,33.0448,30.5011,33.3406,47.721,44.6726,47.756,33.5111,29.8425,22.4855,23.9047,13.6005,11.8045,9.13814,9.20183,14.4538,26.5463,29.119,33.1393,39.1449
100.051,94.9773,70.1497,100.15,109.172,121.785,101.455,174.984,166.71,193.756,138.759,136.472,114.492,61.8669,37.1883,38.1249,33.1033,27.5197,18.6133,18.4859,19.3954,19.8636,25.4324,38.7417,33.9109,30.7324,29.2219,31.2766,40.8844,35.9388,36.8273,26.2981,23.6141,17.9298,18.5796,9.56128,8.79484,8.43902,10.9492,21.5821,36.8948,35.8328,39.7563,50.7223
100.87,95.7008,72.2823,121.595,137.056,155.75,136.665,224.225,198.218,229.695,165.479,163.296,130.14,67.7231,38.3823,46.4814,42.3032,38.1966,31.0933,31.1551,28.7488,25.7364,32.2787,46.1689,41.7015,36.2076,33.939,36.6495,49.336,44.3541,47.7296,33.2125,30.0579,22.1949,23.2696,12.9427,11.067,8.8047,8.9378,15.9392,27.2392,30.4387,34.06,42.591
90.5429,87.0043,64.9248,101.487,109.568,121.645,104.261,174.836,160.023,185.061,132.066,125.891,97.9823,52.2299,31.0403,36.2644,33.1458,29.3608,23.9578,24.6323,24.6751,23.364,28.0432,40.0106,34.7681,29.4477,26.4125,26.587,36.0428,32.7639,36.1487,26.0218,23.7958,18.3016,19.7043,11.6155,10.9804,10.2718,11.5259,18.9134,30.0839,31.1674,34.0721,43.8443
91.5597,84.8723,60.7062,93.6597,101,111.348,93.5914,168.201,155.05,179.926,128.684,123.362,94.2396,52.9678,32.9612,39.6687,36.2594,32.3613,26.2466,26.5428,25.9185,24.3542,29.6867,42.9026,37.4102,31.8342,28.3792,28.2533,36.9038,33.5635,36.9772,26.8798,24.9316,19.3173,20.9125,12.2861,11.2325,10.0566,11.0125,18.5858,29.4786,29.9646,32.1867,40.6386
90.4653,83.6686,59.4805,92.0862,99.4881,110.184,93.1714,169.803,156.869,183.185,131.42,126.559,96.892,54.6579,34.0179,40.5628,36.5565,32.2812,26.0977,26.5088,25.9037,24.211,29.5709,42.9278,37.6233,31.9411,28.4044,28.5178,37.1946,34.0786,37.297,26.9721,24.9328,19.0988,20.5931,11.9563,11.0474,10.0519,11.1291,18.5717,29.0888,29.5935,31.6054,39.9348
83.9264,84.5608,65.7738,97.5123,111.707,131.186,113.48,168.736,159.795,186.549,133.257,119.502,96.8301,54.7258,31.7964,32.548,29.7597,26.9326,19.6356,20.9614,21.1374,21.0168,26.6192,41.9165,40.0155,38.8072,39.259,45.3994,61.0903,53.8039,52.7204,35.1012,29.4122,20.5393,19.7923,9.35314,7.93549,6.56066,8.03919,16.1983,32.3065,35.4335,38.7802,50.3623
104.976,98.459,70.3819,109.028,119.891,133.967,113.27,197.029,191.546,227.412,163.632,158.619,132.259,70.6885,45.0102,44.984,39.2414,34.1007,26.1017,26.7682,26.9247,26.2422,31.5584,47.381,41.437,35.7894,33.1289,35.6325,50.4515,47.8983,51.4036,36.9867,34.3077,26.9944,30.3339,17.835,15.7135,11.863,11.9693,20.3881,35.1232,35.9985,41.4686,58.7846
83.7554,83.0049,62.4051,92.8895,103.167,118.204,102.672,163.304,155.266,182.902,132.474,134.975,120.721,60.1188,32.9469,34.0656,30.2763,26.4721,20.0189,20.5196,19.4317,17.8342,22.9545,36.4023,33.962,31.1324,29.258,31.1551,41.4842,39.1773,43.3195,31.5686,28.393,20.9938,22.0328,11.5699,10.1304,8.83228,10.8564,19.5089,34.2959,35.939,38.8156,47.7954
76.9164,75.2512,55.9935,87.0136,97.5587,111.525,97.278,165.419,167.954,199.397,145.724,142.984,126.473,61.9844,35.075,35.7768,32.3978,29.0208,23.6738,25.7277,25.3246,24.7888,29.0721,44.045,38.7628,34.3716,32.4932,34.3234,45.0288,41.5281,42.9286,29.8124,26.3662,20.0871,21.9215,11.3208,9.22156,6.62566,6.99021,12.7477,24.2687,26.1556,29.0153,37.0577
98.5941,95.1262,70.6247,106.077,119.845,138.58,118.644,189.324,175.744,210.081,152.287,146.763,120.817,56.1717,30.5519,34.2105,31.4457,27.4215,20.0478,20.2182,19.9724,18.9842,24.6575,37.4782,35.0363,32.2425,30.6289,34.2519,45.1332,40.1326,41.7148,29.3663,26.0554,18.9728,19.3073,11.1268,10.9016,11.0369,13.0783,22.5914,37.57,38.5455,43.2603,52.574
81.1259,79.0443,59.1472,89.4118,101.037,117.156,100.467,160.731,160.962,191.527,139.562,140.81,130.512,60.0016,32.4246,33.3343,29.2917,25.288,20.0567,21.0673,20.5235,19.3171,24.4725,39.4741,34.1965,27.7249,23.051,22.6762,30.9237,28.3833,31.3735,23.7712,22.7878,18.9052,21.7405,13.0882,11.4566,9.21422,10.7496,16.0061,27.2894,27.2894,29.5216,42.6946
107.169,105.938,78.8295,121.558,134.312,149.776,129.401,211.458,195.455,227.241,162.199,152.506,122.01,59.0097,33.0674,36.3847,34.4593,30.6834,23.5587,25.1208,25.6019,25.8498,31.3801,46.142,43.8558,42.8528,44.6726,51.6696,67.0058,57.9224,56.1233,36.8164,30.8834,21.438,20.7124,9.97488,8.89304,7.95986,8.81064,18.5328,33.3648,35.4037,39.2612,44.4597
84.5613,81.919,61.2715,88.7842,99.5097,115.03,97.1866,152.077,147.354,175.642,127.172,122.782,105.898,55.0292,34.4042,34.9615,30.1511,26.3396,20.497,20.833,19.9412,18.372,22.7217,35.2015,30.8622,25.3245,21.5571,21.7301,30.7622,29.435,33.6301,25.3529,23.7625,18.8229,21.1383,12.3016,10.8305,8.93474,10.5899,16.6254,28.5413,29.4868,32.4225,50.1383
107.877,104.364,77.0237,120.451,134.754,150.59,128.953,211.938,202.18,231.306,164.712,160.856,137.449,71.038,45.9827,46.6697,42.177,35.886,24.8616,25.4679,24.7737,24.6514,30.4262,47.2713,44.0662,42.4814,43.3904,50.1114,65.3007,55.5748,53.1032,34.859,29.3086,20.8126,19.926,9.55199,8.07842,6.83046,7.58517,16.9119,32.1372,33.2162,38.3552,44.3471
82.7983,77.0489,57.4626,85.9015,97.6806,112.312,93.862,149.049,145.911,167.354,120.487,115.281,97.509,54.5379,35.3809,35.9045,31.8996,28.9063,22.5668,22.7561,21.7323,20.6268,25.2377,38.7957,32.5361,27.4627,24.2973,24.4456,34.3235,30.8366,34.2796,26.1195,24.8643,20.8554,23.5168,14.4247,13.1008,11.1333,12.721,18.0643,30.2388,29.7542,32.1057,48.3491
110.662,102.254,77.0736,126.964,141.698,158.245,137.902,242.912,225.267,256.767,183.778,175.333,138.617,71.1977,41.0705,46.577,42.1047,34.263,23.9062,23.6871,22.8276,22.1887,29.7284,45.3304,42.1385,39.3937,38.7416,46.9531,67.4176,60.5219,60.294,39.6791,33.2605,22.9617,22.032,10.6655,8.91889,7.96726,8.96668,20.8053,37.0683,37.3055,43.3494,49.2117
80.8876,76.9864,57.0938,82.6685,92.823,106.239,88.5562,136.413,135.528,156.723,113.098,111.876,100.719,50.4114,30.2879,31.2148,28.9057,27.8867,23.2893,24.4713,23.7116,22.7798,26.8778,41.1905,35.1826,31.2775,29.8615,29.9796,38.0458,33.248,35.8585,27.1605,25.5816,21.1023,23.6498,13.9854,12.7539,10.6744,12.0897,17.0307,29.1601,29.6941,32.1362,50.4021
