"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat","valid","Q5","Q50","Q95","MCSE_Q2.5","MCSE_Q25","MCSE_Q50","MCSE_Q75","MCSE_Q97.5","MCSE_SD","Bulk_ESS","Tail_ESS"
"annual_age0devs[18]",-2.00587259851787,0.00241477225491636,0.246269487380932,-2.50497487505099,-2.16779543728473,-2.00252838361246,-1.84182650466468,-1.52549218194962,10333,1.00062786913767,1,-2.41466984299292,-2.00252838361246,-1.60097159424825,0.0114212712811432,0.00470464736430154,0.00281117501763495,0.00346553115478798,0.00919331853787941,0.00174928962024708,10396,3274
"annual_age0devs[19]",-3.17550744006824,0.00388403898691592,0.391199268107769,-3.98324101746762,-3.42826232917405,-3.15418218585312,-2.90407364338553,-2.4545443430347,9955,1.00103482605233,1,-3.84838560458958,-3.15418218585312,-2.5654592685127,0.0261685058154564,0.0103470216508614,0.00399803473353755,0.00735730024686632,0.015089472549382,0.00293383242787822,10863,3531
"annual_age0devs[20]",0.0106867676426992,0.00181827595698168,0.178939450541643,-0.347012865520908,-0.109092881448207,0.0114746116213773,0.123590327221665,0.367099425401169,9533,1.00146303134594,1,-0.282615531575551,0.0114746116213773,0.312859368796289,0.00888419811721874,0.00383202350365242,0.00255203884829225,0.00348182900977179,0.00868680304889846,0.00296035260859284,9669,3522
"annual_age0devs[21]",-1.55801427717329,0.00251659198449,0.247555503750614,-2.03553846896599,-1.72190013753301,-1.55581197222001,-1.39261318852818,-1.07764249822923,9409,1.00155271297986,1,-1.96716709103404,-1.55581197222001,-1.15758438238049,0.0103556433284129,0.005124820888458,0.00387387871960154,0.00495786307609603,0.0179472866437234,0.0018772332011617,9688,3399
"annual_age0devs[22]",-2.19351139846193,0.00319435860710818,0.308728211808307,-2.83376941724371,-2.3890170637127,-2.17942378628152,-1.99064392593397,-1.61822191261656,9199,1.00227566845322,1,-2.72501106138863,-2.17942378628152,-1.70687315322286,0.0147971667297737,0.00826428701985815,0.00392868931085566,0.00688740202580451,0.0131342292593519,0.00240731509724873,9711,3992
"annual_age0devs[23]",-1.87799313850544,0.0028318431825567,0.280426456980382,-2.43317060452417,-2.05640932222108,-1.87531144361929,-1.6877102317126,-1.32637197995076,9526,0.999692952908544,1,-2.35319099337406,-1.87531144361929,-1.42529285482624,0.012236280329434,0.00521058026054133,0.00419387975438656,0.00511857574209618,0.0119008635326674,0.00212964148785114,9846,3626
"annual_age0devs[24]",-2.20365074550721,0.00297219583924059,0.295478386277681,-2.81237326985569,-2.39442472482442,-2.19670611297049,-2.00555359379843,-1.62250533626789,9721,1.00072737236571,1,-2.7144947117937,-2.19670611297049,-1.72226786898264,0.016353483058194,0.00608612451181223,0.00446654723008333,0.00510875479370565,0.0168321792717103,0.00218535959269139,9965,3536
"annual_age0devs[25]",-0.553193844766042,0.00192039998846598,0.187429745559798,-0.916835034423983,-0.67778946584211,-0.555831995019078,-0.427640627894676,-0.19169006812232,9444,0.999815876852776,1,-0.862487115563255,-0.555831995019078,-0.246037900932382,0.00606311760626088,0.00375119677441926,0.00260222207999927,0.00384428489742206,0.00831243673559623,0.00144432645836447,9543,3784
"annual_age0devs[26]",-0.766392009582835,0.0020481869936937,0.194516289169343,-1.14650205752668,-0.898509765969841,-0.766939744843881,-0.635433440062859,-0.387440340649287,8935,1.00275650258012,1,-1.08397212552479,-0.766939744843881,-0.44673094036188,0.00663385532976424,0.00487076153552568,0.00312174312533742,0.00374900544120393,0.0101544100438788,0.00155384136775411,9034,3624
"annual_age0devs[27]",-1.70169708950244,0.00264636831290406,0.254550930872299,-2.1944639568141,-1.87235856214896,-1.70160465390929,-1.52720638585023,-1.22740032138142,9174,1.00140989731161,1,-2.12354744375071,-1.70160465390929,-1.28841841880836,0.0105243133951105,0.00586261991046655,0.00386968375906083,0.00401570010711882,0.0078429937786888,0.00193943222773086,9267,3383
"annual_age0devs[28]",-1.45646386390767,0.0023300649311397,0.226442030610986,-1.90556325124179,-1.60738331135771,-1.45482303548901,-1.30370770131395,-1.01358259877879,9363,1.00122521184442,1,-1.83742978383193,-1.45482303548901,-1.08514573495825,0.0123924855738808,0.00451663846743156,0.00327740719507474,0.00478907540566453,0.00906041699217131,0.00172154799711539,9449,3682
"annual_age0devs[29]",-2.87464813501316,0.00345850921139592,0.345543081245179,-3.5900466679948,-3.09149472847981,-2.86813804246617,-2.64422477530951,-2.21770139751,9794,1.00079705176463,1,-3.46236835937246,-2.86813804246617,-2.32505396945466,0.0136971978837681,0.00811389594163847,0.00440174675427718,0.00632583950552945,0.0153467666995435,0.00262259757932817,9780,3337
"annual_age0devs[30]",-1.76677326534411,0.00240464714515307,0.229243014443306,-2.22057562912422,-1.91763150318413,-1.76796639091555,-1.60845177375983,-1.3134620774481,9021,1.00073617438855,1,-2.1455515768404,-1.76796639091555,-1.39583931705174,0.0105923729713919,0.00467695360206477,0.00292989010629174,0.00347563362636638,0.0111492636341612,0.00174373541848101,9071,3637
"annual_age0devs[31]",-2.97289878851947,0.00342371198869995,0.339615499281015,-3.6846952307684,-3.19520557710767,-2.96185215066549,-2.73833105225539,-2.33448159887241,9750,1.00006789224592,1,-3.55327179582022,-2.96185215066549,-2.44667768482455,0.0226483207478321,0.00667222567086601,0.00486773079568525,0.00628776908074169,0.0145533760363588,0.00256054162467934,10298,2994
"annual_age0devs[32]",-3.60234433339669,0.00467530268832458,0.386972522571268,-4.42487514529058,-3.85037528085836,-3.58790217045552,-3.33785374069259,-2.8907942790532,6778,0.999877434464366,1,-4.26151813370494,-3.58790217045552,-2.99041603110208,0.0232495022141364,0.00737817717536204,0.00480011927645752,0.00731730450814805,0.0168643269649742,0.00343216719646003,7198,3008
"annual_age0devs[33]",-2.65134885442004,0.00292939784239914,0.278021233866041,-3.20020438945373,-2.843502136205,-2.64584405796155,-2.46002626238558,-2.12520151655163,8858,1.00000972892703,1,-3.11587920359135,-2.64584405796155,-2.19891247486266,0.0131154038463803,0.00607121229925189,0.00393410450819998,0.00511156604138785,0.0115199909856534,0.00213640382690761,9133,3571
"annual_age0devs[34]",-2.56052302657687,0.00269482873319249,0.274872142757474,-3.09940107676039,-2.74005658664994,-2.55474571676825,-2.37269001950626,-2.03070074352284,10313,1.00277816426669,1,-3.01558048178706,-2.55474571676825,-2.12285288541396,0.0178747048722632,0.00666278268363163,0.00332004061008195,0.00464761046298001,0.0122052423426582,0.00197066877736269,10480,3100
"annual_age0devs[35]",-1.83836864321286,0.00242317053795627,0.234936885375657,-2.31051511607608,-1.99280665953858,-1.83913036472824,-1.68424004604608,-1.37709835996892,9221,1.00355418748392,1,-2.2288634020702,-1.83913036472824,-1.45049083453961,0.0111162467416426,0.00544537492997943,0.00224383571928577,0.00486416245974119,0.00870186052509592,0.00175221536823568,9358,2894
"annual_age0devs[36]",-2.60776716822148,0.0036143221833919,0.338631770922911,-3.31064252117325,-2.82635165459278,-2.5982063804163,-2.379910460611,-1.96488193201489,8664,1.00119589526126,1,-3.18366531610604,-2.5982063804163,-2.06153547953865,0.0208191018631547,0.0068128868233881,0.00530700334624612,0.00617830592951085,0.0143579656505333,0.00268628323738591,8960,3080
"annual_age0devs[37]",-0.14663398040955,0.00227938056213108,0.218681416706095,-0.569189811034146,-0.29272949458538,-0.151316035454213,0.00522951590177367,0.292745077070152,9099,1.00048887446762,1,-0.494813984545717,-0.151316035454213,0.215401887395355,0.00825649362443048,0.00388797591336054,0.0028921629661145,0.00369408462578935,0.0123310277348301,0.00284635829710115,9224,3526
"annual_age0devs[38]",-1.7315193164008,0.0030782747666817,0.309720393420333,-2.32990798060832,-1.94088386773911,-1.7322887188187,-1.51761871588464,-1.11673147574062,9958,1.00074219888934,1,-2.23771186975572,-1.7322887188187,-1.22525446389537,0.0100522651234942,0.00497558668147047,0.00375298768129895,0.00796763939553102,0.01137802768379,0.0023137872977488,10154,3873
"annual_age0devs[39]",-2.04125665176296,0.00427237805443706,0.387356521989549,-2.82894120848075,-2.29643998568017,-2.04042869575972,-1.77401266987017,-1.30768182742147,8077,1.00099283243793,1,-2.69174100565512,-2.04042869575972,-1.41410087114164,0.0259000771031497,0.00708622596740627,0.0059976914546227,0.00697108335482799,0.0127347484533793,0.00325385582626488,8327,2923
"annual_age0devs[40]",-1.13136894722012,0.00363350969493553,0.361983035766227,-1.84280695855311,-1.37747877249853,-1.13010880031321,-0.886145717614415,-0.430172828444198,9699,1.00042778463289,1,-1.7347382719084,-1.13010880031321,-0.53529742625418,0.0224424446082727,0.00646840226843093,0.00473708375182014,0.00689956497332389,0.0127628582768269,0.00283499190152125,9931,3675
"annual_age0devs[41]",-0.436752834114884,0.00461770531653273,0.452200871964929,-1.33243851567868,-0.748530203082771,-0.430277372705332,-0.129100251623389,0.445400529295552,9396,1.00094543906466,1,-1.18429381752351,-0.430277372705332,0.306360379356666,0.0200795999950936,0.0112641963717826,0.0055680136347469,0.00859949110446401,0.0157595008355562,0.00518628427277601,9608,3470
"annual_age0devs[42]",-0.672411624187802,0.0231953922548991,1.04174380470077,-2.33429852001238,-1.34989606197011,-0.807829756378124,-0.151875643715983,1.84188961507886,2022,1.00117213167765,1,-2.10591813323837,-0.807829756378124,1.24371816878477,0.030244717934083,0.0129060978450797,0.0165341516000943,0.0357717658228403,0.137508279256815,0.0164417276775301,2935,1541
"annual_age0devs[43]",-1.75080486956157,0.0262572393847957,1.10061439311032,-3.48875367641179,-2.46276018786899,-1.91970549196613,-1.22388970684336,0.966022353632427,1749,1.00123625270341,1,-3.2419408714439,-1.91970549196613,0.270159439671257,0.02792836433603,0.0153992936712357,0.015152107148773,0.0351947593607207,0.179278972846111,0.0185697550080234,2577,1476
"beta_mortality[1]",0.299824521570201,0.00127853710401885,0.129454583985273,0.0499110591023061,0.211162234725959,0.299155846164689,0.389274649819249,0.555929592971051,10117,1.00105668614523,1,0.0853369078121027,0.299155846164689,0.511860931912323,0.00335023058455874,0.0021790602601417,0.00180398119352709,0.00250013621547396,0.00552776449945291,0.00105996970789048,10318,3971
"beta_mortality[2]",0.605163404351176,0.00109798316397991,0.112132790119752,0.385843907933995,0.531676005804266,0.605236873377336,0.677807803823085,0.827822752465362,10174,1.00157622913767,1,0.421001234659868,0.605236873377336,0.792134703405599,0.00573428222618588,0.00179242291542714,0.00152451905447215,0.00237868473231906,0.00536731607593843,0.000821086079281903,10454,3640
"beta_mortality[3]",6.66715590720176,0.281494677856957,13.8174182794699,-22.401628961095,-2.68796751718935,9.756815811024,18.1942494123238,25.0495942348437,2389,1.00361032724446,1,-20.1144437520319,9.756815811024,24.0209781895978,0.437410477559174,0.522721393892024,0.280716843035488,0.245891119528824,0.18656866243947,0.247798268867746,1936,1483
"lp__",-158.797635769231,0.168097941519809,6.08650843696848,-171.9845,-162.628,-158.3395,-154.5095,-148.0355,1286,1.00130823859807,1,-169.5631,-158.3395,-149.67875,0.370500000000007,0.207000000000008,0.172000000000011,0.156499999999994,0.230999999999995,0.119378093758796,1355,2190
