43797,44341.9,37285.8,50951.2,60193,68353.7,59975.5,78925.2,87354.7,80602,68325.6,64263.8,55144.4,27970.3,15353.9,15322.4,14883.8,16117.5,13096.9,9560.27,8919.71,8331.24,11560,17143.2,17418.8,13858.1,12451.1,13859.4,17265.7,16891.5,16653.5,13678.3,11847.5,9555.86,7647.08,5530.83,4471.92,4045.85,4383.68,6916.22,8479.64,9764.57,11335.3,15777.4
35151,36573.4,32604.9,43785.7,51832.2,59039.7,50349,67022.1,73231.2,66745,55559.5,50749.7,43455,22611.8,12042,11245,11385.5,12712.6,9918,7391.41,6828.54,6633.6,8432.39,11815.3,11712.2,9650.46,9262.62,11509.2,13884.7,11995.8,10857.4,8905.49,8006.21,6793.3,5128.45,3720.25,2922.01,2721.28,2904.68,5495.99,7114.14,8167.74,9365.28,13608.9
69244.1,68405.1,58690,78453.9,90366.5,100453,84780.2,115115,127712,115455,97563.6,86341.7,68896.5,35271.2,19709.7,18911.4,18167.3,19381.8,15680.8,11354.1,10738.4,10195.6,13594.7,19219,18408.7,14327.5,12760.5,14610.5,17809.5,16489.5,16362.5,14157.4,12929.5,10960.9,8871.15,6584.55,5597.82,5159.36,5332.28,9427.65,12324.8,14628.5,17770.3,23852.4
30379.5,33309.1,30322.5,39900.1,45984.9,52377.3,45737.3,57309.2,62796.3,58887.5,49243.1,45357.6,39770.6,20180.5,9233.58,9018.92,9351.49,10988.8,9757.38,8088.75,7605.43,7279.15,9452.25,13397.7,13086,10496.5,9551.64,11554.6,14362.8,13144.5,12472.5,10333.7,9106.81,7490.76,5590.07,3835.09,3174.47,2968.12,3262.34,7257.24,10628.1,13246.9,15343.4,20984.8
69728.1,68624.2,58875.3,81875.8,96839.3,108505,90417.2,124342,138115,124897,104050,91440.3,73628,37998.2,20558.8,19842,19977.5,21439.7,15593.9,10458,9591.4,9195.46,12718.5,18182.2,18407.1,15410.9,14919.3,17293.7,20040.7,18255.6,17739.4,14889.4,13073.5,10389.8,7960.67,5372.55,4031.84,3576.19,4026.99,7208,9073.5,10550.4,12321.5,16257.8
22569.6,24907,22554.5,29738.4,34441.9,39908,35543.2,45747.2,50057.1,47684,40368.3,38579,34578.2,19240.5,9340.45,8932.91,8681.97,9700.78,8308.1,6754.66,6531.66,6211.32,8130.45,11699.4,11760.6,9175.07,7888.75,9304.24,11751.7,10966.6,10245.5,8360.86,7460.73,6339.76,4942.23,3508.71,2869.37,2671.4,2841.26,5917.68,8212.68,10147.5,11190.4,14351
82423.4,79109.1,66045.4,89209.2,104047,114896,96694.8,140211,158155,145435,123840,111892,90955.2,46640.8,25042.6,24413.9,24344.5,26253.8,20413.6,14210.8,13014.3,12169.1,16879.6,24331.3,24780.2,20342.6,18946.8,21146,23712.5,21544.7,20759.9,17230.9,14829.2,11326,8706.47,5857.86,4582.83,4325.77,5106.16,9613.93,12199.8,14408.3,16553.2,21505.2
21497.5,23024.9,20108.1,26130.1,31235.6,36923,33036.2,43481.8,49513.7,47406.9,40272.6,39328.2,37172.5,20273.2,10500,9814.49,9525.31,10517.7,9061.7,7482.75,7105.07,6734.03,8563.65,12640.3,12675.4,9772.33,8195.89,9747.38,12359.8,11986.1,11083.5,8953.01,7915.1,6700.95,5325.32,3658.69,2998.96,2783.26,3065.29,7034.72,10307,12790,14285.1,19000.7
31624.4,32706.2,28842.5,40607.7,49139.1,57094.1,50461.2,67524.8,76529.5,69374.1,57860.6,54850.2,50452.8,24177.4,11237.4,10966.4,11301,13288.4,11670.5,9396.54,9176.26,9268.93,11686,16594.6,15812.8,12786.7,11742.1,12967,14335.2,11964.2,10957.3,9072.7,8096.88,6909.38,5386.12,3992.65,3348.19,3211.9,3742.01,8339.49,11759.5,13365.2,14338.8,17823.6
40562.9,41868.7,35750.6,48534,56533.8,62643.1,53821.5,76231.1,86017.6,78220.9,66299,64151.8,57096.3,26785,13308.5,12778.9,13197.8,14167.8,10954.5,7983,7424.37,7100.49,9348.65,13170.5,12899.8,10919.5,10739.5,13303.3,17135.2,16650.1,16134.4,13248.3,11434.5,9274.76,7161.07,4961.48,3816.28,3219.45,3270.02,6311.64,8828.56,10344.4,10860.5,13086
