61279.3,62041.7,52169.1,71289.2,84220.1,95638.2,83915.8,110429,122224,112776,95598.9,89915.7,77156.2,39135.2,21482.6,21438.5,20824.9,22551,18324.7,13376.4,12480.2,11656.8,16174.4,23986.2,24371.9,19389.8,17421.1,19391.6,24157.5,23634,23301,19138.3,16576.6,13370.2,10699.5,7738.56,6256.97,5660.81,6133.5,9676.94,11864.4,13662.3,15860,22075.2,21921
80492.7,83750.1,74662.4,100266,118691,135196,115295,153475,167693,152840,127226,116213,99508.2,51779.1,27575.2,25750.1,26071.8,29110.7,22711.4,16925.7,15636.8,15190.4,19309.5,27056,26820,22098.7,21210.6,26355.2,31794.9,27469.4,24862.5,20392.8,18333.5,15556.1,11743.7,8519.04,6691.16,6231.5,6651.47,12585.4,16290.8,18703.4,21445.7,31163.3,31424
71759.4,70889.9,60822,81303.8,93649.1,104102,87859.9,119296,132352,119649,101108,89478.1,71399.2,36552.4,20425.6,19598.4,18827.2,20085.9,16250.4,11766.5,11128.5,10566,14088.6,19917.1,19077.4,14848,13224,15141.3,18456.5,17088.5,16956.9,14671.7,13399.1,11359.1,9193.4,6823.73,5801.16,5346.77,5525.97,9770.11,12772.5,15159.9,18415.8,24718.9,23699.6
83025.5,91032.1,82869.8,109045,125674,143144,124998,156623,171619,160936,134579,123960,108691,55152.2,25234.9,24648.3,25557.1,30031.8,26666.4,22106.1,20785.3,19893.5,25832.5,36615.3,35763.4,28686.5,26104.1,31578.1,39252.7,35923.2,34086.7,28241.5,24888.4,20471.9,15277.4,10481.1,8675.67,8111.73,8915.81,19833.7,29046,36203.1,41932.8,57350.5,57059.8
65412.6,64377,55231.5,76808.5,90845.9,101790,84821.3,116646,129567,117167,97610.1,85781,69071.1,35646.4,19286.4,18614,18741,20112.7,14628.7,9810.71,8997.78,8626.34,11931.4,17056.9,17267.9,14457.1,13995.9,16223.4,18800.3,17125.8,16641.5,13967.9,12264.4,9746.73,7467.98,5040.04,3782.31,3354.86,3777.76,6761.89,8511.93,9897.39,11559,15251.6,14336.5
72553.6,80067.5,72505,95598.8,110719,128291,114259,147062,160916,153288,129770,124018,111157,61851.6,30026.3,28716.2,27909.6,31184.7,26707.7,21713.9,20997.1,19967.3,26136.6,37609.7,37806.4,29494.7,25359.6,29910,37777.7,35254,32935.9,26877.3,23983.7,20380.2,15887.6,11279.3,9224.04,8587.64,9133.68,19023.3,26401,32620.9,35973.3,46133.4,43417
65843.9,63196.2,52760.3,71264.7,83118.2,91784.7,77244.5,112007,126342,116180,98929.4,89385.1,72659.5,37258.9,20005.3,19503,19447.5,20972.8,16307.4,11352.2,10396.4,9721.23,13484.2,19437.1,19795.7,16250.6,15135.7,16892.4,18942.7,17210.9,16584,13764.9,11846.3,9047.74,6955.15,4679.54,3660.99,3455.64,4079.05,7680.08,9745.8,11510,13223.5,17179.4,16019.2
69625.3,74572.1,65125.2,84629.2,101165,119585,106996,140827,160363,153539,130433,127374,120393,65660,34006.9,31786.7,30850.2,34064.3,29348.7,24234.8,23011.6,21809.9,27735.6,40939,41052.7,31650.2,26544.5,31569.4,40030.3,38820.2,35896.7,28996.6,25635.1,21702.8,17247.4,11849.6,9712.9,9014.3,9927.74,22783.7,33382,41423.7,46266,61538.6,60650.7
71162.7,73596.9,64902.8,91377.4,110575,128476,113550,151947,172210,156109,130201,123426,113531,54405.2,25286.9,24677,25430.1,29902.1,26261.4,21144.5,20648.8,20857.4,26296.3,37341.9,35582.7,28773.2,26422.6,29178.9,32257.6,26922.3,24656.6,20415.8,18220,15547.8,12120.1,8984.44,7534.25,7227.57,8420.45,18765.9,26461.8,30075,32265.9,40107.6,36791.4
70184.7,72444,61858.1,83976.9,97818.8,108389,93125.7,131900,148834,135343,114715,111000,98792,46345.2,23027.3,22110.9,22835.7,24514.1,18954.2,13812.7,12846.2,12285.8,16175.7,22788.5,22320.1,18893.7,18582.3,23018.3,29648.5,28809.2,27916.9,22923.1,19784.7,16047.8,12390.6,8584.69,6603.2,5570.52,5658.01,10920.8,15275.8,17898.5,18791.6,22642.3,20056.4
77904.1,78064.4,68399.2,88712.3,102890,115699,97342.1,129512,144823,132345,111260,102655,89138.6,46791.2,25937.1,24208.8,24201.3,27440.4,22061.7,16989.7,16575.4,16962.3,22498.6,32249,32292.2,26601.6,24634.4,28110.9,30765.4,25197.1,22649.6,18642.6,16580.9,13810.1,10473.3,7446.28,6037.89,5884.32,6895.13,14633,19691.6,23326.2,28114.7,37431.8,35692
76003.8,76502.1,66282,92435.1,110766,126652,109234,144559,164295,152351,128234,118333,103178,52025,25028.9,25635.9,26106.6,28696.5,24764.9,19600.3,17444.1,15740,20790.2,31426.9,32107.8,25713.9,23246.3,27315,34239.6,32537.2,31323.9,25674.8,22428.9,18224.5,14253.9,10333.4,8098.77,6821.33,6802.14,12046.4,17024.6,21554.1,25070.7,30356.5,27601.4
65213.9,65479.4,55790.5,70233.3,81179,90909.9,77755.5,111895,126985,116066,99391.7,96059.8,85429.7,43413.3,21893.9,20467.1,19737.3,21316.9,15562,10675.8,10796.9,11133.4,15420.1,22399.7,21988.9,18246.9,16993.2,19551.2,22382.3,19972.4,18430.8,15373.4,13541.7,11088.1,8453.07,5542.81,4603.93,4806.52,6175.63,13724.4,18053.7,20237.7,22948.6,30012.6,27849.8
