"Year","iteration","biomass","recruits","mdm"
1980,1,65571.3970103208,984.447386300782,92.7379258121832
1980,2,67014.3678222774,1044.61882130945,86.2738574528515
1980,3,67198.7568901885,1019.02234442287,93.8953032719504
1980,4,65002.1688143082,997.301683262855,93.2736263104508
1980,5,65328.5121104234,993.703438387574,87.5791261493728
1980,7,64304.3835848529,987.547466703467,90.25817035434
1980,8,65692.4043396862,966.015890788192,92.4180470299335
1980,9,63592.8427120885,955.116132843168,86.5713768150919
1980,10,63571.6733010158,966.173471037754,88.6714892330003
1980,11,66559.3553285885,1003.5344521441,88.4956166871336
1980,12,65577.7610023527,990.619740646507,89.9802945608854
1980,13,64403.8530829918,987.93107750584,83.9418166287831
1980,14,64544.593512334,962.948576067768,97.7736449729426
1980,15,64026.9348050502,978.73893645669,89.2625929369888
1980,16,63252.9512658997,980.972529747682,85.2557935038868
1980,17,64306.0515512536,970.781208658164,89.3678759109004
1980,18,61832.3169258438,969.630462889655,83.4714733528996
1980,19,66628.8447425129,1020.13597656018,88.7693512616005
1980,20,63495.6497906005,983.193943685412,88.0532318847252
1980,21,66553.2021533626,1023.06846950134,91.4710876644113
1980,22,66754.4818732378,1012.43567445948,92.1732458280681
1980,23,67532.0252494832,1013.3481512008,94.8459557607493
1980,24,66939.8948630517,1027.7239761251,92.2377792101769
1980,25,65442.6307129479,992.423667443799,92.6814377848266
1980,26,64648.5304807197,981.593611756266,89.1921432739848
1980,27,65786.0224151486,1002.81294543405,89.6462297620592
1980,28,65228.098162805,1000.74098288554,91.1065468741627
1980,29,66560.7079993705,1019.08462705512,92.4452152775968
1980,30,60624.2856588737,944.312615900332,90.7491789245479
1980,31,64508.8633621843,977.586711131833,94.9482740777646
1980,32,67064.0547369905,1014.19281199746,91.0983300897395
1980,33,65847.1004871168,986.360692148733,89.8853937542623
1980,34,63855.5907231469,967.507432192582,92.8393010219277
1980,35,65421.2745393917,1009.29909321693,91.7874759780486
1980,36,64878.3703088051,983.706470968305,88.5422969914076
1980,37,63931.2224313392,970.079703847,90.1784040611453
1980,38,67098.6227767652,1007.23335581715,88.6989239187401
1980,39,63309.5263008658,963.915666817202,88.3069982906832
1980,40,61798.3561445761,937.334769553601,86.799468851853
1980,41,67937.6954343385,1041.14004715928,95.1152666798437
1980,42,66177.8840469511,991.121460161341,100.174460078047
1980,43,64547.7709316605,1001.83123896481,85.2036897766732
1980,44,65895.1432951305,998.163833606974,88.5143675874079
1980,45,63153.3755710373,961.443082716508,91.8200487506478
1980,46,64925.1409672588,998.531066980756,91.6548155690076
1980,47,64178.4932517139,997.354459146705,84.6003858649609
1980,48,66316.5103168557,1007.19947956775,90.7324808862882
1980,49,60822.8009437991,941.225662841358,85.0179704545224
1980,50,65939.2692024366,1014.32525695528,91.7216838827297
1980,51,65329.8909239469,994.133068646547,90.511093725166
1980,52,66348.5122007571,994.805421624024,94.389669343365
1980,53,66321.9288694275,1014.53322130274,84.7927341556015
1980,54,64991.858705267,1001.57220975568,86.3011667383083
1980,55,65442.6011839925,991.514575425988,91.6207666018176
1980,56,65518.8819101279,1014.62567478072,90.1429965478408
1980,57,66868.888356395,1046.72194508655,85.3136258057652
1980,58,62372.5025168819,961.685786951992,85.1078329154699
1980,59,65063.6944054505,975.602461422055,93.3584805766619
1980,60,67168.3647948057,1009.35217439318,92.5977558417148
1980,61,64646.8947128359,981.823550925866,95.0285632125656
1980,62,64325.1424789878,989.361945111871,88.8422485743512
1980,63,63701.8316870027,1002.61589208922,83.8289974888804
1980,64,65753.504245377,1004.4611505471,87.4615522074983
1980,65,66335.9355325989,1010.14527215437,95.3942001260751
1980,66,64057.0143896889,973.166839016944,86.2545369529733
1980,67,64504.4415665961,969.169969433582,87.787825021104
1980,68,64493.6281261752,1003.88973988097,85.889794606871
1980,69,67578.3417492308,1013.22376834064,89.0377706998145
1980,70,66998.8856026397,1024.13701352782,94.4540578551577
