"Year","iteration","mdm","KI_mdm"
2025,1,41.9348829757013,41.4990562214704
2025,2,67.794553931691,25.9906175719946
2025,3,50.3941385883918,35.0882727295275
2025,4,56.3643723715374,43.6421996839847
2025,5,56.4939924496817,64.3078450289265
2025,7,55.0816954392177,30.3490134789991
2025,8,37.808144269422,85.7568569262857
2025,9,48.8330912006598,29.3190402870956
2025,10,57.7799043684537,67.2441406219147
2025,11,41.4182457258593,40.4274634196179
2025,12,45.5153884184886,44.6673114540639
2025,13,55.4144882218424,57.5388046404876
2025,14,46.6636516544778,54.6039890586627
2025,15,54.1938798447261,61.8478854128355
2025,16,56.4842834855887,47.3830659355498
2025,17,53.2705580050616,43.8695708887896
2025,18,77.0556486557519,49.7109741560641
2025,19,49.7423639781314,63.0859417854412
2025,20,49.216792763149,26.0043539233394
2025,21,40.5691350767792,68.2529197149298
2025,22,42.81370774505,85.7463241649519
2025,23,446.905379816441,42.8151917975282
2025,24,46.9489393244214,29.1659001967654
2025,25,57.8013229046075,34.6584786947878
2025,26,57.9448722111353,53.8633533838651
2025,27,49.2575592701489,46.7207741485696
2025,28,52.7548507243061,41.2423965828346
2025,29,49.7058901065099,49.80583658612
2025,30,62.2541616202291,81.9356929710819
2025,31,49.168273560436,72.9464898855703
2025,32,44.8976918495576,90.4945716959149
2025,33,41.0185500500614,74.4537765644925
2025,34,48.6475768829417,46.7662586726428
2025,35,51.1166015914339,25.6791194919877
2025,36,50.6549087590654,65.5021893288943
2025,37,50.0235416942105,79.7749788459103
2025,38,42.7542416838308,56.6348654855049
2025,39,60.2450152498538,27.0130751867173
2025,40,49.5568400248199,50.6714159954822
2025,41,45.9068581786935,39.1705954864874
2025,42,40.5379942448204,50.2609906567683
2025,43,63.0338492432778,50.4811956101132
2025,44,36.2127424660851,51.1798401179613
2025,45,50.9595397561832,72.0933557654078
2025,46,49.654535167345,39.5320429388851
2025,47,57.1412301659816,58.3687035367288
2025,48,48.1296001351674,47.047206767194
2025,49,56.158877693038,64.2430444413325
2025,50,47.721089184663,27.5939065766165
2025,51,60.3512474233811,45.7152493064191
2025,52,36.6680657485484,72.4189513999401
2025,53,55.6231189729477,109.353492413216
2025,54,53.8354302739933,41.5704098991402
2025,55,48.614534502383,40.6477751617966
2025,56,65.079710605659,26.5509571898096
2025,57,59.4878304011361,35.6838164730838
2025,58,54.4487372405179,42.1645976289704
2025,59,42.749903385842,74.1781940035917
2025,60,44.0736083140312,45.8394774816039
2025,61,46.0462674698279,36.8517793315533
2025,62,50.005233318604,77.7276781578474
2025,63,80.5236480712296,63.0206983691936
2025,64,52.1510258992221,48.5029920451596
2025,65,46.267597920271,19.4887393032876
2025,66,54.2504548449149,57.2077640275462
2025,67,37.5010373250894,40.2547694864206
2025,68,65.3509020262575,54.3461993234068
2025,69,34.2227219490157,49.102047446608
2025,70,40.8975882860036,33.7967029657597
2025,71,38.0001504643457,38.1646218788573
2025,72,50.7555127336671,68.9659432639851
2025,73,51.3600565955154,68.3155632602171
2025,74,40.6963427731724,32.231568900923
2025,75,28.6569394857496,54.4463586146097
2025,76,50.0607767033005,41.4235948705227
2025,77,55.8564538870805,64.6806261685202
2025,78,51.7179942499699,45.2487301426467
2025,79,46.6378925443874,33.9113360462334
2025,80,62.7560821758866,55.9378065686542
2025,81,60.7542603561346,52.1643552528882
2025,82,51.8334511450052,42.2693689425659
2025,83,36.6561436697368,102.169553205984
2025,84,47.8346873266082,36.0971514768008
2025,85,54.5845846607313,34.8895928780448
2025,86,74.5620384059723,120.591017874734
2025,87,37.4241061626582,38.1214957479569
2025,88,64.5680997657136,92.6827154959578
2025,89,66.7333555882203,36.429918568937
2025,90,45.9533741127813,23.3438738420616
2025,91,65.8149762163481,34.5532542268949
2025,92,54.5477262997867,40.9147177752761
2025,93,44.8079260047727,73.5748028305324
2025,94,44.172239833413,19.3487141705657
2025,95,48.3005850309846,96.7187688886661
2025,96,59.719043577098,48.2184917884757
2025,97,65.4586405316333,45.4976697465573
2025,98,47.5240840261462,60.4906696528744
2025,99,29.7274233794451,52.9594261391143
2025,100,38.8044855325746,40.4889528217143
2026,1,41.7669900166816,15.3886621716875
2026,2,97.8043987811811,9.60184308848577
2026,3,57.8116417319658,18.4870463293305
2026,4,55.2189051090364,15.5354693325718
2026,5,58.7464305833643,28.6295790786693
2026,7,87.2406606229496,13.66556318559
2026,8,37.8547365093521,35.6788279284109
2026,9,68.780185337979,10.7723669171915
2026,10,1039.14022786307,31.6535846455362
2026,11,47.9218626194252,16.0289800563515
2026,12,47.1548177168948,18.4025573479867
2026,13,78.5893136304255,32.2999074775249
2026,14,111.509453268396,21.5654149696579
2026,15,62.7680196350706,28.0727938453807
2026,16,56.9857263855597,22.9608529600833
2026,17,53.4266068004543,24.2188728563601
2026,18,75.7965480231269,19.3860245582457
2026,19,50.8514405268857,25.1601452126407
2026,20,60.8968408482018,14.9668032083917
2026,21,40.9286428001802,32.093218872761
2026,22,41.2588426080167,38.9312119385144
2026,23,539.024062213818,48.4809431376262
2026,24,55.6409941842832,13.5954278817385
2026,25,70.1210902783294,16.2915340849316
2026,26,60.0871747491372,22.9745643245181
2026,27,52.8452285984487,17.2449243167271
2026,28,59.275118175708,18.3630425521654
2026,29,48.4874137489801,21.1204292695276
2026,30,69.8707462945225,33.2052333164868
2026,31,55.1343039167582,37.2601786917797
2026,32,40.4765240594161,43.5396833875369
2026,33,39.9172093551836,31.4746242811952
2026,34,55.7284146688931,23.4681343351636
2026,35,65.9757297181703,11.0733382946012
2026,36,50.4872206044895,29.2651541319741
2026,37,48.594092300566,46.41730113064
2026,38,43.2936264994914,29.5575967277535
2026,39,74.8795981270325,12.8070404726586
2026,40,53.3622951743369,19.0874552520537
2026,41,57.1508389778123,16.5845627755426
2026,42,40.1139397757527,25.0666260299047
2026,43,66.9876195093708,21.0229121148145
2026,44,35.4300563548557,18.8552688507336
2026,45,50.6052323752461,29.6025828749774
2026,46,59.022054248013,14.2613861779323
2026,47,60.5231390706664,18.1798661309525
2026,48,50.2520013706059,26.3997188169878
2026,49,56.0176798998806,23.2948742867195
2026,50,65.3445550915581,8.59439537262921
2026,51,59.4091993881085,17.5601357564954
2026,52,47.3706857106231,41.5863164074178
2026,53,55.0988971041165,48.1009442507174
2026,54,53.5771411048955,13.8770676906266
2026,55,49.2300047677284,21.4734892467522
2026,56,47.8702440415301,15.3463182106009
2026,57,89.8364946159525,10.9263142858369
2026,58,54.7438808634943,16.3876468043339
2026,59,52.6220913939641,49.918274506475
2026,60,43.9196944557908,19.1049128829334
2026,61,58.0840016203878,16.0625973993309
2026,62,47.7461725307722,32.7080393806611
2026,63,79.9769508787819,21.9508922534347
2026,64,53.9964315798009,17.1783521648478
2026,65,86.2760778607193,8.49277214377967
2026,66,57.1840803288081,28.0299970122994
2026,67,36.9899607329499,16.2975629890237
2026,68,76.5385952266899,24.8916444259644
2026,69,35.7736215840428,20.7857176821442
2026,70,48.4521893723056,12.9649704674668
2026,71,49.0591462833983,16.2021891230878
2026,72,53.5827887707393,35.9799516820915
2026,73,61.0870467451356,22.507034412397
2026,74,49.4877722097431,9.002564533133
2026,75,27.1304659915681,27.1948751462738
2026,76,53.3241590487882,20.8760089507838
2026,77,62.3144328878782,27.9657465323857
2026,78,53.7851941407262,17.6500320026942
2026,79,55.3799463145017,16.117935258395
2026,80,64.1651321460988,24.0233543402241
2026,81,56.5599954945184,21.7067964905006
2026,82,49.0318061869592,19.6813494919581
2026,83,34.7801305723255,45.7071043353791
2026,84,177.446533156468,18.4227092078368
2026,85,68.2316690821717,20.5411354773229
2026,86,183.13141592099,50.8879961289344
2026,87,46.3332705585469,17.1485246936364
2026,88,66.3738868096662,31.9419280191067
2026,89,92.3286547610237,11.605246087739
2026,90,55.7688051030024,18.6058856108323
2026,91,86.8593847020326,13.1278531852742
2026,92,75.7561594969641,16.6477782531864
2026,93,42.6142049577761,32.9424076572939
2026,94,54.023500974897,10.3696704284485
2026,95,49.9959449222927,38.6663080657583
2026,96,74.372940314811,20.7293931138644
2026,97,73.5003523517991,20.0955552375148
2026,98,49.3645817306785,18.668793577948
2026,99,29.9983846337946,24.1695050432837
2026,100,39.2706150453295,20.2429729654905
2027,1,11.2457950952033,11.5191873339001
2027,2,90.1071932029866,11.8564432984456
2027,3,50.4225533558025,25.6429831648371
2027,4,63.5484493728941,17.6901018449693
2027,5,65.6134818413384,26.860402094637
2027,7,81.9693998012444,17.0784900442641
2027,8,12.2607818827124,27.8644449182836
2027,9,69.7236928115834,14.759175471535
2027,10,1883.57251447017,31.2091214783929
2027,11,57.2895708335377,17.7245385342373
2027,12,53.5093741274016,18.1871853110252
2027,13,50.1853322719552,40.9557862580208
2027,14,168.301118926324,18.7912937781774
2027,15,72.6741517985268,32.8301603367274
2027,16,61.5908642628204,23.0719904643785
2027,17,84.7882993684882,36.8036831031502
2027,18,78.8676647211188,17.4402862479587
