65647.7,60769.1,57843.1,81930.5,91554.5,103033,86315.4,128945,140093,140337,111281,97905.5,75543.9,47379.3,25108.1,24001,23169,20162.2,16288.9,14294.2,13154.7,12276.1,16897.1,24684.5,25770.1,21003.3,18489.3,21022.8,23830.7,22031.1,20347.9,16363.1,14044.2,10976,8361.25,5602.5,4476.34,4209.73,4766.61,11341.2,15592.7,18801,21274.4
57975.5,51599.9,47140.2,71249.8,82810.2,94807.9,78375.8,113807,126540,126130,96790.1,85327.7,68786.7,41397.5,19944.1,20676.9,21440.4,20116.8,16368,15213.2,14779.3,14398.4,18425.2,25727.4,24941.1,20200.6,19099.3,22620.6,28175.5,25854.2,25264.5,21439.5,19437.7,16574.3,13143.7,9340.8,7369.63,6665.81,7301.95,13618.4,18093.2,21897.7,25532.7
65161.1,58601.6,53464.3,76661.6,87848.4,99065.6,80763.2,116673,125962,123176,94235.8,78631.8,57621.9,36269.9,20129.6,19044.4,19527.8,17480,13330.7,12158.4,12125.9,12249.2,15947.3,22035.6,21757,18327,18043.5,21183.1,24127.1,21354.9,20277.8,16791.6,15352.5,13015.4,10235.2,7151.14,5517.18,4786.04,5002.17,10875.5,15488.1,19599.3,23057.5
61639.6,52785.6,50125.4,74456.1,85031.4,97347.4,80192.4,119270,137462,135114,106135,96407.4,81289.8,54650,30751.2,28903.6,28344.2,25857.6,20966,18669.3,16865.2,15745.1,20533.8,30909.8,30833.4,24236,20799.6,23815.7,29868.9,28019.7,26065.6,21433.4,18388.5,15030.4,11562.2,7772,5991.18,5908.96,7282.43,16363.5,22896.4,25995.7,29862.3
61356.3,57097.8,53460,82063.3,95045.4,107868,90712.3,133305,145854,141158,109214,95763.7,75740.8,39477.6,19115.9,18552.5,19164.5,17842,14579.5,13271.2,13231.6,13348.6,17416.3,24103.3,23398.6,19686.5,19087.3,22331.5,26218.8,22811.9,21686.5,18223.5,16834,14663.7,11340.1,8047.78,6534.09,5733.69,5758.02,10822.3,15199.7,19406,23005.8
55417.3,51361.8,47364.9,73114.3,83462.6,95496.1,80196.6,117314,126827,131452,102261,87246.1,65529.3,44633.9,25089.9,24557.2,23739.7,21551.5,17265.7,15103.7,13871.4,12727.5,17518.4,24725.5,25391.8,19806.2,16822.9,19122.5,23088.6,21483.1,21316.3,18227.9,16844.8,14359.6,11285.9,7866.25,5951.64,5079.27,5315.43,10783,14451.3,19116.1,22802.9
71463.4,64879.7,61564.7,89085.2,101202,113866,94835.4,138382,150090,143862,112136,98558.3,77631.3,49547.2,27704.7,26549.2,26624.5,25046.1,20970.1,18670.8,17616.7,17141.4,20436.4,28128.3,28030.9,23381.7,23050.8,28325,34853.4,33087.8,30758.4,24896.4,21509.7,17150.5,13238.8,9058.47,7379.99,7084.33,7875.87,16598.3,21789.1,24647,28808.6
61972.8,52204,47090.1,71600.3,83028.3,93548.8,75966.7,112777,126040,123528,95627.2,84694.3,67123.5,37923.1,18179.6,17839.5,18130.4,16215.3,14054,13285,12412.9,11317.6,15817.2,23951.3,23541.3,18170.3,15703,17418.2,20765.7,18892.8,18309.5,15515.8,13724.2,11262.9,8702.59,6229.81,5044.44,4691.68,5254.22,9662.18,12447.8,14488.6,17046.9
55968.6,47302.5,42795.6,64421.9,75483.1,87140.7,71980.6,106956,122324,120591,94011.9,86026.8,73812,40831.3,23516.6,22679.7,22333.2,20146.1,17967.8,16697.1,15053.6,13470.5,18473.3,28508.1,28488,22586.1,19941.7,23982.3,31067.8,28469.2,25757.8,20803.1,18031.9,15111.1,11556.4,8151.58,6802.76,6428.54,6827.71,12038.1,16252.2,18644.1,21564.4
63055.1,58096.3,54919.4,79788.2,90676.9,102695,85665.5,126400,132455,131412,101935,91677.2,71143.2,38903.8,17228.1,18249.4,19195.7,17685.1,14041.5,12665.6,12956.5,13120.2,18778.1,26150.6,26504.9,22139.4,20792,22803.6,24211.3,22046.2,22862.3,19632.6,17513.4,13508.9,10571.5,7200.74,5487.11,4475.95,4954.41,12116.7,16001.8,19723.4,22827.4
51949.8,45227.6,40881.7,61299.3,69801.2,79616.7,65845.1,97024.2,111067,113757,89134.8,79383,65009.5,40739,25757.9,23567.7,22477.9,19825.4,16406.4,14708.4,13432.1,12259.1,15517.6,22603.6,22610.5,17940.5,16116.3,20413.8,27024.4,25370.2,22614.7,18106.9,15706.4,13168.8,10107.2,7167.74,5953.46,6184.11,6927.6,12071.9,16387.8,19881.3,22903.9
59096.7,54990,51238.3,76482,88520,100961,85301.3,129243,137078,138493,107876,97095.2,76736,44235.1,21551.6,21971.9,21816.9,19009.4,14162.6,12424.2,12083.5,11879,16991.7,24006.4,25129.2,20824.8,19297.1,20968.3,22052.9,20118.2,20968.1,18054.4,16190.2,12618.5,9810.57,6635.55,4873.07,3738.34,4232.19,11854.4,15831.1,19793.8,21963.5
63875.6,59366.5,55558.4,83312.7,95818.2,108410,89307,130805,139083,137584,105866,95400.9,76174.4,43879.8,22474,21536.7,21287.7,18559.3,13495.6,11803.8,11422.1,11216.3,15816,22995.5,23974.5,20179.1,19273,21342.7,23477.9,21429.4,22496.8,19683.8,17817.9,14334.6,11020.9,7491.05,5487.48,4194.35,4473.39,11680.2,15945.9,20070.9,23152.2
49853.4,46458.4,42412.4,60710.1,69180.9,79905.1,66959.7,95362.4,105632,107177,83025.7,71565.2,54773.9,37865.9,23930.7,22217.5,21503.3,19756.3,16839.1,15675.8,14651.7,13463.9,16864.6,23894.2,23604.7,18353.4,15826.4,18719.5,24633.1,23523.6,21528.7,17259.8,14947.9,12220.3,9262.1,6307.73,5266.5,5648.03,6616.08,12074.1,16369.2,19590.7,23261.5
