41185,42637.3,37713.4,49249.2,56608.9,63912.6,55954.3,78119.8,86560.7,81715.2,70181.5,64881,54348.2,28720.1,14619.9,13975.3,13490.8,14284.7,11421.1,8351.42,7659.74,7148.13,9838.84,14373.3,15005.4,12229.8,10766,12241.2,13876.2,12828.3,11848.2,9527.9,8177.65,6391.09,4868.59,3262.22,2606.48,2451.24,2775.5,6603.74,9079.33,10947.4,12387.7
38278.2,38843.1,32764.8,44771.1,53610.6,61540.2,53422.1,72117.8,81913.3,76447.7,64268.2,59852.5,52466.3,26269.4,12088.1,12532.3,12995.1,14824.8,11928.4,9250.18,8957.8,8726.9,11167.6,15593.4,15116.9,12243.6,11576.2,13710.4,17077.2,15670.3,15312.9,12994.5,11781.2,10045.7,7966.46,5661.48,4466.75,4040.17,4425.73,8254.15,10966.3,13272.2,15475.5
55821.4,56405.2,47903.4,62882.9,74169.4,83918,71799.5,96645.1,106799,97669.3,82056.3,73043.2,59937,30301.4,15961.3,15100.8,15484,17323.1,13219.4,9679.52,9614.93,9712.72,12645,17472.6,17251.6,14531.9,14307.2,16796.6,19130.9,16932.9,16078.8,13314.5,12173.4,10320.2,8115.76,5670.32,4374.71,3794.97,3966.34,8623.47,12280.9,15540.8,18282.9
36581.1,35728.3,31182.4,42138.1,49600.2,56901.3,49177,68036,79901.2,73824.7,63044.3,60059,54258.8,30922.6,16802.1,15792.6,15486.9,16530.8,13291.3,10227.5,9214.95,8602.95,11219.4,16888.7,16847,13242.3,11364.6,13012.6,16320,15309.6,14241.9,11710.9,10047.2,8212.45,6317.45,4246.53,3273.51,3228.59,3979.03,8940.84,12510.3,14203.7,16316.4
40800.5,42634.3,36974.6,51853.7,61691.4,70199.2,61530.8,84803,94696.8,86415.8,72523.8,66864.6,57442.2,25358.7,11702.6,11357.7,11732.3,13587.9,10980.4,8154.67,8100.3,8171.93,10662.1,14755.8,14324.4,12051.9,11685.1,13671.1,16050.9,13965.2,13276.3,11156.3,10305.7,8976.99,6942.33,4926.78,4000.11,3510.11,3525.01,6625.3,9305.14,11880.2,14083.9
42377.3,44732,38118.6,53187.2,62514.3,71769.9,63187.1,86040.8,94943.6,92364.8,78346.4,70766.6,58305.4,32727.2,17629.4,17255.1,16680.7,18173,14429.4,10646,9746.77,8942.97,12309.3,17373.4,17841.6,13916.8,11820.6,13436.4,16223.2,15095.1,14977.9,12807.8,11836,10089.7,7930.05,5527.22,4181.92,3568.95,3734.88,7576.65,10154.2,13431.9,16022.4
36067.3,36366.8,32163.6,43068.7,50207.8,56647.6,49117.8,67426.5,74613.8,67527.6,56977.3,52602.7,44950.2,24170.1,13004.3,12461.9,12497.2,13813.4,11424.5,8787.1,8269.08,8046,9592.62,13203.1,13157.4,10975.1,10819.8,13295.5,16359.8,15531.1,14437.7,11686.1,10096.4,8050.26,6214.14,4251.95,3464.09,3325.31,3696.85,7791.08,10227.6,11569,13522.5
59343.5,57136.4,47637,65435.7,78241.3,88443.5,75601.8,104019,118859,108860,92425.3,86538.3,75098.8,35134.3,16020.9,15721.2,15977.6,18141.7,15341.1,11750.9,10938.9,9973.74,13939,21107.2,20746,16012.7,13838.4,15349.9,18300,16649.4,16135.4,13673.4,12094.6,9925.51,7669.22,5490.07,4445.45,4134.58,4630.32,8514.87,10969.7,12768.2,15022.7
38201.2,37347.3,31011.1,41808.8,50626.3,58558.7,50984.1,69928.4,81748.7,75171,64369.4,62011.3,57258.9,26664.7,14659.2,14137.4,13921.5,15283.2,13291.9,10438.9,9383.74,8396.91,11515.4,17770.6,17758.1,14079.1,12430.7,14949.4,19366.2,17746.4,16056.2,12967.7,11240.3,9419.54,7203.75,5081.31,4240.52,4007.25,4256.08,7504,10130.8,11621.9,13442.2
32751.4,33897.2,29721.6,39618.1,46295.2,52577.4,45866.6,63277.8,67768,63147.3,53426.7,50550.6,42703.1,19628.8,8278.6,8769.39,9224.11,10597.5,8344.62,6109.47,6225.98,6304.63,9023.42,12566.1,12736.4,10638.6,9991.15,10957.8,11634.3,10593.9,10986,9434.05,8415.71,6491.4,5079.9,3460.17,2636.72,2150.83,2380.74,5822.45,7689.32,9477.68,10969.2
37350.8,37782.2,31293.7,41844.3,49390.6,56536.6,49504.1,66886,78322.8,74491.9,64420.9,60756.4,54167.3,27949.9,16867.1,15432.9,14719.3,15819.8,12912.3,9663.09,8795.78,8027.63,10161.4,14801.6,14806.1,11748,10553.4,13367.6,17696.4,16613.2,14808.8,11856.9,10285,8623.33,6618.52,4693.66,3898.51,4049.55,4536.41,7905.06,10731.2,13018.9,14998.2
39793,41792.8,36083.6,49093.7,58402.1,66790,58989.9,83444,90305,85938.3,72678,68623.6,58520.3,28655.2,13373.3,13634.1,13537.9,14509,10842.6,7739.37,7498.09,7371.19,10543.8,14896.5,15593.3,12922.3,11974.3,13011.4,13684.4,12483.8,13011.2,11203.2,10046.4,7830.11,6087.69,4117.52,3023.86,2319.73,2626.18,7355.93,9823.6,12282.5,13628.9
