"Year","iteration","biomass","recruits","mdm"
1980,1,69519.0489187603,1074.25350306285,88.0841229934025
1980,2,67232.5120101683,1046.11845307245,86.0352077423013
1980,3,65317.749832714,1015.66496008311,89.6247445286557
1980,4,69634.8159072163,1060.36561432938,89.4929969622789
1980,5,68642.4740455743,1061.72356807763,87.2026317440431
1980,6,66068.7402868268,1040.00589245499,86.9259875545273
1980,7,68277.0080982346,1046.74732291414,85.2121478626784
1980,8,70462.1604159227,1121.36130303105,86.9693946228728
1980,9,66731.4869873082,1038.21189872458,88.3041933326265
1980,10,63149.4841592075,990.534027295968,83.7803574435389
1980,11,69091.5397072649,1045.55877156327,88.2611579587232
1980,12,70343.4489730985,1085.38366553799,90.1649372903188
1980,13,65376.0393216863,1017.2477841109,84.2824814933961
1980,14,66695.7233611081,1044.94585599279,86.7754615294286
1980,15,69596.4539383593,1056.86138019164,92.7197411300486
1980,16,66100.8187625945,1047.57581369625,84.8127687239336
1980,17,66943.7472249837,1057.25849279415,84.2067099581875
1980,18,68147.1796758574,1064.99470822195,87.4486408209966
1980,19,67208.6980770836,1052.5005266896,85.4987890724028
1980,20,67557.3469385472,1044.95421857305,84.2200033882043
1980,21,69759.6620648204,1097.75013306393,85.2547896563754
1980,22,66631.7264727638,1046.36236205931,87.8155931681561
1980,23,68496.4290588944,1048.67286973039,86.8065535226171
1980,24,62364.2006666815,1000.64060367146,81.2843787617879
1980,25,68947.7168918315,1051.60629076207,91.1403465898763
1980,26,68717.460095371,1078.76756660403,85.3583124383976
1980,27,68974.3784696398,1095.2787915376,84.9389078399877
1980,28,67201.0012626101,1049.31677553406,87.6985536173723
1980,29,69478.2859622515,1056.97461835605,92.8519980948191
1980,30,66457.0727399675,1041.35345773674,82.1434037397296
1980,31,66788.4486561895,1082.81278507601,76.1670828764481
1980,32,70887.6544648311,1070.46230855808,91.85483480362
1980,33,65706.2664304251,1010.89491074601,84.6072190120369
1980,34,68497.7147742684,1040.70742228895,92.3649675858437
1980,35,68806.8147475607,1065.06394052712,84.3244949872401
1980,36,69189.8167315855,1064.76064646958,89.7361252584124
1980,37,67750.9256538612,1079.38713303768,82.6392681260091
1980,38,70445.666331067,1114.9370565451,88.8139767340157
1980,39,63595.9696634559,998.516466883736,84.1042743056308
1980,40,71702.530418607,1134.7135272364,89.0303871303019
1980,41,67193.8849353485,1071.08869936903,82.4189346162226
1980,42,68696.3772076152,1089.33028708727,83.359547216165
1980,43,68100.8303079051,1059.38645245205,85.3732961969543
1980,44,63504.4223540372,989.162125337364,84.9123032065425
1980,45,69473.6421924251,1067.07131858816,87.4505347492742
1980,46,67082.4992351754,1064.62792913421,82.5998105813512
1980,47,70634.1302845594,1088.63012659257,92.646217854577
1980,48,70410.7751951148,1097.75071923096,89.0423141356189
1980,49,68175.240646292,1051.00479321544,89.9464466497626
1980,50,68678.0992008142,1098.71560106471,83.1262434966099
1981,1,71425.6570049679,857.704481971422,87.2098895365622
1981,2,68803.464460811,833.897404512498,84.6453674619635
1981,3,66781.7448630039,818.206625428136,85.4577322152104
1981,4,71032.3245274725,849.515818933842,88.5167764320344
1981,5,70125.8716265398,836.359552390794,88.4007698436643
1981,6,68190.9414091475,830.142078357239,85.5968762333577
1981,7,69047.559379445,838.447269858711,84.8564424618445
1981,8,73307.8451106345,880.333610460669,87.4683515039118
1981,9,69111.7542390855,833.154421736002,87.7602332964253
