"Btilde_ratio","Btilde_prob","mean_ghl","mean_yield_difference","mean_lost_yield","num_KI_fisheries"
0.791377960601743,0.725,465.664737398481,2464.05565392232,2464.05565392232,0
0.549781594205323,0.123571428571429,1566.37896151801,9875.50721461568,9875.50721461568,2
0.521679535746216,0.065,645.838903619799,5691.72840295467,5691.72840295467,3
0.50164896664611,0.0292857142857143,483.975120539207,3424.18275824243,3424.18275824243,0
0.476787266950875,0.0428571428571429,876.093652153408,7256.5313712368,7256.5313712368,2
0.902114556976458,0.85,1095.00433226504,4794.54266470922,4794.54266470922,3
0.874004750389336,0.863571428571429,552.853355750431,2192.60177158842,2303.05801024344,0
0.500635776476098,0.0514285714285714,1848.8376011981,11129.0930965092,11129.0930965092,1
0.512504853543123,0.0392857142857143,942.51345611974,9629.59970813686,9629.59970813686,3
0.643002025728462,0.354285714285714,1748.35085421241,9768.08703441259,9768.08703441259,1
0.617593676204244,0.252857142857143,256.350940505422,2580.94722701049,2580.94722701049,0
0.708460395296211,0.522142857142857,2932.86948609895,2655.70574152139,3064.46052860782,0
0.492320264960421,0.0507142857142857,908.107451170845,8802.12499036377,8802.12499036377,4
0.584787605974871,0.185,1486.13205991398,1360.50581609187,1891.72766953817,4
0.548043863294985,0.110714285714286,1412.33867262967,7382.06836985801,7382.06836985801,2
0.655157718425863,0.388571428571429,371.908884394642,7819.59148920223,7819.59148920223,2
0.718258257489502,0.547857142857143,2620.79183154636,366.719341883633,1853.61765442196,0
0.617471092790823,0.282142857142857,347.87035873127,4742.24537009457,4742.24537009457,0
0.790148847212966,0.732857142857143,730.503881698419,4369.26829902127,4369.26829902127,4
0.570169185401121,0.221428571428571,16840.7570283201,32771.5909964006,32771.5909964006,6
0.807732032494675,0.744285714285714,1834.56106793504,5284.60937810008,5284.60937810008,6
0.605034650012452,0.229285714285714,293.952383746822,4440.61705761552,4440.61705761552,0
0.541476033702637,0.112142857142857,339.107353725578,3679.19311989485,3679.19311989485,0
0.736312083874993,0.602857142857143,514.65430901658,4045.00205458389,4045.00205458389,8
0.438542398335071,0.01,1149.3342126938,8351.44977469025,8351.44977469025,0
0.524775492724608,0.0821428571428571,2372.39622648939,11640.0440694969,11640.0440694969,0
0.659351127304205,0.382857142857143,967.031916988583,8615.8500070272,8615.8500070272,2
0.513814209255076,0.0578571428571429,445.010607486458,6766.34250427637,6766.34250427637,1
0.537493277857897,0.0857142857142857,614.741225298636,6019.45249938753,6019.45249938753,0
0.46436781847846,0.0507142857142857,3866.01293655278,10959.4753851614,10959.4753851614,4
0.546958159808318,0.15,3851.14036621165,11378.3856949094,11378.3856949094,9
0.576367382801531,0.207142857142857,19985.6192153848,31378.3257894352,31378.3257894352,5
0.561254717612313,0.147857142857143,2978.53616803924,8383.70807399285,8383.70807399285,7
0.504765429047595,0.035,1044.85110490294,7662.11472743435,7662.11472743435,0
0.574769620461699,0.159285714285714,705.906310389946,6800.54343896922,6800.54343896922,0
0.726857376008446,0.582857142857143,1368.01975663667,5053.47230321143,5053.47230321143,2
0.600135228175647,0.244285714285714,5975.1531247007,8476.11700000304,8476.11700000304,1
0.642599071264249,0.335714285714286,935.372654012496,2467.22418583308,2641.01579841023,3
0.687431145120936,0.452857142857143,1001.23086230849,6232.77832616472,6232.77832616472,3
0.588959355925476,0.182857142857143,1017.38190829781,6942.46238445394,6942.46238445394,2
1.0283485143488,0.781428571428571,2680.8466297043,-553.914080323541,1833.79715599087,0
0.606374935554124,0.248571428571429,9942.67317738661,21506.9005271505,21506.9005271505,3
0.624568042857406,0.307857142857143,2511.61427652032,8874.94208811596,8874.94208811596,4
0.635152129575803,0.313571428571429,1789.98467969145,2680.2131535702,2680.2131535702,6
0.499555880200445,0.0328571428571429,437.741930251639,5188.59901960481,5188.59901960481,0
0.630457276343227,0.308571428571429,2093.72499596688,8813.46142721282,8813.46142721282,0
0.746042661214001,0.637857142857143,405.388966588963,2606.23464283515,2606.23464283515,0
0.606925332677559,0.218571428571429,481.019260081636,6610.84629843352,6610.84629843352,3
0.560556497509616,0.0864285714285714,812.502676815068,8231.78402620679,8231.78402620679,1
0.883246243653106,0.846428571428571,2012.14377913939,7809.15385984757,7809.15385984757,5
