"Btilde_ratio","Btilde_prob","mean_ghl","mean_yield_difference","mean_lost_yield","num_KI_fisheries"
0.984685779237792,0.823333333333333,1877.15458413621,284.523580075591,1153.21507819544,2
0.974956676754248,0.896666666666667,1212.4507650217,143.347983361596,143.347983361596,0
0.844626285863439,0.726666666666667,1636.07998666309,1130.78153514849,1130.78153514849,0
1.00518548632329,0.853333333333333,2867.60629095675,1505.95093257518,1715.07168873324,1
0.634847132197007,0.366666666666667,1954.62703189047,2100.0748656918,2100.0748656918,0
0.96788702874719,0.84,4502.96338403526,2782.72057230145,2782.72057230145,1
0.92048993314806,0.833333333333333,1578.77992106589,2176.17169282298,2176.17169282298,1
1.08327304959702,0.763333333333333,1422.3932107977,-63.449217124916,764.208337359425,0
0.894325941989537,0.803333333333333,1862.72293071705,2206.70410952494,2206.70410952494,1
0.652177649717195,0.35,1107.37410667664,1984.84794637469,1984.84794637469,0
1.10712440559713,0.786666666666667,1687.74355709112,-365.345991363629,1116.89777760247,1
0.853981125955617,0.763333333333333,1870.70131006867,2888.26044926461,2888.26044926461,0
0.938322446415413,0.923333333333333,3807.06819744547,2829.03359868472,2829.03359868472,0
0.981060101981351,0.846666666666667,1245.98325866491,1720.83135757006,1720.83135757006,1
0.989299548638207,0.84,1700.74392301206,1656.1462035939,1656.1462035939,0
1.01428725283888,0.886666666666667,794.110878892002,247.588849850758,247.588849850758,1
0.821584779363888,0.826666666666667,2651.49293233603,3465.27204119388,3496.78618480891,0
1.02839204147253,0.846666666666667,1846.38838629893,549.458369532704,549.458369532704,0
0.765917035494718,0.64,1990.84472267936,41.9030760963882,853.096541861928,0
0.783812444023497,0.67,814.898666921714,1168.7605148114,1168.7605148114,0
0.708482778912119,0.53,990.916590290866,408.296744135977,408.296744135977,0
0.823115564555922,0.746666666666667,1881.61430270107,2516.11526990679,2516.11526990679,3
0.855234774029735,0.806666666666667,3032.01347308295,1034.1966938834,1620.54107334921,0
0.807462057861438,0.713333333333333,4482.08762900502,2461.20343286554,2461.20343286554,1
1.18373462499035,0.613333333333333,1715.68721246223,260.722388382914,260.722388382914,4
0.858753761136208,0.73,1945.0550445928,3179.64508403317,3201.13690129673,0
1.13774981009731,0.646666666666667,3426.03291676758,1101.72788270766,1822.23385518989,6
0.670256306254035,0.413333333333333,968.099525504017,634.604720606377,634.604720606377,2
0.912925850811615,0.836666666666667,1539.8245951276,2055.19104210257,2055.19104210257,0
1.49863599933537,0.23,2125.61565012475,-7457.67329075951,0,0
0.555593027785396,0.16,1402.81880206412,4264.25323872624,4264.25323872624,0
1.43749506875306,0.28,4156.60740115602,-3020.41494876022,0,0
1.1621262351509,0.696666666666667,3505.34380256348,-3130.21094868299,0,1
0.98136197645162,0.863333333333333,5008.20662409079,3475.52704527961,3810.83586512087,0
1.16767252395251,0.67,2495.62861155446,-613.743925744048,420.367238834749,0
0.880152461662664,0.826666666666667,3170.23309912066,1571.74036045054,1571.74036045054,0
0.840267567033553,0.78,3714.1672521433,1854.11197296353,1854.11197296353,2
0.910153223335709,0.803333333333333,3330.74467093377,2030.53969795936,2030.53969795936,0
0.727966219265465,0.573333333333333,1048.44672930335,4115.65733637196,4115.65733637196,0
1.1494318293609,0.766666666666667,1924.92391882111,-292.563341029555,432.694028420965,0
1.00563450537838,0.756666666666667,3629.1456292587,5342.34767859961,5346.42641311061,0
0.8863014703254,0.793333333333333,3630.093065065,2979.8444114466,2979.8444114466,1
1.58993466458779,0.193333333333333,2801.69207182451,161.89689049489,432.342059733071,0
1.29659482351666,0.513333333333333,1219.89068158588,-107.967910348539,148.963133798733,0
1.38314923635002,0.36,2505.21113396958,-3397.15718910842,0,2
0.923819928987322,0.863333333333333,1377.54071532095,-890.96760963489,251.558435187451,1
0.859383422309551,0.846666666666667,1033.74139057621,486.489902644236,486.489902644236,0
1.21680317318975,0.583333333333333,4986.24492072484,-4335.11716602496,118.021034165501,2
1.06117150384143,0.883333333333333,1384.61521354288,983.718437050487,983.718437050487,3
0.965993627808794,0.823333333333333,1372.1893089715,884.379505062737,884.379505062737,2
